mastacembelus_armatus ENSMAMG00000013641
anser_brachyrhynchus ENSABRG00000015952
calidris_pugnax ENSCPUG00000018972
calidris_pygmaea ENSCPGG00000004022
melopsittacus_undulatus ENSMUNG00000007905
zonotrichia_albicollis ENSZALG00000000002
junco_hyemalis ENSJHYG00000004724
serinus_canaria ENSSCAG00000011472
taeniopygia_guttata ENSTGUG00000010575
lonchura_striata_domestica ENSLSDG00000003420
ficedula_albicollis ENSFALG00000006065
parus_major ENSPMJG00000014732
cyanistes_caeruleus ENSCCEG00000013947
lepidothrix_coronata ENSLCOG00000005658
manacus_vitellinus ENSMVIG00005004543
apteryx_rowi ENSARWG00000010578
apteryx_haastii ENSAHAG00000011446
apteryx_owenii ENSAOWG00000003029
dromaius_novaehollandiae ENSDNVG00000005380
nothoprocta_perdicaria ENSNPEG00000013842
oryctolagus_cuniculus ENSOCUG00000005774
bos_mutus ENSBMUG00000016252
bos_taurus ENSBTAG00000007383
bison_bison_bison ENSBBBG00000020027
capra_hircus ENSCHIG00000000138
ovis_aries ENSOARG00000007246
latimeria_chalumnae ENSLACG00000007021
