scleropages_formosus ENSSFOG00015012933
chlorocebus_sabaeus ENSCSAG00000006211
colobus_angolensis_palliatus ENSCANG00000020294
piliocolobus_tephrosceles ENSPTEG00000034926
rhinopithecus_roxellana ENSRROG00000039516
rhinopithecus_bieti ENSRBIG00000034045
cebus_capucinus ENSCCAG00000002880
saimiri_boliviensis_boliviensis ENSSBOG00000020180
callithrix_jacchus ENSCJAG00000015641
aotus_nancymaae ENSANAG00000022287
carlito_syrichta ENSTSYG00000005939
prolemur_simus ENSPSMG00000007864
microcebus_murinus ENSMICG00000005545
propithecus_coquereli ENSPCOG00000026921
otolemur_garnettii ENSOGAG00000008992
tupaia_belangeri ENSTBEG00000007657
pteropus_vampyrus ENSPVAG00000014289
myotis_lucifugus ENSMLUG00000016487
ovis_aries ENSOARG00000003798
capra_hircus ENSCHIG00000020993
bos_taurus ENSBTAG00000018966
bos_mutus ENSBMUG00000017994
bison_bison_bison ENSBBBG00000017436
tursiops_truncatus ENSTTRG00000013220
sus_scrofa ENSSSCG00000010483
vicugna_pacos ENSVPAG00000010112
ursus_maritimus ENSUMAG00000004053
ursus_americanus ENSUAMG00000009293
ailuropoda_melanoleuca ENSAMEG00000013653
neovison_vison ENSNVIG00000002345
mustela_putorius_furo ENSMPUG00000017136
canis_lupus_familiaris ENSCAFG00000007985
canis_lupus_dingo ENSCAFG00020004619
vulpes_vulpes ENSVVUG00000022530
panthera_tigris_altaica ENSPTIG00000010502
panthera_pardus ENSPPRG00000007401
felis_catus ENSFCAG00000006259
equus_asinus_asinus ENSEASG00005011486
equus_caballus ENSECAG00000022823
erinaceus_europaeus ENSEEUG00000003297
sorex_araneus ENSSARG00000003946
ornithorhynchus_anatinus ENSOANG00000028335
anser_brachyrhynchus ENSABRG00000011639
anas_platyrhynchos_platyrhynchos ENSAPLG00000013314
gallus_gallus ENSGALG00000039528
meleagris_gallopavo ENSMGAG00000008715
coturnix_japonica ENSCJPG00005019039
numida_meleagris ENSNMEG00000015101
manacus_vitellinus ENSMVIG00005017431
lepidothrix_coronata ENSLCOG00000005803
taeniopygia_guttata ENSTGUG00000008633
lonchura_striata_domestica ENSLSDG00000016930
serinus_canaria ENSSCAG00000016878
junco_hyemalis ENSJHYG00000018179
zonotrichia_albicollis ENSZALG00000012821
ficedula_albicollis ENSFALG00000007813
parus_major ENSPMJG00000002800
cyanistes_caeruleus ENSCCEG00000018084
calidris_pygmaea ENSCPGG00000017230
calidris_pugnax ENSCPUG00000013569
melopsittacus_undulatus ENSMUNG00000006710
apteryx_haastii ENSAHAG00000011887
apteryx_owenii ENSAOWG00000004409
apteryx_rowi ENSARWG00000015776
dromaius_novaehollandiae ENSDNVG00000004328
nothoprocta_perdicaria ENSNPEG00000013823
crocodylus_porosus ENSCPRG00005017134
chelonoidis_abingdonii ENSCABG00000012037
gopherus_agassizii ENSGAGG00000020175
chrysemys_picta_bellii ENSCPBG00000026539
pelodiscus_sinensis ENSPSIG00000005515
anolis_carolinensis ENSACAG00000007404
pogona_vitticeps ENSPVIG00000014791
notechis_scutatus ENSNSUG00000013046
salvator_merianae ENSSMRG00000013435
sphenodon_punctatus ENSSPUG00000003265
xenopus_tropicalis ENSXETG00000030514
ornithorhynchus_anatinus ENSOANG00000030989
periophthalmus_magnuspinnatus ENSPMGG00000021329
eptatretus_burgeri ENSEBUG00000009334
eptatretus_burgeri ENSEBUG00000015082
latimeria_chalumnae ENSLACG00000017509
petromyzon_marinus ENSPMAG00000003626
caenorhabditis_elegans_strain_n2 WBGene00004036
