sarcophilus_harrisii ENSSHAG00000010071
mus_spicilegus ENSMSIG00000008942
cricetulus_griseus_crigri ENSCGRG00000000424
cricetulus_griseus_crigri-picr ENSCGRG00015021834
castor_canadensis ENSCCNG00000015276
chinchilla_lanigera ENSCLAG00000006674
cavia_porcellus ENSCPOG00000000631
choloepus_hoffmanni ENSCHOG00000000210
procavia_capensis ENSPCAG00000017059
echinops_telfairi ENSETEG00000007128
octodon_degus ENSODEG00000017854
octodon_degus ENSODEG00000005326
heterocephalus_glaber_male ENSHGLG00100016502
heterocephalus_glaber_female ENSHGLG00000005526
dipodomys_ordii ENSDORG00000024017
marmota_marmota_marmota ENSMMMG00000000196
carlito_syrichta ENSTSYG00000012984
heterocephalus_glaber_female ENSHGLG00000004148
heterocephalus_glaber_male ENSHGLG00100017978
ictidomys_tridecemlineatus ENSSTOG00000006234
heterocephalus_glaber_female ENSHGLG00000009809
heterocephalus_glaber_male ENSHGLG00100007111
fukomys_damarensis ENSFDAG00000000432
cavia_aperea ENSCAPG00000007723
peromyscus_maniculatus_bairdii ENSPEMG00000021169
microtus_ochrogaster ENSMOCG00000017137
mesocricetus_auratus ENSMAUG00000008559
cricetulus_griseus_chok1gshd ENSCGRG00001014871
mus_musculus ENSMUSG00000040268
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031674
mus_pahari MGP_PahariEiJ_G0013767
rattus_norvegicus ENSRNOG00000020497
nannospalax_galili ENSNGAG00000016064
jaculus_jaculus ENSJJAG00000019344
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030560
ictidomys_tridecemlineatus ENSSTOG00000010191
spermophilus_dauricus ENSSDAG00000021361
urocitellus_parryii ENSUPAG00010004924
marmota_marmota_marmota ENSMMMG00000001679
oryctolagus_cuniculus ENSOCUG00000002100
pongo_abelii ENSPPYG00000002715
chlorocebus_sabaeus ENSCSAG00000004609
mustela_putorius_furo ENSMPUG00000002899
ursus_americanus ENSUAMG00000018237
myotis_lucifugus ENSMLUG00000005474
loxodonta_africana ENSLAFG00000007589
monodelphis_domestica ENSMODG00000008263
notamacropus_eugenii ENSMEUG00000001496
ornithorhynchus_anatinus ENSOANG00000007865
pelodiscus_sinensis ENSPSIG00000010906
notechis_scutatus ENSNSUG00000000993
taeniopygia_guttata ENSTGUG00000011311
ficedula_albicollis ENSFALG00000002147
gallus_gallus ENSGALG00000034548
calidris_pygmaea ENSCPGG00000010398
nothoprocta_perdicaria ENSNPEG00000014905
oryzias_latipes ENSORLG00020011480
oryzias_latipes ENSORLG00000004953
oryzias_latipes_asm223469v1 ENSORLG00015016905
xiphophorus_maculatus ENSXMAG00000020885
xiphophorus_couchianus ENSXCOG00000012425
poecilia_formosa ENSPFOG00000018816
haplochromis_burtoni ENSHBUG00000009064
astatotilapia_calliptera ENSACLG00000022157
maylandia_zebra ENSMZEG00005027410
neolamprologus_brichardi ENSNBRG00000014397
pundamilia_nyererei ENSPNYG00000002134
amphilophus_citrinellus ENSACIG00000008060
acanthochromis_polyacanthus ENSAPOG00000001794
amphiprion_ocellaris ENSAOCG00000023313
seriola_lalandi_dorsalis ENSSLDG00000014642
labrus_bergylta ENSLBEG00000019635
stegastes_partitus ENSSPAG00000017206
amphiprion_percula ENSAPEG00000004643
monopterus_albus ENSMALG00000020192
seriola_dumerili ENSSDUG00000018073
scophthalmus_maximus ENSSMAG00000018892
anabas_testudineus ENSATEG00000009594
mastacembelus_armatus ENSMAMG00000015590
oreochromis_niloticus ENSONIG00000000790
poecilia_latipinna ENSPLAG00000016639
poecilia_mexicana ENSPMEG00000012950
poecilia_reticulata ENSPREG00000009317
gambusia_affinis ENSGAFG00000000188
cyprinodon_variegatus ENSCVAG00000004975
fundulus_heteroclitus ENSFHEG00000020355
kryptolebias_marmoratus ENSKMAG00000002103
oryzias_melastigma ENSOMEG00000010570
gasterosteus_aculeatus ENSGACG00000010343
cynoglossus_semilaevis ENSCSEG00000003248
hippocampus_comes ENSHCOG00000016901
mola_mola ENSMMOG00000007961
periophthalmus_magnuspinnatus ENSPMGG00000012820
tetraodon_nigroviridis ENSTNIG00000017011
takifugu_rubripes ENSTRUG00000005860
gadus_morhua ENSGMOG00000001628
esox_lucius ENSELUG00000006285
pygocentrus_nattereri ENSPNAG00000026523
astyanax_mexicanus ENSAMXG00000019200
danio_rerio ENSDARG00000030064
scleropages_formosus ENSSFOG00015009628
paramormyrops_kingsleyae ENSPKIG00000000810
lepisosteus_oculatus ENSLOCG00000008307
scleropages_formosus ENSSFOG00015009461
paramormyrops_kingsleyae ENSPKIG00000002866
astyanax_mexicanus ENSAMXG00000043373
pygocentrus_nattereri ENSPNAG00000026501
danio_rerio ENSDARG00000094504
esox_lucius ENSELUG00000005005
mola_mola ENSMMOG00000006833
labrus_bergylta ENSLBEG00000000424
astatotilapia_calliptera ENSACLG00000019600
maylandia_zebra ENSMZEG00005010341
pundamilia_nyererei ENSPNYG00000016523
haplochromis_burtoni ENSHBUG00000013169
neolamprologus_brichardi ENSNBRG00000024124
oreochromis_niloticus ENSONIG00000019056
amphilophus_citrinellus ENSACIG00000023418
scophthalmus_maximus ENSSMAG00000012334
seriola_dumerili ENSSDUG00000003795
takifugu_rubripes ENSTRUG00000007968
amphiprion_percula ENSAPEG00000012055
amphiprion_ocellaris ENSAOCG00000015868
acanthochromis_polyacanthus ENSAPOG00000004693
stegastes_partitus ENSSPAG00000007426
mastacembelus_armatus ENSMAMG00000009539
anabas_testudineus ENSATEG00000012101
oryzias_latipes_asm223469v1 ENSORLG00015000852
oryzias_latipes ENSORLG00020008480
oryzias_latipes ENSORLG00000023850
oryzias_melastigma ENSOMEG00000019186
poecilia_mexicana ENSPMEG00000020107
poecilia_latipinna ENSPLAG00000014166
xiphophorus_maculatus ENSXMAG00000014203
poecilia_reticulata ENSPREG00000015474
poecilia_formosa ENSPFOG00000002926
gambusia_affinis ENSGAFG00000015663
fundulus_heteroclitus ENSFHEG00000000453
cyprinodon_variegatus ENSCVAG00000011217
kryptolebias_marmoratus ENSKMAG00000001229
gasterosteus_aculeatus ENSGACG00000012025
cynoglossus_semilaevis ENSCSEG00000001450
monopterus_albus ENSMALG00000019005
periophthalmus_magnuspinnatus ENSPMGG00000000881
gadus_morhua ENSGMOG00000018459
seriola_lalandi_dorsalis ENSSLDG00000019850
seriola_lalandi_dorsalis ENSSLDG00000019838
ictalurus_punctatus ENSIPUG00000022115
ornithorhynchus_anatinus ENSOANG00000032149
hippocampus_comes ENSHCOG00000019137
tetraodon_nigroviridis ENSTNIG00000002898
latimeria_chalumnae ENSLACG00000010973
xenopus_tropicalis ENSXETG00000015586
ochotona_princeps ENSOPRG00000012090
urocitellus_parryii ENSUPAG00010022225
aotus_nancymaae ENSANAG00000025676
lonchura_striata_domestica ENSLSDG00000017897
scophthalmus_maximus ENSSMAG00000012343
petromyzon_marinus ENSPMAG00000000420
eptatretus_burgeri ENSEBUG00000015448
eptatretus_burgeri ENSEBUG00000007885
petromyzon_marinus ENSPMAG00000001961
