caenorhabditis_elegans_strain_n2 WBGene00008925
cercocebus_atys ENSCATG00000040610
theropithecus_gelada ENSTGEG00000024555
papio_anubis ENSPANG00000019055
macaca_fascicularis ENSMFAG00000042904
macaca_mulatta ENSMMUG00000029510
macaca_nemestrina ENSMNEG00000041761
chlorocebus_sabaeus ENSCSAG00000013012
callithrix_jacchus ENSCJAG00000003587
saimiri_boliviensis_boliviensis ENSSBOG00000027520
cebus_capucinus ENSCCAG00000029699
aotus_nancymaae ENSANAG00000032062
carlito_syrichta ENSTSYG00000014343
propithecus_coquereli ENSPCOG00000014108
prolemur_simus ENSPSMG00000022291
microcebus_murinus ENSMICG00000015831
otolemur_garnettii ENSOGAG00000000490
tupaia_belangeri ENSTBEG00000016159
castor_canadensis ENSCCNG00000029479
dipodomys_ordii ENSDORG00000014130
cricetulus_griseus_crigri ENSCGRG00000002504
cricetulus_griseus_chok1gshd ENSCGRG00001012521
cricetulus_griseus_crigri-picr ENSCGRG00015011223
mesocricetus_auratus ENSMAUG00000004954
microtus_ochrogaster ENSMOCG00000006727
peromyscus_maniculatus_bairdii ENSPEMG00000010226
mus_spicilegus ENSMSIG00000014904
mus_musculus ENSMUSG00000015659
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021932
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021027
mus_pahari MGP_PahariEiJ_G0023345
rattus_norvegicus ENSRNOG00000017889
meriones_unguiculatus ENSMUGG00000008672
nannospalax_galili ENSNGAG00000010541
jaculus_jaculus ENSJJAG00000008471
ictidomys_tridecemlineatus ENSSTOG00000016478
urocitellus_parryii ENSUPAG00010017446
spermophilus_dauricus ENSSDAG00000001918
marmota_marmota_marmota ENSMMMG00000010093
chinchilla_lanigera ENSCLAG00000003073
octodon_degus ENSODEG00000008208
cavia_porcellus ENSCPOG00000011203
cavia_aperea ENSCAPG00000015275
heterocephalus_glaber_male ENSHGLG00100019369
heterocephalus_glaber_female ENSHGLG00000006662
fukomys_damarensis ENSFDAG00000008056
oryctolagus_cuniculus ENSOCUG00000004776
ochotona_princeps ENSOPRG00000009707
choloepus_hoffmanni ENSCHOG00000012378
dasypus_novemcinctus ENSDNOG00000040288
procavia_capensis ENSPCAG00000009371
echinops_telfairi ENSETEG00000008285
loxodonta_africana ENSLAFG00000000802
erinaceus_europaeus ENSEEUG00000015856
sorex_araneus ENSSARG00000008600
panthera_tigris_altaica ENSPTIG00000005689
petromyzon_marinus ENSPMAG00000001513
ornithorhynchus_anatinus ENSOANG00000008701
zonotrichia_albicollis ENSZALG00000009189
junco_hyemalis ENSJHYG00000000341
serinus_canaria ENSSCAG00000014127
ficedula_albicollis ENSFALG00000012595
parus_major ENSPMJG00000008767
cyanistes_caeruleus ENSCCEG00000013334
lonchura_striata_domestica ENSLSDG00000015510
lonchura_striata_domestica ENSLSDG00000010366
taeniopygia_guttata ENSTGUG00000011073
lepidothrix_coronata ENSLCOG00000004465
manacus_vitellinus ENSMVIG00005016795
melopsittacus_undulatus ENSMUNG00000005337
calidris_pygmaea ENSCPGG00000014527
calidris_pugnax ENSCPUG00000014468
meleagris_gallopavo ENSMGAG00000012856
coturnix_japonica ENSCJPG00005008277
gallus_gallus ENSGALG00000013732
numida_meleagris ENSNMEG00000021949
anser_brachyrhynchus ENSABRG00000004425
anas_platyrhynchos_platyrhynchos ENSAPLG00000002831
apteryx_owenii ENSAOWG00000019033
apteryx_haastii ENSAHAG00000011161
apteryx_rowi ENSARWG00000016899
dromaius_novaehollandiae ENSDNVG00000006562
nothoprocta_perdicaria ENSNPEG00000015623
crocodylus_porosus ENSCPRG00005017880
gopherus_agassizii ENSGAGG00000009867
chelonoidis_abingdonii ENSCABG00000018460
chrysemys_picta_bellii ENSCPBG00000016266
pelodiscus_sinensis ENSPSIG00000016316
pogona_vitticeps ENSPVIG00000009949
anolis_carolinensis ENSACAG00000004912
notechis_scutatus ENSNSUG00000015847
salvator_merianae ENSSMRG00000022241
sphenodon_punctatus ENSSPUG00000000591
xenopus_tropicalis ENSXETG00000023344
eptatretus_burgeri ENSEBUG00000002559
ciona_intestinalis ENSCING00000013310
ciona_savignyi ENSCSAVG00000005564
