ursus_americanus ENSUAMG00000022811
gorilla_gorilla ENSGGOG00000008509
pongo_abelii ENSPPYG00000006767
nomascus_leucogenys ENSNLEG00000011722
mandrillus_leucophaeus ENSMLEG00000032641
cercocebus_atys ENSCATG00000014352
papio_anubis ENSPANG00000011178
theropithecus_gelada ENSTGEG00000007323
macaca_fascicularis ENSMFAG00000044171
macaca_nemestrina ENSMNEG00000041972
chlorocebus_sabaeus ENSCSAG00000017151
rhinopithecus_roxellana ENSRROG00000032564
rhinopithecus_bieti ENSRBIG00000032898
piliocolobus_tephrosceles ENSPTEG00000036670
colobus_angolensis_palliatus ENSCANG00000036605
cebus_capucinus ENSCCAG00000033647
saimiri_boliviensis_boliviensis ENSSBOG00000025528
callithrix_jacchus ENSCJAG00000012723
aotus_nancymaae ENSANAG00000025008
carlito_syrichta ENSTSYG00000036014
propithecus_coquereli ENSPCOG00000018726
prolemur_simus ENSPSMG00000008674
microcebus_murinus ENSMICG00000040228
otolemur_garnettii ENSOGAG00000030585
dasypus_novemcinctus ENSDNOG00000009983
panthera_tigris_altaica ENSPTIG00000011088
ursus_maritimus ENSUMAG00000006968
macaca_mulatta ENSMMUG00000009435
loxodonta_africana ENSLAFG00000006086
echinops_telfairi ENSETEG00000008516
procavia_capensis ENSPCAG00000013483
phascolarctos_cinereus ENSPCIG00000006481
notamacropus_eugenii ENSMEUG00000008468
monodelphis_domestica ENSMODG00000019548
sarcophilus_harrisii ENSSHAG00000013999
ornithorhynchus_anatinus ENSOANG00000000880
notechis_scutatus ENSNSUG00000000299
notechis_scutatus ENSNSUG00000000290
zonotrichia_albicollis ENSZALG00000001540
zonotrichia_albicollis ENSZALG00000001545
junco_hyemalis ENSJHYG00000010370
lepidothrix_coronata ENSLCOG00000014956
taeniopygia_guttata ENSTGUG00000008116
taeniopygia_guttata ENSTGUG00000008118
lonchura_striata_domestica ENSLSDG00000017274
serinus_canaria ENSSCAG00000005649
ficedula_albicollis ENSFALG00000010530
parus_major ENSPMJG00000001055
cyanistes_caeruleus ENSCCEG00000011531
junco_hyemalis ENSJHYG00000010373
manacus_vitellinus ENSMVIG00005013865
lepidothrix_coronata ENSLCOG00000014955
melopsittacus_undulatus ENSMUNG00000003155
calidris_pygmaea ENSCPGG00000011927
calidris_pugnax ENSCPUG00000018733
anas_platyrhynchos_platyrhynchos ENSAPLG00000015562
anser_brachyrhynchus ENSABRG00000021930
gallus_gallus ENSGALG00000006611
meleagris_gallopavo ENSMGAG00000008394
coturnix_japonica ENSCJPG00005020328
numida_meleagris ENSNMEG00000023041
apteryx_haastii ENSAHAG00000016785
apteryx_owenii ENSAOWG00000003329
apteryx_rowi ENSARWG00000013172
dromaius_novaehollandiae ENSDNVG00000005626
nothoprocta_perdicaria ENSNPEG00000013651
crocodylus_porosus ENSCPRG00005016810
gopherus_agassizii ENSGAGG00000024701
chelonoidis_abingdonii ENSCABG00000001240
chrysemys_picta_bellii ENSCPBG00000006979
pelodiscus_sinensis ENSPSIG00000013195
anolis_carolinensis ENSACAG00000008200
pogona_vitticeps ENSPVIG00000002717
notechis_scutatus ENSNSUG00000010838
salvator_merianae ENSSMRG00000022311
xenopus_tropicalis ENSXETG00000017738
latimeria_chalumnae ENSLACG00000017850
pygocentrus_nattereri ENSPNAG00000002750
astyanax_mexicanus ENSAMXG00000021552
ictalurus_punctatus ENSIPUG00000022517
danio_rerio ENSDARG00000033099
hippocampus_comes ENSHCOG00000005029
periophthalmus_magnuspinnatus ENSPMGG00000000003
takifugu_rubripes ENSTRUG00000018115
tetraodon_nigroviridis ENSTNIG00000009294
cynoglossus_semilaevis ENSCSEG00000007174
labrus_bergylta ENSLBEG00000023550
gasterosteus_aculeatus ENSGACG00000015929
mola_mola ENSMMOG00000016165
mastacembelus_armatus ENSMAMG00000020726
monopterus_albus ENSMALG00000001491
anabas_testudineus ENSATEG00000001313
seriola_dumerili ENSSDUG00000019685
seriola_lalandi_dorsalis ENSSLDG00000019100
scophthalmus_maximus ENSSMAG00000000961
amphiprion_percula ENSAPEG00000015040
amphiprion_ocellaris ENSAOCG00000001856
acanthochromis_polyacanthus ENSAPOG00000017525
stegastes_partitus ENSSPAG00000001581
xiphophorus_maculatus ENSXMAG00000013974
xiphophorus_couchianus ENSXCOG00000011548
gambusia_affinis ENSGAFG00000000887
poecilia_formosa ENSPFOG00000017895
poecilia_mexicana ENSPMEG00000013561
poecilia_latipinna ENSPLAG00000003387
poecilia_reticulata ENSPREG00000002098
fundulus_heteroclitus ENSFHEG00000005083
cyprinodon_variegatus ENSCVAG00000020718
kryptolebias_marmoratus ENSKMAG00000009565
oryzias_latipes ENSORLG00000009302
oryzias_latipes_asm223469v1 ENSORLG00015004622
oryzias_latipes ENSORLG00020006758
oryzias_melastigma ENSOMEG00000002772
haplochromis_burtoni ENSHBUG00000015697
pundamilia_nyererei ENSPNYG00000015927
maylandia_zebra ENSMZEG00005012777
astatotilapia_calliptera ENSACLG00000005235
neolamprologus_brichardi ENSNBRG00000008500
oreochromis_niloticus ENSONIG00000005673
amphilophus_citrinellus ENSACIG00000003978
gadus_morhua ENSGMOG00000009645
esox_lucius ENSELUG00000011003
scleropages_formosus ENSSFOG00015018916
paramormyrops_kingsleyae ENSPKIG00000014300
lepisosteus_oculatus ENSLOCG00000014540
