scleropages_formosus ENSSFOG00015019044
manacus_vitellinus ENSMVIG00005006309
lepidothrix_coronata ENSLCOG00000011688
parus_major ENSPMJG00000001397
cyanistes_caeruleus ENSCCEG00000022240
taeniopygia_guttata ENSTGUG00000001737
taeniopygia_guttata ENSTGUG00000015685
lonchura_striata_domestica ENSLSDG00000012287
serinus_canaria ENSSCAG00000004625
zonotrichia_albicollis ENSZALG00000011500
junco_hyemalis ENSJHYG00000008261
ficedula_albicollis ENSFALG00000008515
melopsittacus_undulatus ENSMUNG00000014340
apteryx_owenii ENSAOWG00000019110
apteryx_haastii ENSAHAG00000008135
apteryx_rowi ENSARWG00000003092
dromaius_novaehollandiae ENSDNVG00000007958
nothoprocta_perdicaria ENSNPEG00000010646
crocodylus_porosus ENSCPRG00005001351
chelonoidis_abingdonii ENSCABG00000005335
gopherus_agassizii ENSGAGG00000008605
chrysemys_picta_bellii ENSCPBG00000019403
pelodiscus_sinensis ENSPSIG00000016241
xenopus_tropicalis ENSXETG00000000372
latimeria_chalumnae ENSLACG00000004684
gadus_morhua ENSGMOG00000011077
petromyzon_marinus ENSPMAG00000005706
eptatretus_burgeri ENSEBUG00000004849
