parus_major ENSPMJG00000017629
poecilia_mexicana ENSPMEG00000024000
poecilia_formosa ENSPFOG00000003999
poecilia_reticulata ENSPREG00000015592
poecilia_latipinna ENSPLAG00000013483
xiphophorus_maculatus ENSXMAG00000000148
poecilia_mexicana ENSPMEG00000021186
gambusia_affinis ENSGAFG00000002345
xiphophorus_couchianus ENSXCOG00000003284
fundulus_heteroclitus ENSFHEG00000015873
cyprinodon_variegatus ENSCVAG00000021422
kryptolebias_marmoratus ENSKMAG00000007831
oryzias_latipes ENSORLG00000003163
oryzias_latipes_asm223469v1 ENSORLG00015021725
oryzias_latipes ENSORLG00020005603
oryzias_melastigma ENSOMEG00000007160
gasterosteus_aculeatus ENSGACG00000009226
cynoglossus_semilaevis ENSCSEG00000000890
seriola_lalandi_dorsalis ENSSLDG00000004900
seriola_dumerili ENSSDUG00000005776
scophthalmus_maximus ENSSMAG00000009015
hippocampus_comes ENSHCOG00000002349
periophthalmus_magnuspinnatus ENSPMGG00000008730
monopterus_albus ENSMALG00000018264
mastacembelus_armatus ENSMAMG00000006182
anabas_testudineus ENSATEG00000011757
amphiprion_ocellaris ENSAOCG00000018910
amphiprion_percula ENSAPEG00000002267
acanthochromis_polyacanthus ENSAPOG00000020973
stegastes_partitus ENSSPAG00000014350
astatotilapia_calliptera ENSACLG00000015942
maylandia_zebra ENSMZEG00005008063
haplochromis_burtoni ENSHBUG00000020613
pundamilia_nyererei ENSPNYG00000020648
oreochromis_niloticus ENSONIG00000019800
neolamprologus_brichardi ENSNBRG00000019649
amphilophus_citrinellus ENSACIG00000003666
takifugu_rubripes ENSTRUG00000016877
tetraodon_nigroviridis ENSTNIG00000012901
mola_mola ENSMMOG00000003018
labrus_bergylta ENSLBEG00000024308
gadus_morhua ENSGMOG00000005435
esox_lucius ENSELUG00000018620
pygocentrus_nattereri ENSPNAG00000010488
ictalurus_punctatus ENSIPUG00000002420
danio_rerio ENSDARG00000078132
astyanax_mexicanus ENSAMXG00000033531
pygocentrus_nattereri ENSPNAG00000025822
amphiprion_ocellaris ENSAOCG00000008106
amphiprion_ocellaris ENSAOCG00000008082
neolamprologus_brichardi ENSNBRG00000019634
mastacembelus_armatus ENSMAMG00000023494
labrus_bergylta ENSLBEG00000014627
mola_mola ENSMMOG00000007586
labrus_bergylta ENSLBEG00000026622
anabas_testudineus ENSATEG00000024553
poecilia_mexicana ENSPMEG00000019678
xiphophorus_couchianus ENSXCOG00000010292
oryzias_melastigma ENSOMEG00000012444
stegastes_partitus ENSSPAG00000010530
maylandia_zebra ENSMZEG00005002611
amphilophus_citrinellus ENSACIG00000007587
paramormyrops_kingsleyae ENSPKIG00000001760
scleropages_formosus ENSSFOG00015021554
chelonoidis_abingdonii ENSCABG00000020886
petromyzon_marinus ENSPMAG00000000175
ciona_savignyi ENSCSAVG00000008509
ciona_intestinalis ENSCING00000009391
