apteryx_rowi ENSARWG00000018061
panthera_tigris_altaica ENSPTIG00000020795
felis_catus ENSFCAG00000014397
equus_asinus_asinus ENSEASG00005019479
equus_caballus ENSECAG00000010242
sorex_araneus ENSSARG00000012965
erinaceus_europaeus ENSEEUG00000003641
choloepus_hoffmanni ENSCHOG00000007100
dasypus_novemcinctus ENSDNOG00000024619
procavia_capensis ENSPCAG00000008520
echinops_telfairi ENSETEG00000009390
loxodonta_africana ENSLAFG00000015709
castor_canadensis ENSCCNG00000002489
phascolarctos_cinereus ENSPCIG00000028564
notamacropus_eugenii ENSMEUG00000001619
sarcophilus_harrisii ENSSHAG00000004131
monodelphis_domestica ENSMODG00000020121
xenopus_tropicalis ENSXETG00000013380
latimeria_chalumnae ENSLACG00000013882
gambusia_affinis ENSGAFG00000009434
xiphophorus_maculatus ENSXMAG00000019401
poecilia_reticulata ENSPREG00000005200
poecilia_latipinna ENSPLAG00000023666
poecilia_formosa ENSPFOG00000005386
poecilia_mexicana ENSPMEG00000013587
cyprinodon_variegatus ENSCVAG00000006796
kryptolebias_marmoratus ENSKMAG00000004287
oryzias_latipes_asm223469v1 ENSORLG00015022730
oryzias_latipes ENSORLG00000010281
oryzias_latipes ENSORLG00020008653
oryzias_melastigma ENSOMEG00000007285
gasterosteus_aculeatus ENSGACG00000010419
seriola_lalandi_dorsalis ENSSLDG00000018391
seriola_dumerili ENSSDUG00000017879
scophthalmus_maximus ENSSMAG00000008365
monopterus_albus ENSMALG00000008465
mastacembelus_armatus ENSMAMG00000011303
labrus_bergylta ENSLBEG00000018645
mola_mola ENSMMOG00000005604
amphiprion_percula ENSAPEG00000017328
amphiprion_ocellaris ENSAOCG00000003451
acanthochromis_polyacanthus ENSAPOG00000002320
stegastes_partitus ENSSPAG00000005312
astatotilapia_calliptera ENSACLG00000006411
pundamilia_nyererei ENSPNYG00000021120
neolamprologus_brichardi ENSNBRG00000000949
haplochromis_burtoni ENSHBUG00000010423
maylandia_zebra ENSMZEG00005013841
oreochromis_niloticus ENSONIG00000011827
amphilophus_citrinellus ENSACIG00000006808
anabas_testudineus ENSATEG00000003312
cynoglossus_semilaevis ENSCSEG00000015560
periophthalmus_magnuspinnatus ENSPMGG00000013639
hippocampus_comes ENSHCOG00000019413
tetraodon_nigroviridis ENSTNIG00000009901
tetraodon_nigroviridis ENSTNIG00000000095
takifugu_rubripes ENSTRUG00000002979
gadus_morhua ENSGMOG00000000890
esox_lucius ENSELUG00000017521
astyanax_mexicanus ENSAMXG00000007805
pygocentrus_nattereri ENSPNAG00000027085
ictalurus_punctatus ENSIPUG00000018094
danio_rerio ENSDARG00000076404
scleropages_formosus ENSSFOG00015016262
paramormyrops_kingsleyae ENSPKIG00000011924
pygocentrus_nattereri ENSPNAG00000001256
astyanax_mexicanus ENSAMXG00000032688
danio_rerio ENSDARG00000060871
seriola_dumerili ENSSDUG00000006563
seriola_lalandi_dorsalis ENSSLDG00000005471
scophthalmus_maximus ENSSMAG00000009374
anabas_testudineus ENSATEG00000006369
mastacembelus_armatus ENSMAMG00000006573
takifugu_rubripes ENSTRUG00000018607
tetraodon_nigroviridis ENSTNIG00000013577
mola_mola ENSMMOG00000010571
amphiprion_ocellaris ENSAOCG00000019367
acanthochromis_polyacanthus ENSAPOG00000004638
stegastes_partitus ENSSPAG00000000025
astatotilapia_calliptera ENSACLG00000008316
maylandia_zebra ENSMZEG00005011956
neolamprologus_brichardi ENSNBRG00000004810
oreochromis_niloticus ENSONIG00000011384
amphilophus_citrinellus ENSACIG00000000910
poecilia_formosa ENSPFOG00000016959
poecilia_latipinna ENSPLAG00000005839
poecilia_mexicana ENSPMEG00000017796
poecilia_reticulata ENSPREG00000013814
xiphophorus_maculatus ENSXMAG00000016148
cyprinodon_variegatus ENSCVAG00000003833
oryzias_latipes ENSORLG00020016926
oryzias_latipes_asm223469v1 ENSORLG00015003747
oryzias_latipes ENSORLG00000001062
oryzias_melastigma ENSOMEG00000022837
periophthalmus_magnuspinnatus ENSPMGG00000021309
cynoglossus_semilaevis ENSCSEG00000011631
monopterus_albus ENSMALG00000005776
haplochromis_burtoni ENSHBUG00000007825
pundamilia_nyererei ENSPNYG00000010720
amphiprion_percula ENSAPEG00000008290
xiphophorus_couchianus ENSXCOG00000016248
gambusia_affinis ENSGAFG00000007676
fundulus_heteroclitus ENSFHEG00000003551
hippocampus_comes ENSHCOG00000001772
labrus_bergylta ENSLBEG00000028199
gasterosteus_aculeatus ENSGACG00000015555
gadus_morhua ENSGMOG00000017226
esox_lucius ENSELUG00000005234
paramormyrops_kingsleyae ENSPKIG00000005391
scleropages_formosus ENSSFOG00015011025
lepisosteus_oculatus ENSLOCG00000001557
eptatretus_burgeri ENSEBUG00000008969
ciona_savignyi ENSCSAVG00000000585
