caenorhabditis_elegans_strain_n2 WBGene00004197
microtus_ochrogaster ENSMOCG00000016233
cricetulus_griseus_chok1gshd ENSCGRG00001019900
cricetulus_griseus_crigri ENSCGRG00000013253
cricetulus_griseus_crigri-picr ENSCGRG00015011942
mesocricetus_auratus ENSMAUG00000004768
erinaceus_europaeus ENSEEUG00000011630
sorex_araneus ENSSARG00000006598
ursus_americanus ENSUAMG00000008910
ursus_maritimus ENSUMAG00000016839
ailuropoda_melanoleuca ENSAMEG00000014739
mustela_putorius_furo ENSMPUG00000014908
neovison_vison ENSNVIG00000020190
canis_lupus_familiaris ENSCAFG00000032594
canis_lupus_dingo ENSCAFG00020013920
vulpes_vulpes ENSVVUG00000020416
panthera_tigris_altaica ENSPTIG00000017661
panthera_pardus ENSPPRG00000008251
felis_catus ENSFCAG00000010389
myotis_lucifugus ENSMLUG00000002834
pteropus_vampyrus ENSPVAG00000003936
bos_mutus ENSBMUG00000012839
bos_taurus ENSBTAG00000019723
bison_bison_bison ENSBBBG00000014984
capra_hircus ENSCHIG00000025650
ovis_aries ENSOARG00000006530
tursiops_truncatus ENSTTRG00000015596
tursiops_truncatus ENSTTRG00000003185
tursiops_truncatus ENSTTRG00000015665
sus_scrofa ENSSSCG00000017713
equus_asinus_asinus ENSEASG00005011216
equus_caballus ENSECAG00000015368
procavia_capensis ENSPCAG00000003745
echinops_telfairi ENSETEG00000010290
loxodonta_africana ENSLAFG00000011836
dasypus_novemcinctus ENSDNOG00000039512
phascolarctos_cinereus ENSPCIG00000003725
notamacropus_eugenii ENSMEUG00000007807
sarcophilus_harrisii ENSSHAG00000006809
monodelphis_domestica ENSMODG00000019129
ornithorhynchus_anatinus ENSOANG00000029914
pogona_vitticeps ENSPVIG00000010345
salvator_merianae ENSSMRG00000003769
notechis_scutatus ENSNSUG00000009324
sphenodon_punctatus ENSSPUG00000005914
apteryx_haastii ENSAHAG00000006889
apteryx_owenii ENSAOWG00000017474
apteryx_rowi ENSARWG00000005122
dromaius_novaehollandiae ENSDNVG00000007572
nothoprocta_perdicaria ENSNPEG00000011290
gallus_gallus ENSGALG00000002151
meleagris_gallopavo ENSMGAG00000004125
coturnix_japonica ENSCJPG00005009914
numida_meleagris ENSNMEG00000015092
anser_brachyrhynchus ENSABRG00000002398
zonotrichia_albicollis ENSZALG00000009718
junco_hyemalis ENSJHYG00000009340
serinus_canaria ENSSCAG00000006302
taeniopygia_guttata ENSTGUG00000004847
lonchura_striata_domestica ENSLSDG00000011992
ficedula_albicollis ENSFALG00000009719
parus_major ENSPMJG00000018990
cyanistes_caeruleus ENSCCEG00000005447
manacus_vitellinus ENSMVIG00005010442
lepidothrix_coronata ENSLCOG00000006366
melopsittacus_undulatus ENSMUNG00000000199
calidris_pygmaea ENSCPGG00000001202
calidris_pugnax ENSCPUG00000004699
crocodylus_porosus ENSCPRG00005005543
chelonoidis_abingdonii ENSCABG00000002427
gopherus_agassizii ENSGAGG00000003627
chrysemys_picta_bellii ENSCPBG00000027827
pelodiscus_sinensis ENSPSIG00000012532
xenopus_tropicalis ENSXETG00000013481
latimeria_chalumnae ENSLACG00000017305
tetraodon_nigroviridis ENSTNIG00000014003
takifugu_rubripes ENSTRUG00000023171
mola_mola ENSMMOG00000016983
labrus_bergylta ENSLBEG00000028308
gasterosteus_aculeatus ENSGACG00000005249
xiphophorus_maculatus ENSXMAG00000010849
xiphophorus_couchianus ENSXCOG00000009854
gambusia_affinis ENSGAFG00000010641
poecilia_formosa ENSPFOG00000009225
poecilia_latipinna ENSPLAG00000003639
poecilia_mexicana ENSPMEG00000014406
poecilia_reticulata ENSPREG00000006349
cyprinodon_variegatus ENSCVAG00000010480
fundulus_heteroclitus ENSFHEG00000009405
kryptolebias_marmoratus ENSKMAG00000015335
acanthochromis_polyacanthus ENSAPOG00000013219
acanthochromis_polyacanthus ENSAPOG00000010237
amphiprion_percula ENSAPEG00000020244
amphiprion_ocellaris ENSAOCG00000015197
stegastes_partitus ENSSPAG00000009753
oryzias_latipes ENSORLG00020019780
oryzias_latipes ENSORLG00000017001
oryzias_latipes_asm223469v1 ENSORLG00015012085
oryzias_melastigma ENSOMEG00000011719
hippocampus_comes ENSHCOG00000010407
scophthalmus_maximus ENSSMAG00000017392
cynoglossus_semilaevis ENSCSEG00000013515
seriola_dumerili ENSSDUG00000006364
seriola_lalandi_dorsalis ENSSLDG00000012631
anabas_testudineus ENSATEG00000011659
monopterus_albus ENSMALG00000019096
mastacembelus_armatus ENSMAMG00000005068
haplochromis_burtoni ENSHBUG00000020238
pundamilia_nyererei ENSPNYG00000016168
maylandia_zebra ENSMZEG00005018702
astatotilapia_calliptera ENSACLG00000006405
neolamprologus_brichardi ENSNBRG00000024304
oreochromis_niloticus ENSONIG00000006361
amphilophus_citrinellus ENSACIG00000020822
periophthalmus_magnuspinnatus ENSPMGG00000016005
gadus_morhua ENSGMOG00000009115
esox_lucius ENSELUG00000012691
pygocentrus_nattereri ENSPNAG00000016524
astyanax_mexicanus ENSAMXG00000043916
ictalurus_punctatus ENSIPUG00000023986
danio_rerio ENSDARG00000035149
scleropages_formosus ENSSFOG00015003439
paramormyrops_kingsleyae ENSPKIG00000013143
lepisosteus_oculatus ENSLOCG00000001797
eptatretus_burgeri ENSEBUG00000009755
ciona_intestinalis ENSCING00000018855
ciona_savignyi ENSCSAVG00000001923
saccharomyces_cerevisiae YMR026C
