vombatus_ursinus ENSVURG00010013980
prolemur_simus ENSPSMG00000024683
propithecus_coquereli ENSPCOG00000027782
microcebus_murinus ENSMICG00000004919
otolemur_garnettii ENSOGAG00000005820
oryctolagus_cuniculus ENSOCUG00000009316
ochotona_princeps ENSOPRG00000011073
carlito_syrichta ENSTSYG00000012000
tupaia_belangeri ENSTBEG00000016626
erinaceus_europaeus ENSEEUG00000014764
pan_troglodytes ENSPTRG00000002295
pan_paniscus ENSPPAG00000039516
gorilla_gorilla ENSGGOG00000024021
homo_sapiens ENSG00000151465
pongo_abelii ENSPPYG00000002092
nomascus_leucogenys ENSNLEG00000012289
rhinopithecus_bieti ENSRBIG00000042911
rhinopithecus_roxellana ENSRROG00000043069
colobus_angolensis ENSCANG00000041666
macaca_fascicularis ENSMFAG00000036128
macaca_mulatta ENSMMUG00000017145
macaca_nemestrina ENSMNEG00000033059
mandrillus_leucophaeus ENSMLEG00000028527
theropithecus_gelada ENSTGEG00000025939
papio_anubis ENSPANG00000023371
chlorocebus_sabaeus ENSCSAG00000013277
cercocebus_atys ENSCATG00000043984
cebus_capucinus ENSCCAG00000023475
saimiri_boliviensis ENSSBOG00000024928
callithrix_jacchus ENSCJAG00000018603
aotus_nancymaae ENSANAG00000035436
echinops_telfairi ENSETEG00000018705
dasypus_novemcinctus ENSDNOG00000018069
choloepus_hoffmanni ENSCHOG00000001987
ornithorhynchus_anatinus ENSOANG00000015419
pogona_vitticeps ENSPVIG00000002960
anolis_carolinensis ENSACAG00000009021
notechis_scutatus ENSNSUG00000006986
salvator_merianae ENSSMRG00000011960
sphenodon_punctatus ENSSPUG00000014984
cyanistes_caeruleus ENSCCEG00000000690
parus_major ENSPMJG00000001458
ficedula_albicollis ENSFALG00000001899
lonchura_striata ENSLSDG00000003751
taeniopygia_guttata ENSTGUG00000002204
serinus_canaria ENSSCAG00000009626
zonotrichia_albicollis ENSZALG00000012284
junco_hyemalis ENSJHYG00000001362
lepidothrix_coronata ENSLCOG00000009734
manacus_vitellinus ENSMVIG00005008443
calidris_pugnax ENSCPUG00000013404
calidris_pygmaea ENSCPGG00000001174
melopsittacus_undulatus ENSMUNG00000015046
gallus_gallus ENSGALG00000014038
meleagris_gallopavo ENSMGAG00000004618
coturnix_japonica ENSCJPG00005004475
numida_meleagris ENSNMEG00000003174
anser_brachyrhynchus ENSABRG00000013820
anas_platyrhynchos ENSAPLG00000005383
apteryx_rowi ENSARWG00000001178
apteryx_haastii ENSAHAG00000014000
apteryx_owenii ENSAOWG00000003779
dromaius_novaehollandiae ENSDNVG00000011380
nothoprocta_perdicaria ENSNPEG00000001178
crocodylus_porosus ENSCPRG00005000731
gopherus_agassizii ENSGAGG00000013827
chelonoidis_abingdonii ENSCABG00000019473
chrysemys_picta ENSCPBG00000027813
pelodiscus_sinensis ENSPSIG00000015507
xenopus_tropicalis ENSXETG00000006511
latimeria_chalumnae ENSLACG00000016823
denticeps_clupeoides ENSDCDG00000035617
clupea_harengus ENSCHAG00000012817
astyanax_mexicanus ENSAMXG00000010726
astyanax_mexicanus ENSAMXG00005014502
pygocentrus_nattereri ENSPNAG00000023992
ictalurus_punctatus ENSIPUG00000023136
electrophorus_electricus ENSEEEG00000014161
danio_rerio ENSDARG00000075025
hucho_hucho ENSHHUG00000045446
hucho_hucho ENSHHUG00000040815
esox_lucius ENSELUG00000006632
fundulus_heteroclitus ENSFHEG00000018563
cyprinodon_variegatus ENSCVAG00000002568
xiphophorus_maculatus ENSXMAG00000008651
xiphophorus_couchianus ENSXCOG00000001684
gambusia_affinis ENSGAFG00000019885
poecilia_latipinna ENSPLAG00000013088
poecilia_formosa ENSPFOG00000013391
poecilia_mexicana ENSPMEG00000014799
poecilia_reticulata ENSPREG00000015657
kryptolebias_marmoratus ENSKMAG00000021459
oryzias_latipes ENSORLG00000020800
oryzias_latipes ENSORLG00020004879
oryzias_latipes ENSORLG00015001993
oryzias_melastigma ENSOMEG00000000288
gouania_willdenowi ENSGWIG00000014307
tetraodon_nigroviridis ENSTNIG00000006895
periophthalmus_magnuspinnatus ENSPMGG00000017436
cynoglossus_semilaevis ENSCSEG00000019950
amphiprion_percula ENSAPEG00000022950
amphiprion_ocellaris ENSAOCG00000014787
acanthochromis_polyacanthus ENSAPOG00000006604
stegastes_partitus ENSSPAG00000001994
parambassis_ranga ENSPRNG00000006009
haplochromis_burtoni ENSHBUG00000016799
astatotilapia_calliptera ENSACLG00000004354
pundamilia_nyererei ENSPNYG00000015428
maylandia_zebra ENSMZEG00005015230
oreochromis_niloticus ENSONIG00000011821
neolamprologus_brichardi ENSNBRG00000018475
amphilophus_citrinellus ENSACIG00000005896
larimichthys_crocea ENSLCRG00005008869
mola_mola ENSMMOG00000010277
labrus_bergylta ENSLBEG00000023614
labrus_bergylta ENSLBEG00000009939
monopterus_albus ENSMALG00000010231
mastacembelus_armatus ENSMAMG00000000567
seriola_dumerili ENSSDUG00000014863
seriola_lalandi ENSSLDG00000014340
scophthalmus_maximus ENSSMAG00000012287
anabas_testudineus ENSATEG00000004579
betta_splendens ENSBSLG00000004321
cottoperca_gobio ENSCGOG00000016455
gasterosteus_aculeatus ENSGACG00000019163
lates_calcarifer ENSLCAG00010021358
hippocampus_comes ENSHCOG00000011177
gadus_morhua ENSGMOG00000010575
scleropages_formosus ENSSFOG00015023969
paramormyrops_kingsleyae ENSPKIG00000008296
lepisosteus_oculatus ENSLOCG00000015714
erpetoichthys_calabaricus ENSECRG00000009579
callorhinchus_milii ENSCMIG00000011994
eptatretus_burgeri ENSEBUG00000006430
ciona_savignyi ENSCSAVG00000005091
saccharomyces_cerevisiae YLR215C
