astyanax_mexicanus ENSAMXG00000029260
sphenodon_punctatus ENSSPUG00000004839
notechis_scutatus ENSNSUG00000017081
pogona_vitticeps ENSPVIG00000011492
crocodylus_porosus ENSCPRG00005016240
phascolarctos_cinereus ENSPCIG00000024705
notamacropus_eugenii ENSMEUG00000005478
monodelphis_domestica ENSMODG00000025617
pteropus_vampyrus ENSPVAG00000014940
myotis_lucifugus ENSMLUG00000011126
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019808
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019807
mus_musculus ENSMUSG00000074634
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018929
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018928
mus_pahari MGP_PahariEiJ_G0015997
mus_pahari MGP_PahariEiJ_G0015998
rattus_norvegicus ENSRNOG00000027263
meriones_unguiculatus ENSMUGG00000025249
cricetulus_griseus_crigri-picr ENSCGRG00015020154
cricetulus_griseus_crigri ENSCGRG00000010376
cricetulus_griseus_chok1gshd ENSCGRG00001003827
mesocricetus_auratus ENSMAUG00000015637
microtus_ochrogaster ENSMOCG00000000895
peromyscus_maniculatus_bairdii ENSPEMG00000024315
nannospalax_galili ENSNGAG00000022126
jaculus_jaculus ENSJJAG00000009644
homo_sapiens ENSG00000151881
gorilla_gorilla ENSGGOG00000004881
pan_paniscus ENSPPAG00000000855
pan_troglodytes ENSPTRG00000016848
pongo_abelii ENSPPYG00000015441
nomascus_leucogenys ENSNLEG00000010427
mandrillus_leucophaeus ENSMLEG00000040690
papio_anubis ENSPANG00000004377
cercocebus_atys ENSCATG00000045266
theropithecus_gelada ENSTGEG00000011031
macaca_mulatta ENSMMUG00000030140
macaca_nemestrina ENSMNEG00000030262
macaca_fascicularis ENSMFAG00000043017
chlorocebus_sabaeus ENSCSAG00000016759
rhinopithecus_bieti ENSRBIG00000041612
rhinopithecus_roxellana ENSRROG00000036509
colobus_angolensis_palliatus ENSCANG00000037079
piliocolobus_tephrosceles ENSPTEG00000020218
saimiri_boliviensis_boliviensis ENSSBOG00000032412
callithrix_jacchus ENSCJAG00000038913
cebus_capucinus ENSCCAG00000023699
aotus_nancymaae ENSANAG00000024589
carlito_syrichta ENSTSYG00000004036
prolemur_simus ENSPSMG00000014425
microcebus_murinus ENSMICG00000006817
propithecus_coquereli ENSPCOG00000025607
otolemur_garnettii ENSOGAG00000009106
tupaia_belangeri ENSTBEG00000004590
dipodomys_ordii ENSDORG00000027609
dipodomys_ordii ENSDORG00000009736
castor_canadensis ENSCCNG00000012107
nannospalax_galili ENSNGAG00000021934
urocitellus_parryii ENSUPAG00010003538
ictidomys_tridecemlineatus ENSSTOG00000016333
spermophilus_dauricus ENSSDAG00000000552
marmota_marmota_marmota ENSMMMG00000010422
heterocephalus_glaber_male ENSHGLG00100008035
heterocephalus_glaber_female ENSHGLG00000002968
fukomys_damarensis ENSFDAG00000001226
chinchilla_lanigera ENSCLAG00000007961
cavia_porcellus ENSCPOG00000001894
cavia_aperea ENSCAPG00000017590
octodon_degus ENSODEG00000000507
sorex_araneus ENSSARG00000005266
erinaceus_europaeus ENSEEUG00000009912
equus_asinus_asinus ENSEASG00005013493
equus_caballus ENSECAG00000008540
mustela_putorius_furo ENSMPUG00000014427
neovison_vison ENSNVIG00000003525
ursus_americanus ENSUAMG00000008753
ursus_maritimus ENSUMAG00000007145
ailuropoda_melanoleuca ENSAMEG00000003919
canis_lupus_familiaris ENSCAFG00000031067
canis_lupus_dingo ENSCAFG00020022515
vulpes_vulpes ENSVVUG00000025399
panthera_tigris_altaica ENSPTIG00000020466
panthera_pardus ENSPPRG00000007570
felis_catus ENSFCAG00000034414
capra_hircus ENSCHIG00000007411
ovis_aries ENSOARG00000008641
bos_mutus ENSBMUG00000023131
bos_taurus ENSBTAG00000001457
bison_bison_bison ENSBBBG00000003302
tursiops_truncatus ENSTTRG00000009718
sus_scrofa ENSSSCG00000032979
vicugna_pacos ENSVPAG00000007065
oryctolagus_cuniculus ENSOCUG00000009355
ochotona_princeps ENSOPRG00000000382
echinops_telfairi ENSETEG00000006635
dasypus_novemcinctus ENSDNOG00000034722
choloepus_hoffmanni ENSCHOG00000003441
procavia_capensis ENSPCAG00000010680
ornithorhynchus_anatinus ENSOANG00000008910
xenopus_tropicalis ENSXETG00000016590
latimeria_chalumnae ENSLACG00000002007
eptatretus_burgeri ENSEBUG00000003073
ciona_intestinalis ENSCING00000018213
ciona_savignyi ENSCSAVG00000003200
drosophila_melanogaster FBgn0035475
