loxodonta_africana ENSLAFG00000007022
chlorocebus_sabaeus ENSCSAG00000005429
rhinopithecus_roxellana ENSRROG00000028670
rhinopithecus_bieti ENSRBIG00000044435
piliocolobus_tephrosceles ENSPTEG00000035344
colobus_angolensis_palliatus ENSCANG00000035236
cebus_capucinus ENSCCAG00000029513
saimiri_boliviensis_boliviensis ENSSBOG00000021184
callithrix_jacchus ENSCJAG00000018782
aotus_nancymaae ENSANAG00000020765
carlito_syrichta ENSTSYG00000010863
propithecus_coquereli ENSPCOG00000019679
microcebus_murinus ENSMICG00000033136
prolemur_simus ENSPSMG00000015835
otolemur_garnettii ENSOGAG00000005398
tupaia_belangeri ENSTBEG00000015724
phascolarctos_cinereus ENSPCIG00000030214
notamacropus_eugenii ENSMEUG00000016003
sarcophilus_harrisii ENSSHAG00000002422
monodelphis_domestica ENSMODG00000020904
ornithorhynchus_anatinus ENSOANG00000030080
serinus_canaria ENSSCAG00000000035
junco_hyemalis ENSJHYG00000004807
taeniopygia_guttata ENSTGUG00000008992
ficedula_albicollis ENSFALG00000001327
parus_major ENSPMJG00000018114
melopsittacus_undulatus ENSMUNG00000010920
calidris_pygmaea ENSCPGG00000011233
calidris_pugnax ENSCPUG00000002141
anas_platyrhynchos_platyrhynchos ENSAPLG00000031173
pogona_vitticeps ENSPVIG00000023777
anolis_carolinensis ENSACAG00000005171
notechis_scutatus ENSNSUG00000013257
salvator_merianae ENSSMRG00000023244
sphenodon_punctatus ENSSPUG00000010302
gopherus_agassizii ENSGAGG00000000154
chelonoidis_abingdonii ENSCABG00000011925
chrysemys_picta_bellii ENSCPBG00000028185
pelodiscus_sinensis ENSPSIG00000007809
crocodylus_porosus ENSCPRG00005002439
xenopus_tropicalis ENSXETG00000009996
latimeria_chalumnae ENSLACG00000014630
takifugu_rubripes ENSTRUG00000011565
tetraodon_nigroviridis ENSTNIG00000010435
mola_mola ENSMMOG00000011211
cynoglossus_semilaevis ENSCSEG00000008845
xiphophorus_maculatus ENSXMAG00000012923
xiphophorus_couchianus ENSXCOG00000010902
gambusia_affinis ENSGAFG00000003601
poecilia_formosa ENSPFOG00000003753
poecilia_latipinna ENSPLAG00000002540
poecilia_mexicana ENSPMEG00000021202
poecilia_reticulata ENSPREG00000004072
cyprinodon_variegatus ENSCVAG00000008793
fundulus_heteroclitus ENSFHEG00000014421
kryptolebias_marmoratus ENSKMAG00000012746
oryzias_latipes_asm223469v1 ENSORLG00015011906
oryzias_latipes ENSORLG00000007182
oryzias_latipes ENSORLG00020001301
oryzias_melastigma ENSOMEG00000007051
amphiprion_ocellaris ENSAOCG00000002597
amphiprion_percula ENSAPEG00000005728
acanthochromis_polyacanthus ENSAPOG00000004859
stegastes_partitus ENSSPAG00000010913
maylandia_zebra ENSMZEG00005011893
maylandia_zebra ENSMZEG00005021512
astatotilapia_calliptera ENSACLG00000023083
pundamilia_nyererei ENSPNYG00000009083
haplochromis_burtoni ENSHBUG00000004777
neolamprologus_brichardi ENSNBRG00000020960
oreochromis_niloticus ENSONIG00000002009
amphilophus_citrinellus ENSACIG00000005057
labrus_bergylta ENSLBEG00000021199
labrus_bergylta ENSLBEG00000024778
monopterus_albus ENSMALG00000001168
mastacembelus_armatus ENSMAMG00000020734
anabas_testudineus ENSATEG00000023963
seriola_lalandi_dorsalis ENSSLDG00000004022
seriola_dumerili ENSSDUG00000014427
scophthalmus_maximus ENSSMAG00000001582
gasterosteus_aculeatus ENSGACG00000010598
hippocampus_comes ENSHCOG00000008340
periophthalmus_magnuspinnatus ENSPMGG00000008576
gadus_morhua ENSGMOG00000008226
esox_lucius ENSELUG00000011811
pygocentrus_nattereri ENSPNAG00000015021
astyanax_mexicanus ENSAMXG00000038257
ictalurus_punctatus ENSIPUG00000007167
danio_rerio ENSDARG00000077698
scleropages_formosus ENSSFOG00015017148
paramormyrops_kingsleyae ENSPKIG00000017753
lepisosteus_oculatus ENSLOCG00000013969
petromyzon_marinus ENSPMAG00000008656
