pogona_vitticeps ENSPVIG00000022351
peromyscus_maniculatus_bairdii ENSPEMG00000011269
microtus_ochrogaster ENSMOCG00000021521
cricetulus_griseus_crigri-picr ENSCGRG00015024930
cricetulus_griseus_chok1gshd ENSCGRG00001020057
cricetulus_griseus_crigri ENSCGRG00000006841
mesocricetus_auratus ENSMAUG00000006999
nannospalax_galili ENSNGAG00000024251
dipodomys_ordii ENSDORG00000006442
urocitellus_parryii ENSUPAG00010016985
ictidomys_tridecemlineatus ENSSTOG00000013292
marmota_marmota_marmota ENSMMMG00000024460
spermophilus_dauricus ENSSDAG00000001340
oryctolagus_cuniculus ENSOCUG00000011493
ochotona_princeps ENSOPRG00000005671
tupaia_belangeri ENSTBEG00000002601
pan_paniscus ENSPPAG00000041175
pan_troglodytes ENSPTRG00000018142
homo_sapiens ENSG00000124602
gorilla_gorilla ENSGGOG00000012071
pongo_abelii ENSPPYG00000016584
nomascus_leucogenys ENSNLEG00000005072
macaca_fascicularis ENSMFAG00000032643
macaca_mulatta ENSMMUG00000021168
macaca_nemestrina ENSMNEG00000043502
mandrillus_leucophaeus ENSMLEG00000044274
theropithecus_gelada ENSTGEG00000029581
papio_anubis ENSPANG00000019059
cercocebus_atys ENSCATG00000030705
chlorocebus_sabaeus ENSCSAG00000011161
piliocolobus_tephrosceles ENSPTEG00000034640
colobus_angolensis_palliatus ENSCANG00000012010
rhinopithecus_roxellana ENSRROG00000044870
rhinopithecus_bieti ENSRBIG00000042600
saimiri_boliviensis_boliviensis ENSSBOG00000034752
callithrix_jacchus ENSCJAG00000004044
cebus_capucinus ENSCCAG00000028897
aotus_nancymaae ENSANAG00000034928
carlito_syrichta ENSTSYG00000003716
microcebus_murinus ENSMICG00000009658
prolemur_simus ENSPSMG00000014665
propithecus_coquereli ENSPCOG00000028502
ursus_americanus ENSUAMG00000027669
ursus_maritimus ENSUMAG00000012257
ailuropoda_melanoleuca ENSAMEG00000004492
neovison_vison ENSNVIG00000013557
mustela_putorius_furo ENSMPUG00000013700
canis_lupus_dingo ENSCAFG00020008271
canis_lupus_familiaris ENSCAFG00000001572
vulpes_vulpes ENSVVUG00000026609
panthera_pardus ENSPPRG00000009348
panthera_tigris_altaica ENSPTIG00000017124
felis_catus ENSFCAG00000004105
equus_asinus_asinus ENSEASG00005002920
equus_caballus ENSECAG00000000501
pteropus_vampyrus ENSPVAG00000008313
myotis_lucifugus ENSMLUG00000011293
capra_hircus ENSCHIG00000010451
ovis_aries ENSOARG00000000592
bos_mutus ENSBMUG00000024078
bos_taurus ENSBTAG00000002919
bison_bison_bison ENSBBBG00000017152
tursiops_truncatus ENSTTRG00000013390
sus_scrofa ENSSSCG00000027922
erinaceus_europaeus ENSEEUG00000005979
loxodonta_africana ENSLAFG00000017646
dasypus_novemcinctus ENSDNOG00000034017
taeniopygia_guttata ENSTGUG00000016005
petromyzon_marinus ENSPMAG00000009605
petromyzon_marinus ENSPMAG00000003466
petromyzon_marinus ENSPMAG00000007555
eptatretus_burgeri ENSEBUG00000002912
astyanax_mexicanus ENSAMXG00000036076
pygocentrus_nattereri ENSPNAG00000015124
scleropages_formosus ENSSFOG00015020612
paramormyrops_kingsleyae ENSPKIG00000016704
stegastes_partitus ENSSPAG00000022638
maylandia_zebra ENSMZEG00005027798
periophthalmus_magnuspinnatus ENSPMGG00000014240
oryzias_latipes ENSORLG00000005617
oryzias_latipes_asm223469v1 ENSORLG00015007036
oryzias_latipes ENSORLG00020018610
oryzias_melastigma ENSOMEG00000000007
poecilia_mexicana ENSPMEG00000014258
poecilia_formosa ENSPFOG00000018451
poecilia_latipinna ENSPLAG00000013645
poecilia_reticulata ENSPREG00000019925
xiphophorus_maculatus ENSXMAG00000017169
xiphophorus_couchianus ENSXCOG00000001369
gambusia_affinis ENSGAFG00000016562
cyprinodon_variegatus ENSCVAG00000007070
fundulus_heteroclitus ENSFHEG00000016004
kryptolebias_marmoratus ENSKMAG00000020144
astatotilapia_calliptera ENSACLG00000019732
maylandia_zebra ENSMZEG00005027467
pundamilia_nyererei ENSPNYG00000012038
haplochromis_burtoni ENSHBUG00000009151
neolamprologus_brichardi ENSNBRG00000010924
oreochromis_niloticus ENSONIG00000014925
amphilophus_citrinellus ENSACIG00000004303
labrus_bergylta ENSLBEG00000020448
seriola_dumerili ENSSDUG00000021801
seriola_lalandi_dorsalis ENSSLDG00000019697
scophthalmus_maximus ENSSMAG00000018821
periophthalmus_magnuspinnatus ENSPMGG00000011996
mastacembelus_armatus ENSMAMG00000018531
monopterus_albus ENSMALG00000011319
anabas_testudineus ENSATEG00000013966
amphiprion_percula ENSAPEG00000001042
amphiprion_ocellaris ENSAOCG00000020674
acanthochromis_polyacanthus ENSAPOG00000020113
hippocampus_comes ENSHCOG00000017660
takifugu_rubripes ENSTRUG00000004833
tetraodon_nigroviridis ENSTNIG00000015804
mola_mola ENSMMOG00000012947
gasterosteus_aculeatus ENSGACG00000007780
cynoglossus_semilaevis ENSCSEG00000012896
gadus_morhua ENSGMOG00000005768
esox_lucius ENSELUG00000020447
scleropages_formosus ENSSFOG00015020763
paramormyrops_kingsleyae ENSPKIG00000019220
danio_rerio ENSDARG00000099133
tetraodon_nigroviridis ENSTNIG00000009053
takifugu_rubripes ENSTRUG00000013878
gasterosteus_aculeatus ENSGACG00000016867
mola_mola ENSMMOG00000009400
labrus_bergylta ENSLBEG00000018140
mastacembelus_armatus ENSMAMG00000011881
monopterus_albus ENSMALG00000012052
anabas_testudineus ENSATEG00000019548
xiphophorus_couchianus ENSXCOG00000003096
xiphophorus_maculatus ENSXMAG00000001669
gambusia_affinis ENSGAFG00000009849
poecilia_formosa ENSPFOG00000019804
poecilia_mexicana ENSPMEG00000008447
poecilia_latipinna ENSPLAG00000023530
poecilia_reticulata ENSPREG00000013711
fundulus_heteroclitus ENSFHEG00000020244
cyprinodon_variegatus ENSCVAG00000021696
kryptolebias_marmoratus ENSKMAG00000010058
oryzias_latipes_asm223469v1 ENSORLG00015005617
oryzias_latipes ENSORLG00020018206
oryzias_latipes ENSORLG00000007815
oryzias_melastigma ENSOMEG00000002886
astatotilapia_calliptera ENSACLG00000014816
maylandia_zebra ENSMZEG00005018566
pundamilia_nyererei ENSPNYG00000008247
haplochromis_burtoni ENSHBUG00000021530
neolamprologus_brichardi ENSNBRG00000004521
oreochromis_niloticus ENSONIG00000014022
amphilophus_citrinellus ENSACIG00000018481
amphiprion_ocellaris ENSAOCG00000021129
amphiprion_percula ENSAPEG00000012460
acanthochromis_polyacanthus ENSAPOG00000010638
stegastes_partitus ENSSPAG00000017787
seriola_lalandi_dorsalis ENSSLDG00000011559
seriola_dumerili ENSSDUG00000005477
scophthalmus_maximus ENSSMAG00000002408
cynoglossus_semilaevis ENSCSEG00000016909
hippocampus_comes ENSHCOG00000000496
periophthalmus_magnuspinnatus ENSPMGG00000023729
gadus_morhua ENSGMOG00000014037
esox_lucius ENSELUG00000023194
astyanax_mexicanus ENSAMXG00000007025
pygocentrus_nattereri ENSPNAG00000007062
ictalurus_punctatus ENSIPUG00000004839
danio_rerio ENSDARG00000087341
poecilia_formosa ENSPFOG00000022956
lepisosteus_oculatus ENSLOCG00000012954
ornithorhynchus_anatinus ENSOANG00000022740
ornithorhynchus_anatinus ENSOANG00000022739
theropithecus_gelada ENSTGEG00000003872
mandrillus_leucophaeus ENSMLEG00000041565
chlorocebus_sabaeus ENSCSAG00000004138
macaca_mulatta ENSMMUG00000006309
macaca_fascicularis ENSMFAG00000026235
macaca_nemestrina ENSMNEG00000029511
cercocebus_atys ENSCATG00000035452
papio_anubis ENSPANG00000000905
piliocolobus_tephrosceles ENSPTEG00000023824
colobus_angolensis_palliatus ENSCANG00000031406
rhinopithecus_bieti ENSRBIG00000042089
rhinopithecus_roxellana ENSRROG00000020023
pan_paniscus ENSPPAG00000041387
pan_troglodytes ENSPTRG00000016296
gorilla_gorilla ENSGGOG00000012106
homo_sapiens ENSG00000182168
pongo_abelii ENSPPYG00000014939
nomascus_leucogenys ENSNLEG00000014104
saimiri_boliviensis_boliviensis ENSSBOG00000016994
cebus_capucinus ENSCCAG00000021342
callithrix_jacchus ENSCJAG00000006998
aotus_nancymaae ENSANAG00000024029
carlito_syrichta ENSTSYG00000002584
prolemur_simus ENSPSMG00000025546
microcebus_murinus ENSMICG00000009052
propithecus_coquereli ENSPCOG00000028116
otolemur_garnettii ENSOGAG00000003065
castor_canadensis ENSCCNG00000006490
dipodomys_ordii ENSDORG00000000217
octodon_degus ENSODEG00000002578
chinchilla_lanigera ENSCLAG00000009041
cavia_porcellus ENSCPOG00000001628
cavia_aperea ENSCAPG00000016060
heterocephalus_glaber_male ENSHGLG00100017245
heterocephalus_glaber_female ENSHGLG00000015705
fukomys_damarensis ENSFDAG00000014472
oryctolagus_cuniculus ENSOCUG00000015054
ochotona_princeps ENSOPRG00000003519
ursus_maritimus ENSUMAG00000004642
ursus_americanus ENSUAMG00000025041
ailuropoda_melanoleuca ENSAMEG00000005962
neovison_vison ENSNVIG00000022616
mustela_putorius_furo ENSMPUG00000002091
canis_lupus_familiaris ENSCAFG00000010215
canis_lupus_dingo ENSCAFG00020003669
vulpes_vulpes ENSVVUG00000007509
panthera_tigris_altaica ENSPTIG00000021204
panthera_pardus ENSPPRG00000005288
felis_catus ENSFCAG00000015085
bos_mutus ENSBMUG00000005998
bos_taurus ENSBTAG00000002084
bison_bison_bison ENSBBBG00000021798
capra_hircus ENSCHIG00000007694
ovis_aries ENSOARG00000016907
vicugna_pacos ENSVPAG00000007817
tursiops_truncatus ENSTTRG00000015051
sus_scrofa ENSSSCG00000021874
pteropus_vampyrus ENSPVAG00000010673
myotis_lucifugus ENSMLUG00000009105
equus_caballus ENSECAG00000019085
equus_asinus_asinus ENSEASG00005010826
mus_spicilegus ENSMSIG00000025797
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026644
mus_musculus ENSMUSG00000059921
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025689
mus_pahari MGP_PahariEiJ_G0027138
rattus_norvegicus ENSRNOG00000029071
meriones_unguiculatus ENSMUGG00000003621
cricetulus_griseus_chok1gshd ENSCGRG00001024324
cricetulus_griseus_crigri ENSCGRG00000000346
cricetulus_griseus_crigri-picr ENSCGRG00015009655
mesocricetus_auratus ENSMAUG00000014521
peromyscus_maniculatus_bairdii ENSPEMG00000020337
microtus_ochrogaster ENSMOCG00000015193
nannospalax_galili ENSNGAG00000013650
jaculus_jaculus ENSJJAG00000022036
urocitellus_parryii ENSUPAG00010002592
ictidomys_tridecemlineatus ENSSTOG00000015197
spermophilus_dauricus ENSSDAG00000009762
marmota_marmota_marmota ENSMMMG00000007320
carlito_syrichta ENSTSYG00000030829
tupaia_belangeri ENSTBEG00000009167
erinaceus_europaeus ENSEEUG00000001031
sorex_araneus ENSSARG00000011289
echinops_telfairi ENSETEG00000004981
loxodonta_africana ENSLAFG00000010761
procavia_capensis ENSPCAG00000017012
choloepus_hoffmanni ENSCHOG00000005506
dasypus_novemcinctus ENSDNOG00000008803
phascolarctos_cinereus ENSPCIG00000012678
notamacropus_eugenii ENSMEUG00000005189
sarcophilus_harrisii ENSSHAG00000009559
monodelphis_domestica ENSMODG00000019260
gopherus_agassizii ENSGAGG00000023073
chelonoidis_abingdonii ENSCABG00000006130
chrysemys_picta_bellii ENSCPBG00000013332
pelodiscus_sinensis ENSPSIG00000004662
lepidothrix_coronata ENSLCOG00000000541
manacus_vitellinus ENSMVIG00005001253
cyanistes_caeruleus ENSCCEG00000021499
parus_major ENSPMJG00000009435
serinus_canaria ENSSCAG00000014145
lonchura_striata_domestica ENSLSDG00000010012
taeniopygia_guttata ENSTGUG00000003206
junco_hyemalis ENSJHYG00000010198
zonotrichia_albicollis ENSZALG00000004177
ficedula_albicollis ENSFALG00000006132
melopsittacus_undulatus ENSMUNG00000002600
calidris_pygmaea ENSCPGG00000004622
calidris_pugnax ENSCPUG00000017038
anser_brachyrhynchus ENSABRG00000016038
anas_platyrhynchos_platyrhynchos ENSAPLG00000002017
gallus_gallus ENSGALG00000012219
meleagris_gallopavo ENSMGAG00000011105
coturnix_japonica ENSCJPG00005006921
numida_meleagris ENSNMEG00000006773
dromaius_novaehollandiae ENSDNVG00000004377
nothoprocta_perdicaria ENSNPEG00000004655
apteryx_owenii ENSAOWG00000006934
apteryx_haastii ENSAHAG00000011022
apteryx_rowi ENSARWG00000008737
pogona_vitticeps ENSPVIG00000005643
anolis_carolinensis ENSACAG00000013827
notechis_scutatus ENSNSUG00000012565
salvator_merianae ENSSMRG00000012999
sphenodon_punctatus ENSSPUG00000004832
crocodylus_porosus ENSCPRG00005012781
xenopus_tropicalis ENSXETG00000019221
latimeria_chalumnae ENSLACG00000006447
tupaia_belangeri ENSTBEG00000009334
carlito_syrichta ENSTSYG00000036170
erinaceus_europaeus ENSEEUG00000008261
sorex_araneus ENSSARG00000005977
dipodomys_ordii ENSDORG00000006124
echinops_telfairi ENSETEG00000013032
propithecus_coquereli ENSPCOG00000024724
prolemur_simus ENSPSMG00000021273
microcebus_murinus ENSMICG00000033115
otolemur_garnettii ENSOGAG00000006520
pan_troglodytes ENSPTRG00000017569
pan_paniscus ENSPPAG00000036000
homo_sapiens ENSG00000113763
gorilla_gorilla ENSGGOG00000002104
pongo_abelii ENSPPYG00000016079
nomascus_leucogenys ENSNLEG00000012553
rhinopithecus_bieti ENSRBIG00000040983
rhinopithecus_roxellana ENSRROG00000029106
colobus_angolensis_palliatus ENSCANG00000031902
piliocolobus_tephrosceles ENSPTEG00000030044
macaca_fascicularis ENSMFAG00000043584
macaca_nemestrina ENSMNEG00000010438
macaca_mulatta ENSMMUG00000002649
chlorocebus_sabaeus ENSCSAG00000009177
theropithecus_gelada ENSTGEG00000014682
papio_anubis ENSPANG00000011858
mandrillus_leucophaeus ENSMLEG00000036853
cercocebus_atys ENSCATG00000037088
cebus_capucinus ENSCCAG00000036150
callithrix_jacchus ENSCJAG00000007237
saimiri_boliviensis_boliviensis ENSSBOG00000020718
aotus_nancymaae ENSANAG00000025489
cricetulus_griseus_chok1gshd ENSCGRG00001004352
cricetulus_griseus_crigri ENSCGRG00000009905
cricetulus_griseus_crigri-picr ENSCGRG00015018415
mesocricetus_auratus ENSMAUG00000012970
peromyscus_maniculatus_bairdii ENSPEMG00000000868
microtus_ochrogaster ENSMOCG00000020151
mus_spicilegus ENSMSIG00000008589
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019428
mus_musculus ENSMUSG00000025876
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018548
mus_pahari MGP_PahariEiJ_G0019613
rattus_norvegicus ENSRNOG00000059840
meriones_unguiculatus ENSMUGG00000016388
nannospalax_galili ENSNGAG00000020477
jaculus_jaculus ENSJJAG00000005182
heterocephalus_glaber_female ENSHGLG00000015704
heterocephalus_glaber_male ENSHGLG00100016525
fukomys_damarensis ENSFDAG00000013332
chinchilla_lanigera ENSCLAG00000013808
octodon_degus ENSODEG00000011276
cavia_aperea ENSCAPG00000016162
cavia_porcellus ENSCPOG00000023925
castor_canadensis ENSCCNG00000024868
urocitellus_parryii ENSUPAG00010013338
ictidomys_tridecemlineatus ENSSTOG00000004032
marmota_marmota_marmota ENSMMMG00000001962
spermophilus_dauricus ENSSDAG00000003333
capra_hircus ENSCHIG00000023001
ovis_aries ENSOARG00000003149
bos_taurus ENSBTAG00000014897
bos_mutus ENSBMUG00000018380
bison_bison_bison ENSBBBG00000001827
tursiops_truncatus ENSTTRG00000012165
sus_scrofa ENSSSCG00000014049
ursus_maritimus ENSUMAG00000024494
ursus_americanus ENSUAMG00000022134
ailuropoda_melanoleuca ENSAMEG00000007246
canis_lupus_dingo ENSCAFG00020011577
canis_lupus_familiaris ENSCAFG00000016621
vulpes_vulpes ENSVVUG00000001365
neovison_vison ENSNVIG00000021304
mustela_putorius_furo ENSMPUG00000012498
panthera_pardus ENSPPRG00000009935
panthera_tigris_altaica ENSPTIG00000012508
felis_catus ENSFCAG00000003075
myotis_lucifugus ENSMLUG00000014852
pteropus_vampyrus ENSPVAG00000017041
equus_caballus ENSECAG00000007408
equus_asinus_asinus ENSEASG00005012088
procavia_capensis ENSPCAG00000005909
loxodonta_africana ENSLAFG00000031378
ochotona_princeps ENSOPRG00000008874
oryctolagus_cuniculus ENSOCUG00000000398
dasypus_novemcinctus ENSDNOG00000004037
phascolarctos_cinereus ENSPCIG00000018444
notamacropus_eugenii ENSMEUG00000001152
sarcophilus_harrisii ENSSHAG00000010102
monodelphis_domestica ENSMODG00000005055
ornithorhynchus_anatinus ENSOANG00000012089
gallus_gallus ENSGALG00000018998
meleagris_gallopavo ENSMGAG00000004559
numida_meleagris ENSNMEG00000017998
anser_brachyrhynchus ENSABRG00000016654
calidris_pygmaea ENSCPGG00000015181
calidris_pugnax ENSCPUG00000009403
cyanistes_caeruleus ENSCCEG00000007335
parus_major ENSPMJG00000007527
ficedula_albicollis ENSFALG00000008624
lonchura_striata_domestica ENSLSDG00000016288
taeniopygia_guttata ENSTGUG00000000490
serinus_canaria ENSSCAG00000013346
junco_hyemalis ENSJHYG00000002976
zonotrichia_albicollis ENSZALG00000010544
lepidothrix_coronata ENSLCOG00000007972
manacus_vitellinus ENSMVIG00005016893
melopsittacus_undulatus ENSMUNG00000005744
apteryx_rowi ENSARWG00000004873
apteryx_haastii ENSAHAG00000019686
apteryx_owenii ENSAOWG00000010604
dromaius_novaehollandiae ENSDNVG00000014732
crocodylus_porosus ENSCPRG00005013610
gopherus_agassizii ENSGAGG00000009452
chelonoidis_abingdonii ENSCABG00000011217
chrysemys_picta_bellii ENSCPBG00000022615
pogona_vitticeps ENSPVIG00000025002
anolis_carolinensis ENSACAG00000006929
notechis_scutatus ENSNSUG00000007828
salvator_merianae ENSSMRG00000006842
sphenodon_punctatus ENSSPUG00000006107
xenopus_tropicalis ENSXETG00000033069
latimeria_chalumnae ENSLACG00000002686
paramormyrops_kingsleyae ENSPKIG00000022909
scleropages_formosus ENSSFOG00015000524
astyanax_mexicanus ENSAMXG00000003028
pygocentrus_nattereri ENSPNAG00000002292
ictalurus_punctatus ENSIPUG00000016301
danio_rerio ENSDARG00000099034
takifugu_rubripes ENSTRUG00000003464
tetraodon_nigroviridis ENSTNIG00000008992
mola_mola ENSMMOG00000009046
cynoglossus_semilaevis ENSCSEG00000013075
xiphophorus_maculatus ENSXMAG00000009787
xiphophorus_couchianus ENSXCOG00000009124
gambusia_affinis ENSGAFG00000006074
poecilia_mexicana ENSPMEG00000012514
poecilia_latipinna ENSPLAG00000011605
poecilia_formosa ENSPFOG00000005166
poecilia_reticulata ENSPREG00000005412
fundulus_heteroclitus ENSFHEG00000008817
cyprinodon_variegatus ENSCVAG00000014387
oryzias_latipes ENSORLG00020008303
oryzias_latipes ENSORLG00000006750
oryzias_latipes_asm223469v1 ENSORLG00015005033
oryzias_melastigma ENSOMEG00000000867
astatotilapia_calliptera ENSACLG00000003671
haplochromis_burtoni ENSHBUG00000010899
maylandia_zebra ENSMZEG00005009891
pundamilia_nyererei ENSPNYG00000000209
neolamprologus_brichardi ENSNBRG00000015241
oreochromis_niloticus ENSONIG00000017775
amphilophus_citrinellus ENSACIG00000008690
stegastes_partitus ENSSPAG00000018756
gasterosteus_aculeatus ENSGACG00000018337
