pan_paniscus ENSPPAG00000029105
erinaceus_europaeus ENSEEUG00000014518
sorex_araneus ENSSARG00000001710
canis_lupus_dingo ENSCAFG00020015684
canis_lupus_familiaris ENSCAFG00000005000
vulpes_vulpes ENSVVUG00000006177
ursus_americanus ENSUAMG00000007262
ursus_maritimus ENSUMAG00000005139
ailuropoda_melanoleuca ENSAMEG00000003070
neovison_vison ENSNVIG00000019772
panthera_pardus ENSPPRG00000001456
panthera_tigris_altaica ENSPTIG00000020835
felis_catus ENSFCAG00000000024
equus_caballus ENSECAG00000026896
equus_asinus_asinus ENSEASG00005007486
myotis_lucifugus ENSMLUG00000004566
vicugna_pacos ENSVPAG00000002842
tursiops_truncatus ENSTTRG00000007780
pteropus_vampyrus ENSPVAG00000010591
vulpes_vulpes ENSVVUG00000003969
ochotona_princeps ENSOPRG00000018958
dasypus_novemcinctus ENSDNOG00000047273
choloepus_hoffmanni ENSCHOG00000009159
loxodonta_africana ENSLAFG00000020596
procavia_capensis ENSPCAG00000011651
phascolarctos_cinereus ENSPCIG00000024444
notamacropus_eugenii ENSMEUG00000013659
sarcophilus_harrisii ENSSHAG00000008832
monodelphis_domestica ENSMODG00000000657
gopherus_agassizii ENSGAGG00000012258
chelonoidis_abingdonii ENSCABG00000009942
chrysemys_picta_bellii ENSCPBG00000010186
pelodiscus_sinensis ENSPSIG00000002919
apteryx_rowi ENSARWG00000002125
apteryx_owenii ENSAOWG00000017179
apteryx_haastii ENSAHAG00000000114
dromaius_novaehollandiae ENSDNVG00000010739
calidris_pygmaea ENSCPGG00000013118
melopsittacus_undulatus ENSMUNG00000000783
calidris_pugnax ENSCPUG00000009658
lepidothrix_coronata ENSLCOG00000014591
manacus_vitellinus ENSMVIG00005013416
lonchura_striata_domestica ENSLSDG00000006342
taeniopygia_guttata ENSTGUG00000011680
serinus_canaria ENSSCAG00000010679
parus_major ENSPMJG00000019936
cyanistes_caeruleus ENSCCEG00000008889
ficedula_albicollis ENSFALG00000013718
zonotrichia_albicollis ENSZALG00000006546
junco_hyemalis ENSJHYG00000017903
gallus_gallus ENSGALG00000050403
meleagris_gallopavo ENSMGAG00000012403
numida_meleagris ENSNMEG00000023193
anolis_carolinensis ENSACAG00000000458
pogona_vitticeps ENSPVIG00000000633
notechis_scutatus ENSNSUG00000009129
salvator_merianae ENSSMRG00000014404
sphenodon_punctatus ENSSPUG00000003707
nothoprocta_perdicaria ENSNPEG00000000882
xenopus_tropicalis ENSXETG00000033071
gadus_morhua ENSGMOG00000011310
esox_lucius ENSELUG00000009030
ictalurus_punctatus ENSIPUG00000012881
astyanax_mexicanus ENSAMXG00000040327
labrus_bergylta ENSLBEG00000027869
gasterosteus_aculeatus ENSGACG00000002758
seriola_dumerili ENSSDUG00000007050
tetraodon_nigroviridis ENSTNIG00000010625
takifugu_rubripes ENSTRUG00000010883
tetraodon_nigroviridis ENSTNIG00000000754
fundulus_heteroclitus ENSFHEG00000010043
cyprinodon_variegatus ENSCVAG00000004413
poecilia_formosa ENSPFOG00000001798
poecilia_formosa ENSPFOG00000005906
poecilia_mexicana ENSPMEG00000007896
poecilia_latipinna ENSPLAG00000012833
xiphophorus_couchianus ENSXCOG00000016169
poecilia_reticulata ENSPREG00000006289
gambusia_affinis ENSGAFG00000011075
xiphophorus_maculatus ENSXMAG00000006778
mola_mola ENSMMOG00000019234
takifugu_rubripes ENSTRUG00000009918
amphiprion_ocellaris ENSAOCG00000002899
amphiprion_percula ENSAPEG00000003340
acanthochromis_polyacanthus ENSAPOG00000015983
stegastes_partitus ENSSPAG00000022995
oryzias_latipes ENSORLG00020004320
oryzias_latipes ENSORLG00000027780
oryzias_latipes_asm223469v1 ENSORLG00015005583
oryzias_melastigma ENSOMEG00000022612
haplochromis_burtoni ENSHBUG00000023607
astatotilapia_calliptera ENSACLG00000001763
maylandia_zebra ENSMZEG00005014109
pundamilia_nyererei ENSPNYG00000011392
neolamprologus_brichardi ENSNBRG00000018056
oreochromis_niloticus ENSONIG00000016796
amphilophus_citrinellus ENSACIG00000006613
scophthalmus_maximus ENSSMAG00000018217
cynoglossus_semilaevis ENSCSEG00000016852
mastacembelus_armatus ENSMAMG00000010424
monopterus_albus ENSMALG00000008271
anabas_testudineus ENSATEG00000008363
paramormyrops_kingsleyae ENSPKIG00000001280
paramormyrops_kingsleyae ENSPKIG00000015979
scleropages_formosus ENSSFOG00015022686
lepisosteus_oculatus ENSLOCG00000002923
oryzias_latipes ENSORLG00000028132
oryzias_latipes_asm223469v1 ENSORLG00015022269
oryzias_latipes ENSORLG00020003737
oryzias_melastigma ENSOMEG00000012570
kryptolebias_marmoratus ENSKMAG00000004243
maylandia_zebra ENSMZEG00005015213
astatotilapia_calliptera ENSACLG00000010372
haplochromis_burtoni ENSHBUG00000004940
pundamilia_nyererei ENSPNYG00000008826
neolamprologus_brichardi ENSNBRG00000016930
amphilophus_citrinellus ENSACIG00000024083
amphiprion_percula ENSAPEG00000013659
amphiprion_ocellaris ENSAOCG00000017891
acanthochromis_polyacanthus ENSAPOG00000014690
labrus_bergylta ENSLBEG00000007128
gasterosteus_aculeatus ENSGACG00000014894
mola_mola ENSMMOG00000021076
periophthalmus_magnuspinnatus ENSPMGG00000011169
cyprinodon_variegatus ENSCVAG00000000808
fundulus_heteroclitus ENSFHEG00000008701
poecilia_mexicana ENSPMEG00000013783
poecilia_latipinna ENSPLAG00000017090
poecilia_reticulata ENSPREG00000016343
poecilia_formosa ENSPFOG00000013617
xiphophorus_couchianus ENSXCOG00000020460
xiphophorus_maculatus ENSXMAG00000007958
stegastes_partitus ENSSPAG00000021097
seriola_lalandi_dorsalis ENSSLDG00000005291
cynoglossus_semilaevis ENSCSEG00000003476
seriola_dumerili ENSSDUG00000011164
scophthalmus_maximus ENSSMAG00000010314
mastacembelus_armatus ENSMAMG00000022296
monopterus_albus ENSMALG00000019773
anabas_testudineus ENSATEG00000015044
hippocampus_comes ENSHCOG00000018450
esox_lucius ENSELUG00000020286
pygocentrus_nattereri ENSPNAG00000000280
astyanax_mexicanus ENSAMXG00000038563
ictalurus_punctatus ENSIPUG00000001124
esox_lucius ENSELUG00000021074
scleropages_formosus ENSSFOG00015017187
paramormyrops_kingsleyae ENSPKIG00000005071
lepisosteus_oculatus ENSLOCG00000003574
petromyzon_marinus ENSPMAG00000001763
eptatretus_burgeri ENSEBUG00000016463
