labrus_bergylta ENSLBEG00000025663
oryzias_melastigma ENSOMEG00000003294
oryzias_melastigma ENSOMEG00000003283
amphiprion_ocellaris ENSAOCG00000008760
amphiprion_percula ENSAPEG00000008334
acanthochromis_polyacanthus ENSAPOG00000018903
stegastes_partitus ENSSPAG00000006616
mola_mola ENSMMOG00000015704
takifugu_rubripes ENSTRUG00000007462
amphilophus_citrinellus ENSACIG00000019777
amphilophus_citrinellus ENSACIG00000019746
maylandia_zebra ENSMZEG00005008859
maylandia_zebra ENSMZEG00005009322
haplochromis_burtoni ENSHBUG00000017073
astatotilapia_calliptera ENSACLG00000002900
neolamprologus_brichardi ENSNBRG00000023386
oreochromis_niloticus ENSONIG00000021157
oreochromis_niloticus ENSONIG00000016854
gasterosteus_aculeatus ENSGACG00000011325
gasterosteus_aculeatus ENSGACG00000011320
gasterosteus_aculeatus ENSGACG00000011326
gasterosteus_aculeatus ENSGACG00000011318
mastacembelus_armatus ENSMAMG00000009601
anabas_testudineus ENSATEG00000014193
seriola_lalandi_dorsalis ENSSLDG00000000430
scophthalmus_maximus ENSSMAG00000019023
cynoglossus_semilaevis ENSCSEG00000010638
cynoglossus_semilaevis ENSCSEG00000010645
cynoglossus_semilaevis ENSCSEG00000010650
periophthalmus_magnuspinnatus ENSPMGG00000002945
hippocampus_comes ENSHCOG00000018807
gadus_morhua ENSGMOG00000020346
gadus_morhua ENSGMOG00000019871
esox_lucius ENSELUG00000022608
esox_lucius ENSELUG00000022487
esox_lucius ENSELUG00000022559
esox_lucius ENSELUG00000022454
esox_lucius ENSELUG00000022634
paramormyrops_kingsleyae ENSPKIG00000024267
paramormyrops_kingsleyae ENSPKIG00000024260
scleropages_formosus ENSSFOG00015004882
scleropages_formosus ENSSFOG00015004848
scleropages_formosus ENSSFOG00015004825
scleropages_formosus ENSSFOG00015004865
scleropages_formosus ENSSFOG00015004792
lepisosteus_oculatus ENSLOCG00000018211
scleropages_formosus ENSSFOG00015004904
paramormyrops_kingsleyae ENSPKIG00000024275
pygocentrus_nattereri ENSPNAG00000008821
pygocentrus_nattereri ENSPNAG00000008858
pygocentrus_nattereri ENSPNAG00000008834
pygocentrus_nattereri ENSPNAG00000008887
pygocentrus_nattereri ENSPNAG00000008871
pygocentrus_nattereri ENSPNAG00000012170
pygocentrus_nattereri ENSPNAG00000002140
astyanax_mexicanus ENSAMXG00000009856
astyanax_mexicanus ENSAMXG00000029333
astyanax_mexicanus ENSAMXG00000042233
astyanax_mexicanus ENSAMXG00000037155
pygocentrus_nattereri ENSPNAG00000007161
pygocentrus_nattereri ENSPNAG00000008817
astyanax_mexicanus ENSAMXG00000035564
ictalurus_punctatus ENSIPUG00000013241
danio_rerio ENSDARG00000073812
danio_rerio ENSDARG00000077898
danio_rerio ENSDARG00000005865
paramormyrops_kingsleyae ENSPKIG00000013417
paramormyrops_kingsleyae ENSPKIG00000021853
paramormyrops_kingsleyae ENSPKIG00000021871
scleropages_formosus ENSSFOG00015001508
lepisosteus_oculatus ENSLOCG00000018203
lepisosteus_oculatus ENSLOCG00000005975
lepisosteus_oculatus ENSLOCG00000005996
lepisosteus_oculatus ENSLOCG00000018207
lepisosteus_oculatus ENSLOCG00000018205
pygocentrus_nattereri ENSPNAG00000010324
pygocentrus_nattereri ENSPNAG00000010341
pygocentrus_nattereri ENSPNAG00000006905
pygocentrus_nattereri ENSPNAG00000024934
pygocentrus_nattereri ENSPNAG00000010403
pygocentrus_nattereri ENSPNAG00000001394
astyanax_mexicanus ENSAMXG00000030017
astyanax_mexicanus ENSAMXG00000040628
astyanax_mexicanus ENSAMXG00000026001
ictalurus_punctatus ENSIPUG00000017626
danio_rerio ENSDARG00000101798
danio_rerio ENSDARG00000104746
