pan_troglodytes ENSPTRG00000017270
zonotrichia_albicollis ENSZALG00000010249
junco_hyemalis ENSJHYG00000013919
serinus_canaria ENSSCAG00000011070
taeniopygia_guttata ENSTGUG00000015808
taeniopygia_guttata ENSTGUG00000001204
taeniopygia_guttata ENSTGUG00000014167
lonchura_striata ENSLSDG00000009660
parus_major ENSPMJG00000008764
cyanistes_caeruleus ENSCCEG00000010836
ficedula_albicollis ENSFALG00000008101
lepidothrix_coronata ENSLCOG00000007737
manacus_vitellinus ENSMVIG00005010758
nothoprocta_perdicaria ENSNPEG00000007562
chelonoidis_abingdonii ENSCABG00000009111
dasypus_novemcinctus ENSDNOG00000045753
equus_asinus ENSEASG00005020580
hucho_hucho ENSHHUG00000020341
anolis_carolinensis ENSACAG00000004020
pogona_vitticeps ENSPVIG00000008001
notechis_scutatus ENSNSUG00000003088
salvator_merianae ENSSMRG00000017432
gopherus_agassizii ENSGAGG00000000956
chrysemys_picta ENSCPBG00000013343
chelonoidis_abingdonii ENSCABG00000009110
pelodiscus_sinensis ENSPSIG00000016274
crocodylus_porosus ENSCPRG00005011286
sphenodon_punctatus ENSSPUG00000016550
astyanax_mexicanus ENSAMXG00000015732
astyanax_mexicanus ENSAMXG00005000367
pygocentrus_nattereri ENSPNAG00000011338
ictalurus_punctatus ENSIPUG00000008944
electrophorus_electricus ENSEEEG00000014635
danio_rerio ENSDARG00000074644
clupea_harengus ENSCHAG00000004792
denticeps_clupeoides ENSDCDG00000030703
hucho_hucho ENSHHUG00000050905
hucho_hucho ENSHHUG00000042068
esox_lucius ENSELUG00000018715
takifugu_rubripes ENSTRUG00000010984
tetraodon_nigroviridis ENSTNIG00000000640
mola_mola ENSMMOG00000002831
betta_splendens ENSBSLG00000021848
cynoglossus_semilaevis ENSCSEG00000006463
lates_calcarifer ENSLCAG00010002704
poecilia_formosa ENSPFOG00000000483
poecilia_mexicana ENSPMEG00000003445
poecilia_latipinna ENSPLAG00000011247
poecilia_reticulata ENSPREG00000001900
xiphophorus_maculatus ENSXMAG00000008356
gambusia_affinis ENSGAFG00000009175
fundulus_heteroclitus ENSFHEG00000022655
cyprinodon_variegatus ENSCVAG00000011487
kryptolebias_marmoratus ENSKMAG00000009471
oryzias_latipes ENSORLG00015021618
oryzias_latipes ENSORLG00020014284
oryzias_latipes ENSORLG00000004323
oryzias_melastigma ENSOMEG00000004039
lates_calcarifer ENSLCAG00010002717
scophthalmus_maximus ENSSMAG00000001725
seriola_lalandi ENSSLDG00000001912
seriola_dumerili ENSSDUG00000002611
mastacembelus_armatus ENSMAMG00000006332
monopterus_albus ENSMALG00000011770
cottoperca_gobio ENSCGOG00000002033
gasterosteus_aculeatus ENSGACG00000017934
larimichthys_crocea ENSLCRG00005000181
labrus_bergylta ENSLBEG00000001253
amphiprion_percula ENSAPEG00000015284
amphiprion_ocellaris ENSAOCG00000021772
acanthochromis_polyacanthus ENSAPOG00000000088
stegastes_partitus ENSSPAG00000016889
parambassis_ranga ENSPRNG00000015970
astatotilapia_calliptera ENSACLG00000010316
maylandia_zebra ENSMZEG00005000438
haplochromis_burtoni ENSHBUG00000000230
pundamilia_nyererei ENSPNYG00000001739
neolamprologus_brichardi ENSNBRG00000009016
oreochromis_niloticus ENSONIG00000004941
amphilophus_citrinellus ENSACIG00000014914
anabas_testudineus ENSATEG00000009532
gouania_willdenowi ENSGWIG00000005726
hippocampus_comes ENSHCOG00000014571
periophthalmus_magnuspinnatus ENSPMGG00000021754
gadus_morhua ENSGMOG00000009673
paramormyrops_kingsleyae ENSPKIG00000015769
scleropages_formosus ENSSFOG00015003145
lepisosteus_oculatus ENSLOCG00000011355
erpetoichthys_calabaricus ENSECRG00000010233
callorhinchus_milii ENSCMIG00000006662
