calidris_pygmaea ENSCPGG00000004606
capra_hircus ENSCHIG00000016811
ovis_aries ENSOARG00000006902
tursiops_truncatus ENSTTRG00000010455
equus_caballus ENSECAG00000021398
equus_asinus_asinus ENSEASG00005010164
ursus_americanus ENSUAMG00000009249
ursus_maritimus ENSUMAG00000013017
ailuropoda_melanoleuca ENSAMEG00000018326
neovison_vison ENSNVIG00000022414
mustela_putorius_furo ENSMPUG00000009528
canis_lupus_dingo ENSCAFG00020011016
canis_lupus_familiaris ENSCAFG00000014334
vulpes_vulpes ENSVVUG00000017591
sus_scrofa ENSSSCG00000017366
erinaceus_europaeus ENSEEUG00000005211
pan_troglodytes ENSPTRG00000009263
pan_paniscus ENSPPAG00000031825
homo_sapiens ENSG00000108840
gorilla_gorilla ENSGGOG00000010608
pongo_abelii ENSPPYG00000008342
nomascus_leucogenys ENSNLEG00000005540
mandrillus_leucophaeus ENSMLEG00000036576
cercocebus_atys ENSCATG00000033943
macaca_nemestrina ENSMNEG00000040426
macaca_fascicularis ENSMFAG00000043137
macaca_mulatta ENSMMUG00000006806
theropithecus_gelada ENSTGEG00000014829
papio_anubis ENSPANG00000021317
chlorocebus_sabaeus ENSCSAG00000003494
colobus_angolensis_palliatus ENSCANG00000029261
piliocolobus_tephrosceles ENSPTEG00000026434
rhinopithecus_roxellana ENSRROG00000029342
rhinopithecus_bieti ENSRBIG00000032772
saimiri_boliviensis_boliviensis ENSSBOG00000026400
cebus_capucinus ENSCCAG00000033739
callithrix_jacchus ENSCJAG00000010230
aotus_nancymaae ENSANAG00000030832
carlito_syrichta ENSTSYG00000036703
propithecus_coquereli ENSPCOG00000028863
microcebus_murinus ENSMICG00000002609
prolemur_simus ENSPSMG00000008806
otolemur_garnettii ENSOGAG00000010496
dasypus_novemcinctus ENSDNOG00000038658
loxodonta_africana ENSLAFG00000030796
chinchilla_lanigera ENSCLAG00000015499
octodon_degus ENSODEG00000018114
cavia_porcellus ENSCPOG00000025458
cavia_aperea ENSCAPG00000016140
heterocephalus_glaber_female ENSHGLG00000013443
heterocephalus_glaber_male ENSHGLG00100000517
fukomys_damarensis ENSFDAG00000015304
spermophilus_dauricus ENSSDAG00000023180
spermophilus_dauricus ENSSDAG00000023175
dromaius_novaehollandiae ENSDNVG00000017341
ornithorhynchus_anatinus ENSOANG00000022125
ursus_americanus ENSUAMG00000006318
phascolarctos_cinereus ENSPCIG00000020235
notamacropus_eugenii ENSMEUG00000016416
monodelphis_domestica ENSMODG00000011751
sarcophilus_harrisii ENSSHAG00000015058
xenopus_tropicalis ENSXETG00000003365
latimeria_chalumnae ENSLACG00000016167
paramormyrops_kingsleyae ENSPKIG00000020952
scleropages_formosus ENSSFOG00015020400
scleropages_formosus ENSSFOG00015009531
pygocentrus_nattereri ENSPNAG00000018413
astyanax_mexicanus ENSAMXG00000000390
ictalurus_punctatus ENSIPUG00000009003
danio_rerio ENSDARG00000075139
esox_lucius ENSELUG00000007133
tetraodon_nigroviridis ENSTNIG00000002333
tetraodon_nigroviridis ENSTNIG00000014002
takifugu_rubripes ENSTRUG00000011893
mola_mola ENSMMOG00000016970
gasterosteus_aculeatus ENSGACG00000005250
seriola_dumerili ENSSDUG00000006379
seriola_lalandi_dorsalis ENSSLDG00000012712
amphiprion_ocellaris ENSAOCG00000015179
amphiprion_percula ENSAPEG00000020144
acanthochromis_polyacanthus ENSAPOG00000013271
pundamilia_nyererei ENSPNYG00000016109
haplochromis_burtoni ENSHBUG00000020218
astatotilapia_calliptera ENSACLG00000005948
maylandia_zebra ENSMZEG00005018688
oreochromis_niloticus ENSONIG00000006345
neolamprologus_brichardi ENSNBRG00000024303
monopterus_albus ENSMALG00000019143
mastacembelus_armatus ENSMAMG00000005040
anabas_testudineus ENSATEG00000011624
scophthalmus_maximus ENSSMAG00000017319
xiphophorus_maculatus ENSXMAG00000017412
xiphophorus_couchianus ENSXCOG00000010877
gambusia_affinis ENSGAFG00000003807
poecilia_formosa ENSPFOG00000016912
poecilia_latipinna ENSPLAG00000016138
poecilia_mexicana ENSPMEG00000010853
poecilia_latipinna ENSPLAG00000000526
poecilia_reticulata ENSPREG00000005884
fundulus_heteroclitus ENSFHEG00000009643
cyprinodon_variegatus ENSCVAG00000010474
kryptolebias_marmoratus ENSKMAG00000015387
cynoglossus_semilaevis ENSCSEG00000013473
amphilophus_citrinellus ENSACIG00000020783
seriola_lalandi_dorsalis ENSSLDG00000012743
labrus_bergylta ENSLBEG00000028299
hippocampus_comes ENSHCOG00000010467
oryzias_latipes ENSORLG00000016994
oryzias_latipes ENSORLG00020019929
oryzias_latipes_asm223469v1 ENSORLG00015012253
oryzias_melastigma ENSOMEG00000011665
gadus_morhua ENSGMOG00000000748
eptatretus_burgeri ENSEBUG00000016564
eptatretus_burgeri ENSEBUG00000014438
