castor_canadensis ENSCCNG00000018514
vulpes_vulpes ENSVVUG00000003220
panthera_pardus ENSPPRG00000008183
panthera_tigris ENSPTIG00000000414
felis_catus ENSFCAG00000006655
erinaceus_europaeus ENSEEUG00000008760
echinops_telfairi ENSETEG00000006492
procavia_capensis ENSPCAG00000010061
loxodonta_africana ENSLAFG00000005109
ursus_americanus ENSUAMG00000020032
ursus_maritimus ENSUMAG00000008254
marmota_marmota ENSMMMG00000010774
vombatus_ursinus ENSVURG00010020848
phascolarctos_cinereus ENSPCIG00000007476
notamacropus_eugenii ENSMEUG00000014355
monodelphis_domestica ENSMODG00000004220
sarcophilus_harrisii ENSSHAG00000005777
ornithorhynchus_anatinus ENSOANG00000009702
anolis_carolinensis ENSACAG00000006600
pogona_vitticeps ENSPVIG00000012121
notechis_scutatus ENSNSUG00000009056
salvator_merianae ENSSMRG00000006816
chelonoidis_abingdonii ENSCABG00000003485
gopherus_agassizii ENSGAGG00000006795
chrysemys_picta ENSCPBG00000023484
crocodylus_porosus ENSCPRG00005006986
lonchura_striata ENSLSDG00000005773
taeniopygia_guttata ENSTGUG00000007721
serinus_canaria ENSSCAG00000007052
junco_hyemalis ENSJHYG00000004866
parus_major ENSPMJG00000013850
lepidothrix_coronata ENSLCOG00000012358
melopsittacus_undulatus ENSMUNG00000005573
apteryx_owenii ENSAOWG00000012317
dromaius_novaehollandiae ENSDNVG00000006404
nothoprocta_perdicaria ENSNPEG00000001835
gallus_gallus ENSGALG00000029367
meleagris_gallopavo ENSMGAG00000007845
coturnix_japonica ENSCJPG00005014996
numida_meleagris ENSNMEG00000001362
cyanistes_caeruleus ENSCCEG00000006350
ficedula_albicollis ENSFALG00000003496
calidris_pygmaea ENSCPGG00000014117
apteryx_rowi ENSARWG00000010552
apteryx_haastii ENSAHAG00000011982
sphenodon_punctatus ENSSPUG00000007346
gopherus_agassizii ENSGAGG00000006800
theropithecus_gelada ENSTGEG00000002629
manacus_vitellinus ENSMVIG00005013214
zonotrichia_albicollis ENSZALG00000004562
calidris_pygmaea ENSCPGG00000009789
xenopus_tropicalis ENSXETG00000019167
latimeria_chalumnae ENSLACG00000006975
scleropages_formosus ENSSFOG00015007998
paramormyrops_kingsleyae ENSPKIG00000019944
takifugu_rubripes ENSTRUG00000018180
tetraodon_nigroviridis ENSTNIG00000009290
mola_mola ENSMMOG00000016101
cynoglossus_semilaevis ENSCSEG00000007093
hippocampus_comes ENSHCOG00000005096
seriola_dumerili ENSSDUG00000019861
seriola_lalandi ENSSLDG00000019308
scophthalmus_maximus ENSSMAG00000001094
lates_calcarifer ENSLCAG00010003195
monopterus_albus ENSMALG00000001791
mastacembelus_armatus ENSMAMG00000020678
larimichthys_crocea ENSLCRG00005019724
labrus_bergylta ENSLBEG00000007737
cottoperca_gobio ENSCGOG00000020130
gasterosteus_aculeatus ENSGACG00000015943
anabas_testudineus ENSATEG00000001175
betta_splendens ENSBSLG00000000899
poecilia_latipinna ENSPLAG00000001869
poecilia_reticulata ENSPREG00000002474
poecilia_mexicana ENSPMEG00000013883
xiphophorus_maculatus ENSXMAG00000003013
gambusia_affinis ENSGAFG00000001103
cyprinodon_variegatus ENSCVAG00000020518
fundulus_heteroclitus ENSFHEG00000021377
kryptolebias_marmoratus ENSKMAG00000009784
oryzias_latipes ENSORLG00020006544
oryzias_latipes ENSORLG00000025140
oryzias_latipes ENSORLG00015004462
oryzias_melastigma ENSOMEG00000002819
amphiprion_ocellaris ENSAOCG00000004512
amphiprion_percula ENSAPEG00000014811
acanthochromis_polyacanthus ENSAPOG00000013048
stegastes_partitus ENSSPAG00000001870
parambassis_ranga ENSPRNG00000007111
gouania_willdenowi ENSGWIG00000003280
haplochromis_burtoni ENSHBUG00000015829
astatotilapia_calliptera ENSACLG00000005951
maylandia_zebra ENSMZEG00005012611
pundamilia_nyererei ENSPNYG00000016066
neolamprologus_brichardi ENSNBRG00000008290
oreochromis_niloticus ENSONIG00000005654
amphilophus_citrinellus ENSACIG00000004358
periophthalmus_magnuspinnatus ENSPMGG00000000010
gadus_morhua ENSGMOG00000003713
hucho_hucho ENSHHUG00000020160
hucho_hucho ENSHHUG00000030844
esox_lucius ENSELUG00000010707
clupea_harengus ENSCHAG00000001263
clupea_harengus ENSCHAG00000021713
denticeps_clupeoides ENSDCDG00000030323
electrophorus_electricus ENSEEEG00000016667
ictalurus_punctatus ENSIPUG00000007054
astyanax_mexicanus ENSAMXG00005016630
astyanax_mexicanus ENSAMXG00000033591
pygocentrus_nattereri ENSPNAG00000028044
danio_rerio ENSDARG00000018283
lepisosteus_oculatus ENSLOCG00000001258
erpetoichthys_calabaricus ENSECRG00000017862
callorhinchus_milii ENSCMIG00000014863
eptatretus_burgeri ENSEBUG00000003467
ciona_savignyi ENSCSAVG00000002515
ciona_intestinalis ENSCING00000022975
