vombatus_ursinus ENSVURG00010018194
heterocephalus_glaber ENSHGLG00100017381
fukomys_damarensis ENSFDAG00000007277
castor_canadensis ENSCCNG00000015265
castor_canadensis ENSCCNG00000007185
mus_spicilegus ENSMSIG00000016080
mus_spretus MGP_SPRETEiJ_G0025694
mus_musculus ENSMUSG00000027566
mus_caroli MGP_CAROLIEiJ_G0024771
mus_pahari MGP_PahariEiJ_G0026215
rattus_norvegicus ENSRNOG00000056853
meriones_unguiculatus ENSMUGG00000015807
cricetulus_griseus ENSCGRG00015015463
cricetulus_griseus ENSCGRG00000003726
cricetulus_griseus ENSCGRG00001019663
microtus_ochrogaster ENSMOCG00000000346
microtus_ochrogaster ENSMOCG00000012194
peromyscus_maniculatus ENSPEMG00000000274
nannospalax_galili ENSNGAG00000017073
urocitellus_parryii ENSUPAG00010008463
jaculus_jaculus ENSJJAG00000008311
jaculus_jaculus ENSJJAG00000019132
jaculus_jaculus ENSJJAG00000020199
jaculus_jaculus ENSJJAG00000010350
peromyscus_maniculatus ENSPEMG00000028818
dipodomys_ordii ENSDORG00000016684
spermophilus_dauricus ENSSDAG00000005404
ictidomys_tridecemlineatus ENSSTOG00000012489
marmota_marmota ENSMMMG00000009969
chinchilla_lanigera ENSCLAG00000003150
pan_paniscus ENSPPAG00000026506
saimiri_boliviensis ENSSBOG00000030036
carlito_syrichta ENSTSYG00000010932
prolemur_simus ENSPSMG00000004865
microcebus_murinus ENSMICG00000037899
choloepus_hoffmanni ENSCHOG00000009652
dasypus_novemcinctus ENSDNOG00000047510
loxodonta_africana ENSLAFG00000030070
mesocricetus_auratus ENSMAUG00000011223
marmota_marmota ENSMMMG00000004668
dasypus_novemcinctus ENSDNOG00000046248
erinaceus_europaeus ENSEEUG00000002265
ornithorhynchus_anatinus ENSOANG00000003369
apteryx_owenii ENSAOWG00000000464
apteryx_rowi ENSARWG00000009624
apteryx_haastii ENSAHAG00000000734
dromaius_novaehollandiae ENSDNVG00000014527
nothoprocta_perdicaria ENSNPEG00000009708
anser_brachyrhynchus ENSABRG00000000632
anas_platyrhynchos ENSAPLG00000012972
meleagris_gallopavo ENSMGAG00000005318
coturnix_japonica ENSCJPG00005002975
gallus_gallus ENSGALG00000030411
numida_meleagris ENSNMEG00000015987
taeniopygia_guttata ENSTGUG00000007864
lonchura_striata ENSLSDG00000004767
serinus_canaria ENSSCAG00000015249
zonotrichia_albicollis ENSZALG00000009961
junco_hyemalis ENSJHYG00000010290
ficedula_albicollis ENSFALG00000010605
parus_major ENSPMJG00000007654
manacus_vitellinus ENSMVIG00005004243
lepidothrix_coronata ENSLCOG00000008211
cyanistes_caeruleus ENSCCEG00000021447
calidris_pygmaea ENSCPGG00000009057
calidris_pugnax ENSCPUG00000008440
melopsittacus_undulatus ENSMUNG00000007123
melopsittacus_undulatus ENSMUNG00000007324
crocodylus_porosus ENSCPRG00005005389
gopherus_agassizii ENSGAGG00000004099
chelonoidis_abingdonii ENSCABG00000004021
chrysemys_picta ENSCPBG00000027066
pelodiscus_sinensis ENSPSIG00000016150
anolis_carolinensis ENSACAG00000016158
pogona_vitticeps ENSPVIG00000007321
salvator_merianae ENSSMRG00000012621
notechis_scutatus ENSNSUG00000014145
sphenodon_punctatus ENSSPUG00000014388
xenopus_tropicalis ENSXETG00000001865
latimeria_chalumnae ENSLACG00000004628
astyanax_mexicanus ENSAMXG00000041229
astyanax_mexicanus ENSAMXG00005001092
ictalurus_punctatus ENSIPUG00000014958
clupea_harengus ENSCHAG00000023064
lepisosteus_oculatus ENSLOCG00000003735
erpetoichthys_calabaricus ENSECRG00000009862
callorhinchus_milii ENSCMIG00000015296
