caenorhabditis_elegans_strain_n2 WBGene00016139
octodon_degus ENSODEG00000007185
octodon_degus ENSODEG00000012382
mus_spicilegus ENSMSIG00000019555
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015071
mus_musculus ENSMUSG00000026174
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014265
mus_pahari MGP_PahariEiJ_G0027503
rattus_norvegicus ENSRNOG00000016034
meriones_unguiculatus ENSMUGG00000003154
cricetulus_griseus_crigri-picr ENSCGRG00015003008
cricetulus_griseus_chok1gshd ENSCGRG00001006914
cricetulus_griseus_crigri ENSCGRG00000018113
mesocricetus_auratus ENSMAUG00000000762
microtus_ochrogaster ENSMOCG00000014736
peromyscus_maniculatus_bairdii ENSPEMG00000014045
nannospalax_galili ENSNGAG00000013140
jaculus_jaculus ENSJJAG00000001130
jaculus_jaculus ENSJJAG00000012359
urocitellus_parryii ENSUPAG00010012221
spermophilus_dauricus ENSSDAG00000020491
marmota_marmota_marmota ENSMMMG00000019612
ictidomys_tridecemlineatus ENSSTOG00000014954
ochotona_princeps ENSOPRG00000005958
pan_paniscus ENSPPAG00000037194
pan_troglodytes ENSPTRG00000012921
gorilla_gorilla ENSGGOG00000011091
homo_sapiens ENSG00000144580
pongo_abelii ENSPPYG00000013176
nomascus_leucogenys ENSNLEG00000008737
rhinopithecus_roxellana ENSRROG00000044345
rhinopithecus_bieti ENSRBIG00000042739
piliocolobus_tephrosceles ENSPTEG00000038966
colobus_angolensis_palliatus ENSCANG00000019671
rhinopithecus_roxellana ENSRROG00000042470
macaca_mulatta ENSMMUG00000020395
macaca_nemestrina ENSMNEG00000001265
papio_anubis ENSPANG00000010870
cercocebus_atys ENSCATG00000045348
macaca_fascicularis ENSMFAG00000036064
mandrillus_leucophaeus ENSMLEG00000035042
theropithecus_gelada ENSTGEG00000010960
chlorocebus_sabaeus ENSCSAG00000008806
callithrix_jacchus ENSCJAG00000011079
cebus_capucinus ENSCCAG00000017272
saimiri_boliviensis_boliviensis ENSSBOG00000022872
aotus_nancymaae ENSANAG00000038509
saimiri_boliviensis_boliviensis ENSSBOG00000032707
aotus_nancymaae ENSANAG00000032449
cebus_capucinus ENSCCAG00000022084
peromyscus_maniculatus_bairdii ENSPEMG00000000946
octodon_degus ENSODEG00000000298
ursus_maritimus ENSUMAG00000019561
ursus_americanus ENSUAMG00000021194
ailuropoda_melanoleuca ENSAMEG00000002901
mustela_putorius_furo ENSMPUG00000016537
neovison_vison ENSNVIG00000022486
canis_lupus_familiaris ENSCAFG00000014816
canis_lupus_dingo ENSCAFG00020027062
vulpes_vulpes ENSVVUG00000003469
panthera_pardus ENSPPRG00000002827
panthera_tigris_altaica ENSPTIG00000012383
felis_catus ENSFCAG00000034905
equus_caballus ENSECAG00000009527
erinaceus_europaeus ENSEEUG00000001738
capra_hircus ENSCHIG00000026257
ovis_aries ENSOARG00000019624
bos_mutus ENSBMUG00000025942
bison_bison_bison ENSBBBG00000009564
bos_taurus ENSBTAG00000003807
tursiops_truncatus ENSTTRG00000010801
vicugna_pacos ENSVPAG00000012270
pteropus_vampyrus ENSPVAG00000017152
myotis_lucifugus ENSMLUG00000001502
procavia_capensis ENSPCAG00000008984
tupaia_belangeri ENSTBEG00000011140
otolemur_garnettii ENSOGAG00000004173
oryctolagus_cuniculus ENSOCUG00000001981
loxodonta_africana ENSLAFG00000012288
sus_scrofa ENSSSCG00000016193
equus_asinus_asinus ENSEASG00005012317
colobus_angolensis_palliatus ENSCANG00000019430
choloepus_hoffmanni ENSCHOG00000006279
dasypus_novemcinctus ENSDNOG00000012115
sorex_araneus ENSSARG00000010872
echinops_telfairi ENSETEG00000006614
xenopus_tropicalis ENSXETG00000014984
ornithorhynchus_anatinus ENSOANG00000009935
latimeria_chalumnae ENSLACG00000017626
paramormyrops_kingsleyae ENSPKIG00000009784
scleropages_formosus ENSSFOG00015008212
scleropages_formosus ENSSFOG00015016841
haplochromis_burtoni ENSHBUG00000022819
pundamilia_nyererei ENSPNYG00000011857
maylandia_zebra ENSMZEG00005014365
astatotilapia_calliptera ENSACLG00000002163
oreochromis_niloticus ENSONIG00000016830
amphilophus_citrinellus ENSACIG00000005487
xiphophorus_maculatus ENSXMAG00000006474
xiphophorus_couchianus ENSXCOG00000015092
gambusia_affinis ENSGAFG00000010522
poecilia_mexicana ENSPMEG00000009813
poecilia_latipinna ENSPLAG00000021539
poecilia_formosa ENSPFOG00000013296
poecilia_reticulata ENSPREG00000000758
cyprinodon_variegatus ENSCVAG00000022621
kryptolebias_marmoratus ENSKMAG00000017715
gasterosteus_aculeatus ENSGACG00000002543
mola_mola ENSMMOG00000005113
oryzias_latipes ENSORLG00000014925
oryzias_latipes ENSORLG00020005198
oryzias_latipes_asm223469v1 ENSORLG00015006702
oryzias_melastigma ENSOMEG00000021642
seriola_dumerili ENSSDUG00000007667
seriola_lalandi_dorsalis ENSSLDG00000019516
scophthalmus_maximus ENSSMAG00000017049
monopterus_albus ENSMALG00000015149
mastacembelus_armatus ENSMAMG00000011021
cynoglossus_semilaevis ENSCSEG00000016169
anabas_testudineus ENSATEG00000009188
labrus_bergylta ENSLBEG00000000729
amphiprion_ocellaris ENSAOCG00000007672
amphiprion_ocellaris ENSAOCG00000017401
amphiprion_percula ENSAPEG00000004365
acanthochromis_polyacanthus ENSAPOG00000016119
stegastes_partitus ENSSPAG00000015881
hippocampus_comes ENSHCOG00000006646
gadus_morhua ENSGMOG00000012616
esox_lucius ENSELUG00000013305
takifugu_rubripes ENSTRUG00000007110
tetraodon_nigroviridis ENSTNIG00000014501
mola_mola ENSMMOG00000006371
anabas_testudineus ENSATEG00000013696
mastacembelus_armatus ENSMAMG00000000433
seriola_lalandi_dorsalis ENSSLDG00000013620
seriola_dumerili ENSSDUG00000018622
labrus_bergylta ENSLBEG00000017715
amphiprion_ocellaris ENSAOCG00000016846
amphiprion_percula ENSAPEG00000011704
acanthochromis_polyacanthus ENSAPOG00000020746
stegastes_partitus ENSSPAG00000003506
amphilophus_citrinellus ENSACIG00000024293
fundulus_heteroclitus ENSFHEG00000001097
kryptolebias_marmoratus ENSKMAG00000010565
neolamprologus_brichardi ENSNBRG00000018481
periophthalmus_magnuspinnatus ENSPMGG00000011329
periophthalmus_magnuspinnatus ENSPMGG00000010845
pygocentrus_nattereri ENSPNAG00000022564
astyanax_mexicanus ENSAMXG00000013778
ictalurus_punctatus ENSIPUG00000008737
danio_rerio ENSDARG00000033855
lepisosteus_oculatus ENSLOCG00000008931
esox_lucius ENSELUG00000016480
eptatretus_burgeri ENSEBUG00000000551
ciona_savignyi ENSCSAVG00000004182
ciona_savignyi ENSCSAVG00000003047
ciona_intestinalis ENSCING00000004280
drosophila_melanogaster FBgn0031047
drosophila_melanogaster FBgn0032089
piliocolobus_tephrosceles ENSPTEG00000015846
piliocolobus_tephrosceles ENSPTEG00000011952
saccharomyces_cerevisiae YNL288W
