labrus_bergylta ENSLBEG00000013065
colobus_angolensis_palliatus ENSCANG00000018147
piliocolobus_tephrosceles ENSPTEG00000038101
rhinopithecus_bieti ENSRBIG00000030886
rhinopithecus_roxellana ENSRROG00000034007
cebus_capucinus ENSCCAG00000028529
saimiri_boliviensis_boliviensis ENSSBOG00000035786
callithrix_jacchus ENSCJAG00000007292
aotus_nancymaae ENSANAG00000030497
carlito_syrichta ENSTSYG00000005990
propithecus_coquereli ENSPCOG00000022199
microcebus_murinus ENSMICG00000016376
prolemur_simus ENSPSMG00000016183
otolemur_garnettii ENSOGAG00000005904
ursus_americanus ENSUAMG00000025509
ursus_maritimus ENSUMAG00000025621
ailuropoda_melanoleuca ENSAMEG00000002089
mustela_putorius_furo ENSMPUG00000009050
neovison_vison ENSNVIG00000005508
canis_lupus_dingo ENSCAFG00020016599
canis_lupus_familiaris ENSCAFG00000010236
vulpes_vulpes ENSVVUG00000016621
panthera_pardus ENSPPRG00000007753
panthera_tigris_altaica ENSPTIG00000010728
felis_catus ENSFCAG00000012699
equus_caballus ENSECAG00000013946
equus_asinus_asinus ENSEASG00005003854
myotis_lucifugus ENSMLUG00000002429
pteropus_vampyrus ENSPVAG00000000263
ovis_aries ENSOARG00000010585
capra_hircus ENSCHIG00000016072
bos_mutus ENSBMUG00000019328
bison_bison_bison ENSBBBG00000003135
bos_taurus ENSBTAG00000021270
tursiops_truncatus ENSTTRG00000006205
sus_scrofa ENSSSCG00000022290
dasypus_novemcinctus ENSDNOG00000025857
oryctolagus_cuniculus ENSOCUG00000024617
pongo_abelii ENSPPYG00000011446
choloepus_hoffmanni ENSCHOG00000001876
procavia_capensis ENSPCAG00000001817
loxodonta_africana ENSLAFG00000007706
echinops_telfairi ENSETEG00000014162
pogona_vitticeps ENSPVIG00000011778
anolis_carolinensis ENSACAG00000003165
notechis_scutatus ENSNSUG00000007322
salvator_merianae ENSSMRG00000022928
sphenodon_punctatus ENSSPUG00000013408
manacus_vitellinus ENSMVIG00005006690
manacus_vitellinus ENSMVIG00005006686
lepidothrix_coronata ENSLCOG00000001739
taeniopygia_guttata ENSTGUG00000005528
lonchura_striata_domestica ENSLSDG00000009861
junco_hyemalis ENSJHYG00000014248
zonotrichia_albicollis ENSZALG00000002377
cyanistes_caeruleus ENSCCEG00000017142
parus_major ENSPMJG00000010583
serinus_canaria ENSSCAG00000010967
ficedula_albicollis ENSFALG00000002054
melopsittacus_undulatus ENSMUNG00000008869
calidris_pygmaea ENSCPGG00000010439
calidris_pugnax ENSCPUG00000012277
meleagris_gallopavo ENSMGAG00000014571
coturnix_japonica ENSCJPG00005008688
gallus_gallus ENSGALG00000052523
numida_meleagris ENSNMEG00000012986
anser_brachyrhynchus ENSABRG00000008812
anas_platyrhynchos_platyrhynchos ENSAPLG00000002409
gallus_gallus ENSGALG00000016157
nothoprocta_perdicaria ENSNPEG00000000598
apteryx_haastii ENSAHAG00000013257
apteryx_rowi ENSARWG00000014188
apteryx_owenii ENSAOWG00000015484
dromaius_novaehollandiae ENSDNVG00000008623
nothoprocta_perdicaria ENSNPEG00000000601
crocodylus_porosus ENSCPRG00005016194
chelonoidis_abingdonii ENSCABG00000016913
gopherus_agassizii ENSGAGG00000015040
chrysemys_picta_bellii ENSCPBG00000012927
pelodiscus_sinensis ENSPSIG00000008846
petromyzon_marinus ENSPMAG00000003807
