anser_brachyrhynchus ENSABRG00000009389
gorilla_gorilla ENSGGOG00000001728
pongo_abelii ENSPPYG00000012095
nomascus_leucogenys ENSNLEG00000014240
theropithecus_gelada ENSTGEG00000007458
papio_anubis ENSPANG00000012694
cercocebus_atys ENSCATG00000043738
mandrillus_leucophaeus ENSMLEG00000037720
macaca_mulatta ENSMMUG00000015515
macaca_fascicularis ENSMFAG00000043534
macaca_nemestrina ENSMNEG00000033432
chlorocebus_sabaeus ENSCSAG00000017200
piliocolobus_tephrosceles ENSPTEG00000022279
colobus_angolensis_palliatus ENSCANG00000040920
rhinopithecus_roxellana ENSRROG00000039387
rhinopithecus_bieti ENSRBIG00000031461
callithrix_jacchus ENSCJAG00000010048
saimiri_boliviensis_boliviensis ENSSBOG00000035983
cebus_capucinus ENSCCAG00000027085
aotus_nancymaae ENSANAG00000028619
carlito_syrichta ENSTSYG00000011917
propithecus_coquereli ENSPCOG00000013107
prolemur_simus ENSPSMG00000019262
microcebus_murinus ENSMICG00000015977
otolemur_garnettii ENSOGAG00000013247
tupaia_belangeri ENSTBEG00000001150
heterocephalus_glaber_male ENSHGLG00100016831
heterocephalus_glaber_female ENSHGLG00000016395
fukomys_damarensis ENSFDAG00000001547
chinchilla_lanigera ENSCLAG00000009243
octodon_degus ENSODEG00000008237
cavia_porcellus ENSCPOG00000011981
cavia_aperea ENSCAPG00000013475
ictidomys_tridecemlineatus ENSSTOG00000014323
spermophilus_dauricus ENSSDAG00000013155
urocitellus_parryii ENSUPAG00010004994
marmota_marmota_marmota ENSMMMG00000019766
castor_canadensis ENSCCNG00000018633
dipodomys_ordii ENSDORG00000013563
cricetulus_griseus_chok1gshd ENSCGRG00001019272
cricetulus_griseus_crigri ENSCGRG00000001851
cricetulus_griseus_crigri-picr ENSCGRG00015012000
mesocricetus_auratus ENSMAUG00000019944
peromyscus_maniculatus_bairdii ENSPEMG00000001449
mus_spicilegus ENSMSIG00000006752
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014866
mus_musculus ENSMUSG00000026082
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014062
mus_pahari MGP_PahariEiJ_G0027309
rattus_norvegicus ENSRNOG00000018623
meriones_unguiculatus ENSMUGG00000013905
nannospalax_galili ENSNGAG00000000404
jaculus_jaculus ENSJJAG00000015493
oryctolagus_cuniculus ENSOCUG00000014576
ochotona_princeps ENSOPRG00000007391
microtus_ochrogaster ENSMOCG00000017401
ornithorhynchus_anatinus ENSOANG00000004622
xenopus_tropicalis ENSXETG00000019375
latimeria_chalumnae ENSLACG00000010515
eptatretus_burgeri ENSEBUG00000013853
takifugu_rubripes ENSTRUG00000014309
tetraodon_nigroviridis ENSTNIG00000013870
mola_mola ENSMMOG00000019821
gasterosteus_aculeatus ENSGACG00000002904
amphiprion_ocellaris ENSAOCG00000015682
periophthalmus_magnuspinnatus ENSPMGG00000010349
seriola_lalandi_dorsalis ENSSLDG00000005463
seriola_dumerili ENSSDUG00000006731
anabas_testudineus ENSATEG00000008956
monopterus_albus ENSMALG00000004845
mastacembelus_armatus ENSMAMG00000016826
scophthalmus_maximus ENSSMAG00000019940
cynoglossus_semilaevis ENSCSEG00000004373
poecilia_mexicana ENSPMEG00000006226
poecilia_latipinna ENSPLAG00000021237
poecilia_formosa ENSPFOG00000015784
poecilia_reticulata ENSPREG00000008480
xiphophorus_maculatus ENSXMAG00000011456
xiphophorus_couchianus ENSXCOG00000018779
gambusia_affinis ENSGAFG00000021232
fundulus_heteroclitus ENSFHEG00000012619
cyprinodon_variegatus ENSCVAG00000018356
kryptolebias_marmoratus ENSKMAG00000001546
oryzias_latipes ENSORLG00000012211
oryzias_latipes ENSORLG00020000278
oryzias_latipes_asm223469v1 ENSORLG00015014479
oryzias_melastigma ENSOMEG00000000279
amphiprion_percula ENSAPEG00000006654
stegastes_partitus ENSSPAG00000020110
acanthochromis_polyacanthus ENSAPOG00000005994
astatotilapia_calliptera ENSACLG00000001351
haplochromis_burtoni ENSHBUG00000001097
maylandia_zebra ENSMZEG00005022029
pundamilia_nyererei ENSPNYG00000014241
neolamprologus_brichardi ENSNBRG00000003777
oreochromis_niloticus ENSONIG00000014152
amphilophus_citrinellus ENSACIG00000022317
labrus_bergylta ENSLBEG00000018447
hippocampus_comes ENSHCOG00000003672
gadus_morhua ENSGMOG00000012562
esox_lucius ENSELUG00000020161
pygocentrus_nattereri ENSPNAG00000009911
astyanax_mexicanus ENSAMXG00000005365
ictalurus_punctatus ENSIPUG00000004261
danio_rerio ENSDARG00000018296
paramormyrops_kingsleyae ENSPKIG00000011180
scleropages_formosus ENSSFOG00015000610
lepisosteus_oculatus ENSLOCG00000001353
eptatretus_burgeri ENSEBUG00000013743
petromyzon_marinus ENSPMAG00000004738
eptatretus_burgeri ENSEBUG00000015547
ciona_intestinalis ENSCING00000013004
ciona_savignyi ENSCSAVG00000009599
drosophila_melanogaster FBgn0035150
caenorhabditis_elegans_strain_n2 WBGene00014066
saccharomyces_cerevisiae YOR346W
