vombatus_ursinus ENSVURG00010021649
hucho_hucho ENSHHUG00000028584
hucho_hucho ENSHHUG00000025622
esox_lucius ENSELUG00000002273
scleropages_formosus ENSSFOG00015019680
paramormyrops_kingsleyae ENSPKIG00000023820
astyanax_mexicanus ENSAMXG00000031205
astyanax_mexicanus ENSAMXG00005014383
pygocentrus_nattereri ENSPNAG00000021263
electrophorus_electricus ENSEEEG00000010555
ictalurus_punctatus ENSIPUG00000009971
danio_rerio ENSDARG00000070810
clupea_harengus ENSCHAG00000017599
denticeps_clupeoides ENSDCDG00000001386
tetraodon_nigroviridis ENSTNIG00000019093
takifugu_rubripes ENSTRUG00000024646
mola_mola ENSMMOG00000007655
seriola_lalandi ENSSLDG00000014144
seriola_dumerili ENSSDUG00000012097
lates_calcarifer ENSLCAG00010016989
labrus_bergylta ENSLBEG00000007237
cottoperca_gobio ENSCGOG00000008159
larimichthys_crocea ENSLCRG00005020965
amphiprion_ocellaris ENSAOCG00000019865
amphiprion_percula ENSAPEG00000017904
acanthochromis_polyacanthus ENSAPOG00000002877
stegastes_partitus ENSSPAG00000021115
gouania_willdenowi ENSGWIG00000002033
cyprinodon_variegatus ENSCVAG00000021511
fundulus_heteroclitus ENSFHEG00000016612
poecilia_formosa ENSPFOG00000018729
poecilia_latipinna ENSPLAG00000012157
poecilia_mexicana ENSPMEG00000010830
poecilia_reticulata ENSPREG00000013450
xiphophorus_maculatus ENSXMAG00000022838
kryptolebias_marmoratus ENSKMAG00000021415
oryzias_latipes ENSORLG00015004002
oryzias_latipes ENSORLG00000005949
oryzias_melastigma ENSOMEG00000016789
maylandia_zebra ENSMZEG00005002403
haplochromis_burtoni ENSHBUG00000011016
astatotilapia_calliptera ENSACLG00000020151
pundamilia_nyererei ENSPNYG00000011769
neolamprologus_brichardi ENSNBRG00000010096
oreochromis_niloticus ENSONIG00000007246
amphilophus_citrinellus ENSACIG00000014104
parambassis_ranga ENSPRNG00000012393
cynoglossus_semilaevis ENSCSEG00000003756
anabas_testudineus ENSATEG00000024401
betta_splendens ENSBSLG00000026391
periophthalmus_magnuspinnatus ENSPMGG00000021414
esox_lucius ENSELUG00000004525
scleropages_formosus ENSSFOG00015001857
paramormyrops_kingsleyae ENSPKIG00000012107
lepisosteus_oculatus ENSLOCG00000001314
erpetoichthys_calabaricus ENSECRG00000017401
callorhinchus_milii ENSCMIG00000006193
