scleropages_formosus ENSSFOG00015011667
melopsittacus_undulatus ENSMUNG00000008372
calidris_pugnax ENSCPUG00000011340
calidris_pygmaea ENSCPGG00000016654
gallus_gallus ENSGALG00000048505
gallus_gallus ENSGALG00000047312
gallus_gallus ENSGALG00000003861
coturnix_japonica ENSCJPG00005001237
meleagris_gallopavo ENSMGAG00000003907
numida_meleagris ENSNMEG00000014999
anser_brachyrhynchus ENSABRG00000019785
anas_platyrhynchos_platyrhynchos ENSAPLG00000002766
apteryx_owenii ENSAOWG00000015757
apteryx_rowi ENSARWG00000001214
apteryx_haastii ENSAHAG00000008844
dromaius_novaehollandiae ENSDNVG00000005089
crocodylus_porosus ENSCPRG00005006164
loxodonta_africana ENSLAFG00000009283
procavia_capensis ENSPCAG00000013544
echinops_telfairi ENSETEG00000020210
choloepus_hoffmanni ENSCHOG00000011815
pteropus_vampyrus ENSPVAG00000007130
myotis_lucifugus ENSMLUG00000004291
equus_asinus_asinus ENSEASG00005015346
equus_asinus_asinus ENSEASG00005015368
equus_caballus ENSECAG00000015733
capra_hircus ENSCHIG00000012304
ovis_aries ENSOARG00000004840
bos_mutus ENSBMUG00000023009
bos_taurus ENSBTAG00000014029
bison_bison_bison ENSBBBG00000024271
tursiops_truncatus ENSTTRG00000016263
sus_scrofa ENSSSCG00000038913
vicugna_pacos ENSVPAG00000011806
ursus_maritimus ENSUMAG00000007163
ursus_americanus ENSUAMG00000017078
ailuropoda_melanoleuca ENSAMEG00000018102
neovison_vison ENSNVIG00000013370
mustela_putorius_furo ENSMPUG00000011963
canis_lupus_familiaris ENSCAFG00000013475
canis_lupus_dingo ENSCAFG00020026341
vulpes_vulpes ENSVVUG00000019957
panthera_pardus ENSPPRG00000011426
panthera_tigris_altaica ENSPTIG00000014159
felis_catus ENSFCAG00000029350
sorex_araneus ENSSARG00000005617
erinaceus_europaeus ENSEEUG00000013685
dipodomys_ordii ENSDORG00000005214
castor_canadensis ENSCCNG00000016315
mus_spicilegus ENSMSIG00000015830
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016211
mus_musculus ENSMUSG00000020064
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015400
mus_pahari MGP_PahariEiJ_G0030816
rattus_norvegicus ENSRNOG00000061040
meriones_unguiculatus ENSMUGG00000007787
peromyscus_maniculatus_bairdii ENSPEMG00000000180
microtus_ochrogaster ENSMOCG00000016992
cricetulus_griseus_crigri ENSCGRG00000013531
cricetulus_griseus_crigri-picr ENSCGRG00015011598
cricetulus_griseus_chok1gshd ENSCGRG00001010810
mesocricetus_auratus ENSMAUG00000009776
nannospalax_galili ENSNGAG00000014121
jaculus_jaculus ENSJJAG00000016624
urocitellus_parryii ENSUPAG00010008253
ictidomys_tridecemlineatus ENSSTOG00000020342
spermophilus_dauricus ENSSDAG00000019887
marmota_marmota_marmota ENSMMMG00000010126
heterocephalus_glaber_male ENSHGLG00100012566
heterocephalus_glaber_female ENSHGLG00000017121
fukomys_damarensis ENSFDAG00000002916
octodon_degus ENSODEG00000008527
chinchilla_lanigera ENSCLAG00000016138
cavia_porcellus ENSCPOG00000007874
cavia_aperea ENSCAPG00000001090
oryctolagus_cuniculus ENSOCUG00000009927
ochotona_princeps ENSOPRG00000002968
pan_paniscus ENSPPAG00000036256
pan_troglodytes ENSPTRG00000002549
homo_sapiens ENSG00000148634
gorilla_gorilla ENSGGOG00000008249
pongo_abelii ENSPPYG00000002400
nomascus_leucogenys ENSNLEG00000011935
macaca_mulatta ENSMMUG00000010105
macaca_fascicularis ENSMFAG00000041959
macaca_nemestrina ENSMNEG00000032638
cercocebus_atys ENSCATG00000036883
mandrillus_leucophaeus ENSMLEG00000033768
chlorocebus_sabaeus ENSCSAG00000007517
papio_anubis ENSPANG00000022076
theropithecus_gelada ENSTGEG00000029236
colobus_angolensis_palliatus ENSCANG00000032551
piliocolobus_tephrosceles ENSPTEG00000028273
rhinopithecus_roxellana ENSRROG00000043902
rhinopithecus_bieti ENSRBIG00000021206
saimiri_boliviensis_boliviensis ENSSBOG00000025636
cebus_capucinus ENSCCAG00000023700
callithrix_jacchus ENSCJAG00000019252
aotus_nancymaae ENSANAG00000012094
carlito_syrichta ENSTSYG00000012163
microcebus_murinus ENSMICG00000007545
propithecus_coquereli ENSPCOG00000022282
prolemur_simus ENSPSMG00000010480
otolemur_garnettii ENSOGAG00000012610
tupaia_belangeri ENSTBEG00000017374
dasypus_novemcinctus ENSDNOG00000016312
sarcophilus_harrisii ENSSHAG00000012243
phascolarctos_cinereus ENSPCIG00000014626
monodelphis_domestica ENSMODG00000017265
ornithorhynchus_anatinus ENSOANG00000004618
nothoprocta_perdicaria ENSNPEG00000007241
nothoprocta_perdicaria ENSNPEG00000007238
nothoprocta_perdicaria ENSNPEG00000007243
ornithorhynchus_anatinus ENSOANG00000001023
castor_canadensis ENSCCNG00000016298
xenopus_tropicalis ENSXETG00000023570
latimeria_chalumnae ENSLACG00000017766
fundulus_heteroclitus ENSFHEG00000019404
petromyzon_marinus ENSPMAG00000001626
eptatretus_burgeri ENSEBUG00000014859
