scleropages_formosus ENSSFOG00015009495
myotis_lucifugus ENSMLUG00000002589
microcebus_murinus ENSMICG00000010498
loxodonta_africana ENSLAFG00000007240
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020663
mus_musculus ENSMUSG00000022309
mus_spicilegus ENSMSIG00000026004
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019766
mus_pahari MGP_PahariEiJ_G0019775
rattus_norvegicus ENSRNOG00000005854
meriones_unguiculatus ENSMUGG00000003350
peromyscus_maniculatus_bairdii ENSPEMG00000013024
microtus_ochrogaster ENSMOCG00000015180
cricetulus_griseus_crigri ENSCGRG00000004608
cricetulus_griseus_crigri-picr ENSCGRG00015026838
cricetulus_griseus_chok1gshd ENSCGRG00001011795
mesocricetus_auratus ENSMAUG00000012016
nannospalax_galili ENSNGAG00000024340
jaculus_jaculus ENSJJAG00000012998
echinops_telfairi ENSETEG00000017743
dasypus_novemcinctus ENSDNOG00000002345
dasypus_novemcinctus ENSDNOG00000032756
phascolarctos_cinereus ENSPCIG00000013533
notamacropus_eugenii ENSMEUG00000002116
monodelphis_domestica ENSMODG00000005283
ornithorhynchus_anatinus ENSOANG00000008342
xenopus_tropicalis ENSXETG00000003598
latimeria_chalumnae ENSLACG00000008916
lepisosteus_oculatus ENSLOCG00000003157
pygocentrus_nattereri ENSPNAG00000020871
astyanax_mexicanus ENSAMXG00000033492
esox_lucius ENSELUG00000004791
petromyzon_marinus ENSPMAG00000002518
petromyzon_marinus ENSPMAG00000007044
eptatretus_burgeri ENSEBUG00000003816
petromyzon_marinus ENSPMAG00000009721
