meleagris_gallopavo ENSMGAG00000007711
seriola_lalandi ENSSLDG00000009502
lates_calcarifer ENSLCAG00010002894
mola_mola ENSMMOG00000007493
hippocampus_comes ENSHCOG00000016582
monopterus_albus ENSMALG00000003199
amphilophus_citrinellus ENSACIG00000018055
gouania_willdenowi ENSGWIG00000019905
hucho_hucho ENSHHUG00000011619
paramormyrops_kingsleyae ENSPKIG00000010558
scleropages_formosus ENSSFOG00015010732
scleropages_formosus ENSSFOG00015015398
paramormyrops_kingsleyae ENSPKIG00000019847
petromyzon_marinus ENSPMAG00000009448
piliocolobus_tephrosceles ENSPTEG00000026062
jaculus_jaculus ENSJJAG00000021154
canis_lupus ENSCAFG00000018174
mustela_putorius ENSMPUG00000013424
felis_catus ENSFCAG00000010625
bos_mutus ENSBMUG00000025143
ovis_aries ENSOARG00000018456
castor_canadensis ENSCCNG00000023161
rattus_norvegicus ENSRNOG00000018320
cebus_capucinus ENSCCAG00000026038
panthera_tigris ENSPTIG00000012829
ovis_aries ENSOARG00000015615
heterocephalus_glaber ENSHGLG00100015254
saimiri_boliviensis ENSSBOG00000031475
ursus_maritimus ENSUMAG00000006549
vombatus_ursinus ENSVURG00010020987
capra_hircus ENSCHIG00000019947
ursus_maritimus ENSUMAG00000024929
ictidomys_tridecemlineatus ENSSTOG00000030626
mus_spicilegus ENSMSIG00000009595
propithecus_coquereli ENSPCOG00000017264
rhinopithecus_bieti ENSRBIG00000004475
rhinopithecus_roxellana ENSRROG00000038010
colobus_angolensis ENSCANG00000016020
cebus_capucinus ENSCCAG00000013077
otolemur_garnettii ENSOGAG00000034783
bos_mutus ENSBMUG00000018540
procavia_capensis ENSPCAG00000002934
monodelphis_domestica ENSMODG00000005920
bos_indicus ENSBIXG00000012862
bos_indicus ENSBIXG00005029073
bos_taurus ENSBTAG00000050994
bos_mutus ENSBMUG00000007442
bison_bison ENSBBBG00000005727
capra_hircus ENSCHIG00000022493
pteropus_vampyrus ENSPVAG00000002901
theropithecus_gelada ENSTGEG00000023451
macaca_nemestrina ENSMNEG00000041666
mandrillus_leucophaeus ENSMLEG00000041588
papio_anubis ENSPANG00000030090
rhinopithecus_bieti ENSRBIG00000036268
pan_troglodytes ENSPTRG00000007823
heterocephalus_glaber ENSHGLG00000009963
mus_pahari MGP_PahariEiJ_G0013571
pan_paniscus ENSPPAG00000004056
pan_troglodytes ENSPTRG00000038867
papio_anubis ENSPANG00000019758
aotus_nancymaae ENSANAG00000017155
rhinopithecus_bieti ENSRBIG00000022813
aotus_nancymaae ENSANAG00000018353
pan_paniscus ENSPPAG00000032047
carlito_syrichta ENSTSYG00000036117
cricetulus_griseus ENSCGRG00001020325
cricetulus_griseus ENSCGRG00015017434
dipodomys_ordii ENSDORG00000001557
sus_scrofa ENSSSCG00000032047
bos_mutus ENSBMUG00000007004
vulpes_vulpes ENSVVUG00000003040
canis_lupus ENSCAFG00020000897
piliocolobus_tephrosceles ENSPTEG00000031754
nomascus_leucogenys ENSNLEG00000005499
chinchilla_lanigera ENSCLAG00000017767
dasypus_novemcinctus ENSDNOG00000045343
vulpes_vulpes ENSVVUG00000008779
canis_lupus ENSCAFG00020014585
ursus_americanus ENSUAMG00000026556
felis_catus ENSFCAG00000026194
callithrix_jacchus ENSCJAG00000054565
prolemur_simus ENSPSMG00000014793
rattus_norvegicus ENSRNOG00000046896
dasypus_novemcinctus ENSDNOG00000039641
panthera_pardus ENSPPRG00000019896
theropithecus_gelada ENSTGEG00000029147
cricetulus_griseus ENSCGRG00015020500
cebus_capucinus ENSCCAG00000030013
bos_indicus ENSBIXG00005021325
equus_asinus ENSEASG00005002833
canis_lupus ENSCAFG00020020069
oryctolagus_cuniculus ENSOCUG00000021532
mus_spicilegus ENSMSIG00000010626
dasypus_novemcinctus ENSDNOG00000042562
loxodonta_africana ENSLAFG00000026996
apteryx_owenii ENSAOWG00000000949
cyanistes_caeruleus ENSCCEG00000021073
pogona_vitticeps ENSPVIG00000008043
rhinopithecus_roxellana ENSRROG00000007894
aotus_nancymaae ENSANAG00000002902
bison_bison ENSBBBG00000002059
pogona_vitticeps ENSPVIG00000012684
gorilla_gorilla ENSGGOG00000024417
electrophorus_electricus ENSEEEG00000009852
danio_rerio ENSDARG00000010160
clupea_harengus ENSCHAG00000020228
erpetoichthys_calabaricus ENSECRG00000013979
ursus_americanus ENSUAMG00000006858
ailuropoda_melanoleuca ENSAMEG00000018708
ovis_aries ENSOARG00000006818
callithrix_jacchus ENSCJAG00000048458
cercocebus_atys ENSCATG00000016293
microcebus_murinus ENSMICG00000012241
capra_hircus ENSCHIG00000011047
heterocephalus_glaber ENSHGLG00100021289
heterocephalus_glaber ENSHGLG00000020981
bos_indicus ENSBIXG00000023501
bos_indicus ENSBIXG00005027663
bos_taurus ENSBTAG00000046952
colobus_angolensis ENSCANG00000006156
rhinopithecus_roxellana ENSRROG00000012748
piliocolobus_tephrosceles ENSPTEG00000005956
piliocolobus_tephrosceles ENSPTEG00000021921
macaca_nemestrina ENSMNEG00000044050
cercocebus_atys ENSCATG00000036010
phascolarctos_cinereus ENSPCIG00000032780
nannospalax_galili ENSNGAG00000009242
mus_spicilegus ENSMSIG00000005822
cricetulus_griseus ENSCGRG00015008976
cricetulus_griseus ENSCGRG00000019201
cricetulus_griseus ENSCGRG00001002440
cricetulus_griseus ENSCGRG00000004701
ictidomys_tridecemlineatus ENSSTOG00000031361
fukomys_damarensis ENSFDAG00000003752
dipodomys_ordii ENSDORG00000028496
jaculus_jaculus ENSJJAG00000012241
mesocricetus_auratus ENSMAUG00000004156
dipodomys_ordii ENSDORG00000026732
heterocephalus_glaber ENSHGLG00000020481
heterocephalus_glaber ENSHGLG00100020747
cebus_capucinus ENSCCAG00000032001
canis_lupus ENSCAFG00020012776
canis_lupus ENSCAFG00000024508
ailuropoda_melanoleuca ENSAMEG00000018796
dasypus_novemcinctus ENSDNOG00000048623
vombatus_ursinus ENSVURG00010010705
vombatus_ursinus ENSVURG00010023153
phascolarctos_cinereus ENSPCIG00000032366
mustela_putorius ENSMPUG00000018453
neovison_vison ENSNVIG00000018066
ursus_americanus ENSUAMG00000020228
panthera_pardus ENSPPRG00000012958
felis_catus ENSFCAG00000052365
ovis_aries ENSOARG00000008467
cricetulus_griseus ENSCGRG00001001193
cricetulus_griseus ENSCGRG00000017308
meriones_unguiculatus ENSMUGG00000026411
jaculus_jaculus ENSJJAG00000003835
nannospalax_galili ENSNGAG00000012665
marmota_marmota ENSMMMG00000008879
fukomys_damarensis ENSFDAG00000018601
canis_lupus ENSCAFG00020026747
mustela_putorius ENSMPUG00000010523
bos_taurus ENSBTAG00000053164
bos_indicus ENSBIXG00000015168
bos_mutus ENSBMUG00000001323
nannospalax_galili ENSNGAG00000010941
nannospalax_galili ENSNGAG00000000266
fukomys_damarensis ENSFDAG00000013024
mandrillus_leucophaeus ENSMLEG00000042523
cercocebus_atys ENSCATG00000028940
otolemur_garnettii ENSOGAG00000032882
ovis_aries ENSOARG00000001453
cricetulus_griseus ENSCGRG00001003235
vulpes_vulpes ENSVVUG00000022285
octodon_degus ENSODEG00000007584
vombatus_ursinus ENSVURG00010000083
sphenodon_punctatus ENSSPUG00000002097
macaca_mulatta ENSMMUG00000016305
macaca_fascicularis ENSMFAG00000039006
macaca_nemestrina ENSMNEG00000027016
piliocolobus_tephrosceles ENSPTEG00000019858
gorilla_gorilla ENSGGOG00000022720
cebus_capucinus ENSCCAG00000021935
saimiri_boliviensis ENSSBOG00000034173
cebus_capucinus ENSCCAG00000014439
saimiri_boliviensis ENSSBOG00000024424
callithrix_jacchus ENSCJAG00000046798
jaculus_jaculus ENSJJAG00000001578
heterocephalus_glaber ENSHGLG00000017463
heterocephalus_glaber ENSHGLG00100000322
chinchilla_lanigera ENSCLAG00000008285
castor_canadensis ENSCCNG00000012997
prolemur_simus ENSPSMG00000011653
ursus_maritimus ENSUMAG00000017033
ovis_aries ENSOARG00000014565
ovis_aries ENSOARG00000006035
capra_hircus ENSCHIG00000011137
dasypus_novemcinctus ENSDNOG00000041530
monodelphis_domestica ENSMODG00000037352
aotus_nancymaae ENSANAG00000017653
microcebus_murinus ENSMICG00000046493
heterocephalus_glaber ENSHGLG00100015030
heterocephalus_glaber ENSHGLG00000004587
cavia_aperea ENSCAPG00000011136
castor_canadensis ENSCCNG00000012569
sus_scrofa ENSSSCG00000004054
sus_scrofa ENSSSCG00000034263
vombatus_ursinus ENSVURG00010017302
vombatus_ursinus ENSVURG00010013966
notechis_scutatus ENSNSUG00000003560
notechis_scutatus ENSNSUG00000003558
salvator_merianae ENSSMRG00000004211
saimiri_boliviensis ENSSBOG00000032468
saimiri_boliviensis ENSSBOG00000018894
cebus_capucinus ENSCCAG00000017692
pan_troglodytes ENSPTRG00000049415
gorilla_gorilla ENSGGOG00000028262
nannospalax_galili ENSNGAG00000017746
nannospalax_galili ENSNGAG00000014312
rattus_norvegicus ENSRNOG00000054854
ailuropoda_melanoleuca ENSAMEG00000018621
ursus_maritimus ENSUMAG00000012692
dasypus_novemcinctus ENSDNOG00000048984
cebus_capucinus ENSCCAG00000004235
oryctolagus_cuniculus ENSOCUG00000003545
phascolarctos_cinereus ENSPCIG00000035362
mesocricetus_auratus ENSMAUG00000012425
mesocricetus_auratus ENSMAUG00000011142
otolemur_garnettii ENSOGAG00000032115
vombatus_ursinus ENSVURG00010008937
vombatus_ursinus ENSVURG00010019736
theropithecus_gelada ENSTGEG00000029110
rhinopithecus_roxellana ENSRROG00000024533
aotus_nancymaae ENSANAG00000031677
aotus_nancymaae ENSANAG00000012447
nomascus_leucogenys ENSNLEG00000019089
carlito_syrichta ENSTSYG00000027218
dasypus_novemcinctus ENSDNOG00000035478
bos_mutus ENSBMUG00000011272
rattus_norvegicus ENSRNOG00000032877
rattus_norvegicus ENSRNOG00000030447
mus_spicilegus ENSMSIG00000005568
cricetulus_griseus ENSCGRG00001009581
cricetulus_griseus ENSCGRG00000008829
cricetulus_griseus ENSCGRG00015007026
jaculus_jaculus ENSJJAG00000013711
jaculus_jaculus ENSJJAG00000003080
piliocolobus_tephrosceles ENSPTEG00000038999
papio_anubis ENSPANG00000006198
rhinopithecus_roxellana ENSRROG00000011472
rhinopithecus_bieti ENSRBIG00000041480
nomascus_leucogenys ENSNLEG00000031416
aotus_nancymaae ENSANAG00000003475
propithecus_coquereli ENSPCOG00000024664
octodon_degus ENSODEG00000020409
ovis_aries ENSOARG00000001105
capra_hircus ENSCHIG00000011903
capra_hircus ENSCHIG00000019993
choloepus_hoffmanni ENSCHOG00000012210
cavia_aperea ENSCAPG00000015669
dipodomys_ordii ENSDORG00000027527
microtus_ochrogaster ENSMOCG00000001293
piliocolobus_tephrosceles ENSPTEG00000030989
piliocolobus_tephrosceles ENSPTEG00000030439
cercocebus_atys ENSCATG00000043207
mandrillus_leucophaeus ENSMLEG00000037081
saimiri_boliviensis ENSSBOG00000012754
pan_paniscus ENSPPAG00000010617
gorilla_gorilla ENSGGOG00000025722
pongo_abelii ENSPPYG00000014739
cebus_capucinus ENSCCAG00000014797
panthera_pardus ENSPPRG00000011337
felis_catus ENSFCAG00000026408
canis_lupus ENSCAFG00000024445
capra_hircus ENSCHIG00000002492
canis_lupus ENSCAFG00020011867
canis_lupus ENSCAFG00000024090
panthera_tigris ENSPTIG00000021664
panthera_pardus ENSPPRG00000009845
felis_catus ENSFCAG00000024929
bos_mutus ENSBMUG00000001763
bos_indicus ENSBIXG00005017218
bos_taurus ENSBTAG00000034656
bos_indicus ENSBIXG00000008206
ovis_aries ENSOARG00000000975
papio_anubis ENSPANG00000000336
carlito_syrichta ENSTSYG00000027728
microcebus_murinus ENSMICG00000045662
bos_taurus ENSBTAG00000047787
bos_indicus ENSBIXG00000015954
bos_indicus ENSBIXG00005026596
microtus_ochrogaster ENSMOCG00000005710
ailuropoda_melanoleuca ENSAMEG00000019550
microtus_ochrogaster ENSMOCG00000007048
rattus_norvegicus ENSRNOG00000042940
aotus_nancymaae ENSANAG00000016813
microcebus_murinus ENSMICG00000042414
macaca_fascicularis ENSMFAG00000030534
rhinopithecus_roxellana ENSRROG00000004596
mandrillus_leucophaeus ENSMLEG00000035203
cercocebus_atys ENSCATG00000036503
papio_anubis ENSPANG00000017492
macaca_fascicularis ENSMFAG00000039736
macaca_nemestrina ENSMNEG00000036785
neovison_vison ENSNVIG00000006431
rattus_norvegicus ENSRNOG00000052207
rattus_norvegicus ENSRNOG00000053756
piliocolobus_tephrosceles ENSPTEG00000003688
piliocolobus_tephrosceles ENSPTEG00000026219
piliocolobus_tephrosceles ENSPTEG00000025989
piliocolobus_tephrosceles ENSPTEG00000026831
macaca_fascicularis ENSMFAG00000037019
callithrix_jacchus ENSCJAG00000042419
theropithecus_gelada ENSTGEG00000007855
microtus_ochrogaster ENSMOCG00000010310
mustela_putorius ENSMPUG00000018745
mustela_putorius ENSMPUG00000020036
capra_hircus ENSCHIG00000014737
microtus_ochrogaster ENSMOCG00000003481
mus_spretus MGP_SPRETEiJ_G0031475
panthera_pardus ENSPPRG00000000966
octodon_degus ENSODEG00000019268
rattus_norvegicus ENSRNOG00000055046
rhinopithecus_bieti ENSRBIG00000016052
rhinopithecus_roxellana ENSRROG00000004079
piliocolobus_tephrosceles ENSPTEG00000021957
otolemur_garnettii ENSOGAG00000026426
otolemur_garnettii ENSOGAG00000026090
pongo_abelii ENSPPYG00000015135
pongo_abelii ENSPPYG00000015134
ictidomys_tridecemlineatus ENSSTOG00000032770
ovis_aries ENSOARG00000004995
myotis_lucifugus ENSMLUG00000024612
cebus_capucinus ENSCCAG00000032078
cebus_capucinus ENSCCAG00000007357
bos_indicus ENSBIXG00005012526
bos_indicus ENSBIXG00000006736
bos_taurus ENSBTAG00000048169
bison_bison ENSBBBG00000007312
dasypus_novemcinctus ENSDNOG00000033680
echinops_telfairi ENSETEG00000001078
anolis_carolinensis ENSACAG00000011242
anolis_carolinensis ENSACAG00000008303
ictidomys_tridecemlineatus ENSSTOG00000025222
nannospalax_galili ENSNGAG00000012563
pan_paniscus ENSPPAG00000031374
homo_sapiens ENSG00000134419
cercocebus_atys ENSCATG00000034472
tupaia_belangeri ENSTBEG00000013626
vulpes_vulpes ENSVVUG00000028803
neovison_vison ENSNVIG00000018393
bos_indicus ENSBIXG00000004817
bos_taurus ENSBTAG00000054615
colobus_angolensis ENSCANG00000017753
papio_anubis ENSPANG00000014059
carlito_syrichta ENSTSYG00000007627
microcebus_murinus ENSMICG00000043512
marmota_marmota ENSMMMG00000022660
mesocricetus_auratus ENSMAUG00000016548
propithecus_coquereli ENSPCOG00000014342
octodon_degus ENSODEG00000019379
macaca_fascicularis ENSMFAG00000031422
ovis_aries ENSOARG00000019908
phascolarctos_cinereus ENSPCIG00000004221
colobus_angolensis ENSCANG00000010598
gorilla_gorilla ENSGGOG00000026299
aotus_nancymaae ENSANAG00000031976
aotus_nancymaae ENSANAG00000019658
prolemur_simus ENSPSMG00000013629
otolemur_garnettii ENSOGAG00000013199
spermophilus_dauricus ENSSDAG00000001296
chinchilla_lanigera ENSCLAG00000015274
cricetulus_griseus ENSCGRG00000001024
bos_taurus ENSBTAG00000020733
bos_indicus ENSBIXG00005015310
ovis_aries ENSOARG00000004460
ailuropoda_melanoleuca ENSAMEG00000011083
bison_bison ENSBBBG00000017395
vulpes_vulpes ENSVVUG00000019828
fukomys_damarensis ENSFDAG00000007263
cavia_porcellus ENSCPOG00000032268
urocitellus_parryii ENSUPAG00010009949
mus_musculus ENSMUSG00000008683
cebus_capucinus ENSCCAG00000032458
vombatus_ursinus ENSVURG00010005939
peromyscus_maniculatus ENSPEMG00000016922
cricetulus_griseus ENSCGRG00001009562
mus_caroli MGP_CAROLIEiJ_G0030360
octodon_degus ENSODEG00000002412
rhinopithecus_roxellana ENSRROG00000029556
macaca_mulatta ENSMMUG00000038348
pan_paniscus ENSPPAG00000025880
pongo_abelii ENSPPYG00000007139
callithrix_jacchus ENSCJAG00000020071
aotus_nancymaae ENSANAG00000013798
equus_caballus ENSECAG00000019293
sus_scrofa ENSSSCG00000035768
bison_bison ENSBBBG00000016490
bos_taurus ENSBTAG00000037600
ovis_aries ENSOARG00000018407
ovis_aries ENSOARG00000010484
equus_asinus ENSEASG00005011121
myotis_lucifugus ENSMLUG00000005660
dasypus_novemcinctus ENSDNOG00000041341
notamacropus_eugenii ENSMEUG00000003956
sarcophilus_harrisii ENSSHAG00000017293
pygocentrus_nattereri ENSPNAG00000001828
gouania_willdenowi ENSGWIG00000002317
macaca_mulatta ENSMMUG00000022489
colobus_angolensis ENSCANG00000043352
panthera_pardus ENSPPRG00000016264
panthera_tigris ENSPTIG00000003127
cricetulus_griseus ENSCGRG00015000082
macaca_fascicularis ENSMFAG00000004031
cricetulus_griseus ENSCGRG00015010782
oryctolagus_cuniculus ENSOCUG00000000179
panthera_tigris ENSPTIG00000011910
bos_mutus ENSBMUG00000009457
phascolarctos_cinereus ENSPCIG00000004795
chrysemys_picta ENSCPBG00000015087
marmota_marmota ENSMMMG00000004433
urocitellus_parryii ENSUPAG00010009850
meriones_unguiculatus ENSMUGG00000018851
cebus_capucinus ENSCCAG00000000590
bos_indicus ENSBIXG00000006637
bos_mutus ENSBMUG00000014380
bison_bison ENSBBBG00000017835
vulpes_vulpes ENSVVUG00000027060
canis_lupus ENSCAFG00020006505
piliocolobus_tephrosceles ENSPTEG00000031099
piliocolobus_tephrosceles ENSPTEG00000030595
piliocolobus_tephrosceles ENSPTEG00000037491
colobus_angolensis ENSCANG00000039758
colobus_angolensis ENSCANG00000023108
rhinopithecus_roxellana ENSRROG00000035540
prolemur_simus ENSPSMG00000019038
equus_asinus ENSEASG00005012121
vulpes_vulpes ENSVVUG00000023970
bos_mutus ENSBMUG00000009890
bison_bison ENSBBBG00000013152
bison_bison ENSBBBG00000016335
chlorocebus_sabaeus ENSCSAG00000008585
papio_anubis ENSPANG00000035758
rhinopithecus_roxellana ENSRROG00000034357
pan_troglodytes ENSPTRG00000046219
saimiri_boliviensis ENSSBOG00000036001
bos_indicus ENSBIXG00005003177
bos_indicus ENSBIXG00000021779
bison_bison ENSBBBG00000023939
vulpes_vulpes ENSVVUG00000001387
theropithecus_gelada ENSTGEG00000023334
colobus_angolensis ENSCANG00000029478
prolemur_simus ENSPSMG00000019726
canis_lupus ENSCAFG00000013315
canis_lupus ENSCAFG00020023161
bos_mutus ENSBMUG00000009503
bos_mutus ENSBMUG00000006155
bos_mutus ENSBMUG00000002644
canis_lupus ENSCAFG00000032283
equus_caballus ENSECAG00000031799
piliocolobus_tephrosceles ENSPTEG00000014871
rhinopithecus_bieti ENSRBIG00000038364
macaca_fascicularis ENSMFAG00000003296
pan_troglodytes ENSPTRG00000044546
aotus_nancymaae ENSANAG00000021730
carlito_syrichta ENSTSYG00000033014
macaca_nemestrina ENSMNEG00000041822
macaca_nemestrina ENSMNEG00000042228
macaca_fascicularis ENSMFAG00000041342
propithecus_coquereli ENSPCOG00000015877
prolemur_simus ENSPSMG00000021208
theropithecus_gelada ENSTGEG00000020040
cercocebus_atys ENSCATG00000031189
mandrillus_leucophaeus ENSMLEG00000042096
macaca_fascicularis ENSMFAG00000003858
piliocolobus_tephrosceles ENSPTEG00000039190
nomascus_leucogenys ENSNLEG00000034124
oryctolagus_cuniculus ENSOCUG00000038635
meriones_unguiculatus ENSMUGG00000026024
microcebus_murinus ENSMICG00000045501
meriones_unguiculatus ENSMUGG00000014148
macaca_nemestrina ENSMNEG00000037958
aotus_nancymaae ENSANAG00000019728
prolemur_simus ENSPSMG00000021673
salvator_merianae ENSSMRG00000001137
chrysemys_picta ENSCPBG00000016721
gopherus_agassizii ENSGAGG00000003458
canis_lupus ENSCAFG00020015939
canis_lupus ENSCAFG00020026719
vulpes_vulpes ENSVVUG00000019767
dasypus_novemcinctus ENSDNOG00000008341
ursus_americanus ENSUAMG00000013435
mus_spicilegus ENSMSIG00000004586
cricetulus_griseus ENSCGRG00015015715
bos_indicus ENSBIXG00005012815
oryctolagus_cuniculus ENSOCUG00000034465
monodelphis_domestica ENSMODG00000025360
larimichthys_crocea ENSLCRG00005018781
denticeps_clupeoides ENSDCDG00000018112
callorhinchus_milii ENSCMIG00000009994
latimeria_chalumnae ENSLACG00000011476
canis_lupus ENSCAFG00020022252
salvator_merianae ENSSMRG00000001711
ciona_intestinalis ENSCING00000004330
caenorhabditis_elegans WBGene00004491
astyanax_mexicanus ENSAMXG00005011827
astyanax_mexicanus ENSAMXG00000042254
ictalurus_punctatus ENSIPUG00000013926
eptatretus_burgeri ENSEBUG00000008851
ciona_savignyi ENSCSAVG00000006343
drosophila_melanogaster FBgn0033555
drosophila_melanogaster FBgn0010198
saccharomyces_cerevisiae YJL190C
saccharomyces_cerevisiae YLR367W
periophthalmus_magnuspinnatus ENSPMGG00000018162
hucho_hucho ENSHHUG00000013088
saccharomyces_cerevisiae YMR158W
