castor_canadensis ENSCCNG00000019975
poecilia_formosa ENSPFOG00000008767
poecilia_reticulata ENSPREG00000004530
kryptolebias_marmoratus ENSKMAG00000012162
oryzias_latipes ENSORLG00000007494
oryzias_latipes_asm223469v1 ENSORLG00015004422
oryzias_latipes ENSORLG00020007263
oryzias_melastigma ENSOMEG00000015260
cynoglossus_semilaevis ENSCSEG00000004201
mastacembelus_armatus ENSMAMG00000015358
monopterus_albus ENSMALG00000014622
anabas_testudineus ENSATEG00000001868
tetraodon_nigroviridis ENSTNIG00000013847
takifugu_rubripes ENSTRUG00000022642
astatotilapia_calliptera ENSACLG00000011855
haplochromis_burtoni ENSHBUG00000011996
maylandia_zebra ENSMZEG00005021050
pundamilia_nyererei ENSPNYG00000004984
neolamprologus_brichardi ENSNBRG00000006302
oreochromis_niloticus ENSONIG00000012881
amphilophus_citrinellus ENSACIG00000013575
seriola_dumerili ENSSDUG00000006665
seriola_lalandi_dorsalis ENSSLDG00000004477
gadus_morhua ENSGMOG00000015687
esox_lucius ENSELUG00000003747
astyanax_mexicanus ENSAMXG00000021143
pygocentrus_nattereri ENSPNAG00000003693
ictalurus_punctatus ENSIPUG00000006979
danio_rerio ENSDARG00000075831
scleropages_formosus ENSSFOG00015002371
paramormyrops_kingsleyae ENSPKIG00000013718
eptatretus_burgeri ENSEBUG00000001660
petromyzon_marinus ENSPMAG00000002212
eptatretus_burgeri ENSEBUG00000010617
lonchura_striata_domestica ENSLSDG00000002644
