monopterus_albus ENSMALG00000011437
carlito_syrichta ENSTSYG00000033933
propithecus_coquereli ENSPCOG00000021587
prolemur_simus ENSPSMG00000008784
microcebus_murinus ENSMICG00000015405
otolemur_garnettii ENSOGAG00000003711
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016418
mus_spicilegus ENSMSIG00000010192
mus_musculus ENSMUSG00000061589
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015600
mus_pahari MGP_PahariEiJ_G0031013
rattus_norvegicus ENSRNOG00000032546
meriones_unguiculatus ENSMUGG00000014086
cricetulus_griseus_crigri ENSCGRG00000009943
cricetulus_griseus_crigri-picr ENSCGRG00015002912
cricetulus_griseus_chok1gshd ENSCGRG00001023955
mesocricetus_auratus ENSMAUG00000020881
peromyscus_maniculatus_bairdii ENSPEMG00000023341
microtus_ochrogaster ENSMOCG00000019264
nannospalax_galili ENSNGAG00000022514
jaculus_jaculus ENSJJAG00000023313
dipodomys_ordii ENSDORG00000014438
castor_canadensis ENSCCNG00000008041
chinchilla_lanigera ENSCLAG00000014227
octodon_degus ENSODEG00000015701
heterocephalus_glaber_female ENSHGLG00000013977
heterocephalus_glaber_male ENSHGLG00100000908
fukomys_damarensis ENSFDAG00000015432
cavia_aperea ENSCAPG00000005254
cavia_porcellus ENSCPOG00000019953
urocitellus_parryii ENSUPAG00010013151
ictidomys_tridecemlineatus ENSSTOG00000011582
marmota_marmota_marmota ENSMMMG00000016365
spermophilus_dauricus ENSSDAG00000007185
ochotona_princeps ENSOPRG00000001596
ailuropoda_melanoleuca ENSAMEG00000005436
ursus_americanus ENSUAMG00000026674
canis_lupus_dingo ENSCAFG00020017984
canis_lupus_familiaris ENSCAFG00000019420
vulpes_vulpes ENSVVUG00000002530
neovison_vison ENSNVIG00000005125
mustela_putorius_furo ENSMPUG00000006962
felis_catus ENSFCAG00000008606
panthera_pardus ENSPPRG00000007334
equus_asinus_asinus ENSEASG00005021961
equus_caballus ENSECAG00000013711
pteropus_vampyrus ENSPVAG00000010228
myotis_lucifugus ENSMLUG00000004399
bos_taurus ENSBTAG00000009996
bos_mutus ENSBMUG00000013662
bison_bison_bison ENSBBBG00000006363
capra_hircus ENSCHIG00000015437
ovis_aries ENSOARG00000014177
tursiops_truncatus ENSTTRG00000003222
sus_scrofa ENSSSCG00000013457
procavia_capensis ENSPCAG00000000791
loxodonta_africana ENSLAFG00000002712
echinops_telfairi ENSETEG00000013881
dasypus_novemcinctus ENSDNOG00000003582
xenopus_tropicalis ENSXETG00000013658
latimeria_chalumnae ENSLACG00000009427
ornithorhynchus_anatinus ENSOANG00000029154
sphenodon_punctatus ENSSPUG00000012277
eptatretus_burgeri ENSEBUG00000000446
esox_lucius ENSELUG00000017947
gadus_morhua ENSGMOG00000008728
ciona_intestinalis ENSCING00000023681
caenorhabditis_elegans_strain_n2 WBGene00010120
caenorhabditis_elegans_strain_n2 WBGene00021474
caenorhabditis_elegans_strain_n2 WBGene00022512
drosophila_melanogaster FBgn0264495
caenorhabditis_elegans_strain_n2 WBGene00010067
caenorhabditis_elegans_strain_n2 WBGene00008367
caenorhabditis_elegans_strain_n2 WBGene00012302
ciona_intestinalis ENSCING00000022783
poecilia_mexicana ENSPMEG00000013272
saccharomyces_cerevisiae YDR440W
