apteryx_rowi ENSARWG00000001235
oryctolagus_cuniculus ENSOCUG00000004407
ochotona_princeps ENSOPRG00000010073
ovis_aries ENSOARG00000000065
capra_hircus ENSCHIG00000021846
bos_taurus ENSBTAG00000016397
bos_mutus ENSBMUG00000020138
bison_bison_bison ENSBBBG00000013847
tursiops_truncatus ENSTTRG00000004201
sus_scrofa ENSSSCG00000000999
erinaceus_europaeus ENSEEUG00000015700
homo_sapiens ENSG00000182415
homo_sapiens ENSG00000129873
homo_sapiens ENSG00000172288
homo_sapiens ENSG00000172352
pan_troglodytes ENSPTRG00000047754
pan_troglodytes ENSPTRG00000047271
pan_troglodytes ENSPTRG00000046971
pan_troglodytes ENSPTRG00000047530
pan_troglodytes ENSPTRG00000050036
rhinopithecus_bieti ENSRBIG00000037552
rhinopithecus_bieti ENSRBIG00000035940
piliocolobus_tephrosceles ENSPTEG00000007376
piliocolobus_tephrosceles ENSPTEG00000013505
piliocolobus_tephrosceles ENSPTEG00000021696
macaca_mulatta ENSMMUG00000040136
macaca_mulatta ENSMMUG00000041849
chlorocebus_sabaeus ENSCSAG00000018406
cricetulus_griseus_crigri-picr ENSCGRG00015013432
ornithorhynchus_anatinus ENSOANG00000001201
xenopus_tropicalis ENSXETG00000030044
latimeria_chalumnae ENSLACG00000015213
poecilia_latipinna ENSPLAG00000000019
poecilia_formosa ENSPFOG00000012329
poecilia_mexicana ENSPMEG00000007755
poecilia_reticulata ENSPREG00000009206
gambusia_affinis ENSGAFG00000004085
xiphophorus_maculatus ENSXMAG00000028318
xiphophorus_couchianus ENSXCOG00000019990
hippocampus_comes ENSHCOG00000013254
maylandia_zebra ENSMZEG00005019469
astatotilapia_calliptera ENSACLG00000015916
pundamilia_nyererei ENSPNYG00000004410
haplochromis_burtoni ENSHBUG00000009426
neolamprologus_brichardi ENSNBRG00000017443
oreochromis_niloticus ENSONIG00000014020
amphilophus_citrinellus ENSACIG00000003596
cynoglossus_semilaevis ENSCSEG00000014995
takifugu_rubripes ENSTRUG00000022001
takifugu_rubripes ENSTRUG00000004028
tetraodon_nigroviridis ENSTNIG00000003076
fundulus_heteroclitus ENSFHEG00000021463
cyprinodon_variegatus ENSCVAG00000012181
kryptolebias_marmoratus ENSKMAG00000019329
oryzias_latipes ENSORLG00000007711
oryzias_latipes ENSORLG00020014907
oryzias_latipes_asm223469v1 ENSORLG00015010958
oryzias_melastigma ENSOMEG00000002737
amphiprion_ocellaris ENSAOCG00000015478
amphiprion_ocellaris ENSAOCG00000005727
amphiprion_percula ENSAPEG00000002095
acanthochromis_polyacanthus ENSAPOG00000022237
stegastes_partitus ENSSPAG00000020168
mastacembelus_armatus ENSMAMG00000019543
monopterus_albus ENSMALG00000000073
anabas_testudineus ENSATEG00000006544
gasterosteus_aculeatus ENSGACG00000002459
seriola_dumerili ENSSDUG00000007149
seriola_lalandi_dorsalis ENSSLDG00000017533
mola_mola ENSMMOG00000020581
periophthalmus_magnuspinnatus ENSPMGG00000001868
gadus_morhua ENSGMOG00000018641
esox_lucius ENSELUG00000016966
scleropages_formosus ENSSFOG00015001154
paramormyrops_kingsleyae ENSPKIG00000006294
paramormyrops_kingsleyae ENSPKIG00000010450
scleropages_formosus ENSSFOG00015020600
pygocentrus_nattereri ENSPNAG00000003583
astyanax_mexicanus ENSAMXG00000038382
ictalurus_punctatus ENSIPUG00000008921
danio_rerio ENSDARG00000038985
lepisosteus_oculatus ENSLOCG00000011639
petromyzon_marinus ENSPMAG00000002613
eptatretus_burgeri ENSEBUG00000013482
