astyanax_mexicanus ENSAMXG00000041027
meriones_unguiculatus ENSMUGG00000025095
microtus_ochrogaster ENSMOCG00000004728
peromyscus_maniculatus_bairdii ENSPEMG00000020459
cricetulus_griseus_crigri-picr ENSCGRG00015004735
cricetulus_griseus_crigri ENSCGRG00000016375
cricetulus_griseus_chok1gshd ENSCGRG00001015207
mesocricetus_auratus ENSMAUG00000016744
jaculus_jaculus ENSJJAG00000000515
oryctolagus_cuniculus ENSOCUG00000016458
ochotona_princeps ENSOPRG00000010766
dipodomys_ordii ENSDORG00000023219
otolemur_garnettii ENSOGAG00000000168
otolemur_garnettii ENSOGAG00000032340
prolemur_simus ENSPSMG00000018234
carlito_syrichta ENSTSYG00000031336
castor_canadensis ENSCCNG00000005670
ochotona_princeps ENSOPRG00000006903
castor_canadensis ENSCCNG00000027187
tupaia_belangeri ENSTBEG00000011542
erinaceus_europaeus ENSEEUG00000001420
pteropus_vampyrus ENSPVAG00000003327
myotis_lucifugus ENSMLUG00000014707
equus_asinus_asinus ENSEASG00005003645
equus_caballus ENSECAG00000021725
vicugna_pacos ENSVPAG00000004687
tursiops_truncatus ENSTTRG00000012044
capra_hircus ENSCHIG00000009621
ovis_aries ENSOARG00000006450
bos_mutus ENSBMUG00000020653
bos_taurus ENSBTAG00000006222
bison_bison_bison ENSBBBG00000016664
sus_scrofa ENSSSCG00000037647
neovison_vison ENSNVIG00000013598
mustela_putorius_furo ENSMPUG00000012159
ursus_americanus ENSUAMG00000018884
ursus_maritimus ENSUMAG00000013741
ailuropoda_melanoleuca ENSAMEG00000012466
canis_lupus_dingo ENSCAFG00020008640
canis_lupus_familiaris ENSCAFG00000007742
vulpes_vulpes ENSVVUG00000026228
panthera_pardus ENSPPRG00000008909
panthera_tigris_altaica ENSPTIG00000006460
felis_catus ENSFCAG00000003086
choloepus_hoffmanni ENSCHOG00000010774
dasypus_novemcinctus ENSDNOG00000016968
loxodonta_africana ENSLAFG00000010557
procavia_capensis ENSPCAG00000012988
echinops_telfairi ENSETEG00000017408
ornithorhynchus_anatinus ENSOANG00000000434
anas_platyrhynchos_platyrhynchos ENSAPLG00000005603
anser_brachyrhynchus ENSABRG00000011676
gallus_gallus ENSGALG00000025759
meleagris_gallopavo ENSMGAG00000006194
coturnix_japonica ENSCJPG00005009322
numida_meleagris ENSNMEG00000011363
calidris_pygmaea ENSCPGG00000015832
calidris_pugnax ENSCPUG00000008884
melopsittacus_undulatus ENSMUNG00000011261
taeniopygia_guttata ENSTGUG00000014865
taeniopygia_guttata ENSTGUG00000008450
lonchura_striata_domestica ENSLSDG00000012619
serinus_canaria ENSSCAG00000001055
ficedula_albicollis ENSFALG00000006994
cyanistes_caeruleus ENSCCEG00000015182
parus_major ENSPMJG00000018456
junco_hyemalis ENSJHYG00000010349
zonotrichia_albicollis ENSZALG00000014040
lepidothrix_coronata ENSLCOG00000005199
manacus_vitellinus ENSMVIG00005006661
apteryx_haastii ENSAHAG00000018031
apteryx_rowi ENSARWG00000004665
apteryx_owenii ENSAOWG00000012183
dromaius_novaehollandiae ENSDNVG00000006751
nothoprocta_perdicaria ENSNPEG00000013276
crocodylus_porosus ENSCPRG00005001811
gopherus_agassizii ENSGAGG00000024859
chelonoidis_abingdonii ENSCABG00000008700
chrysemys_picta_bellii ENSCPBG00000002199
pelodiscus_sinensis ENSPSIG00000007519
anolis_carolinensis ENSACAG00000005086
pogona_vitticeps ENSPVIG00000006264
salvator_merianae ENSSMRG00000016400
sphenodon_punctatus ENSSPUG00000010882
xenopus_tropicalis ENSXETG00000014750
latimeria_chalumnae ENSLACG00000006246
petromyzon_marinus ENSPMAG00000005432
