apteryx_rowi ENSARWG00000006402
fundulus_heteroclitus ENSFHEG00000005069
cyprinodon_variegatus ENSCVAG00000013657
xiphophorus_maculatus ENSXMAG00000001782
xiphophorus_couchianus ENSXCOG00000014769
gambusia_affinis ENSGAFG00000018654
poecilia_mexicana ENSPMEG00000002455
poecilia_latipinna ENSPLAG00000016439
poecilia_reticulata ENSPREG00000002617
poecilia_formosa ENSPFOG00000019288
oryzias_latipes_asm223469v1 ENSORLG00015005332
oryzias_latipes ENSORLG00000012427
oryzias_latipes ENSORLG00020005157
oryzias_melastigma ENSOMEG00000001260
periophthalmus_magnuspinnatus ENSPMGG00000020614
hippocampus_comes ENSHCOG00000007637
gadus_morhua ENSGMOG00000006691
esox_lucius ENSELUG00000005297
pygocentrus_nattereri ENSPNAG00000015378
astyanax_mexicanus ENSAMXG00000002469
ictalurus_punctatus ENSIPUG00000003801
danio_rerio ENSDARG00000105010
lepisosteus_oculatus ENSLOCG00000012008
petromyzon_marinus ENSPMAG00000007801
eptatretus_burgeri ENSEBUG00000004123
ciona_intestinalis ENSCING00000012001
ciona_savignyi ENSCSAVG00000010154
