latimeria_chalumnae ENSLACG00000008013
rhinopithecus_bieti ENSRBIG00000044580
theropithecus_gelada ENSTGEG00000014852
papio_anubis ENSPANG00000000373
macaca_nemestrina ENSMNEG00000011056
macaca_mulatta ENSMMUG00000002758
mandrillus_leucophaeus ENSMLEG00000027324
cercocebus_atys ENSCATG00000015208
chlorocebus_sabaeus ENSCSAG00000018745
cercocebus_atys ENSCATG00000039472
pan_troglodytes ENSPTRG00000013626
pan_paniscus ENSPPAG00000008891
homo_sapiens ENSG00000124217
gorilla_gorilla ENSGGOG00000008999
pongo_abelii ENSPPYG00000011132
nomascus_leucogenys ENSNLEG00000019227
cebus_capucinus ENSCCAG00000032344
saimiri_boliviensis_boliviensis ENSSBOG00000016142
callithrix_jacchus ENSCJAG00000023186
aotus_nancymaae ENSANAG00000003316
cavia_porcellus ENSCPOG00000026680
octodon_degus ENSODEG00000019332
chinchilla_lanigera ENSCLAG00000017807
heterocephalus_glaber_female ENSHGLG00000020809
heterocephalus_glaber_male ENSHGLG00100020524
fukomys_damarensis ENSFDAG00000004500
loxodonta_africana ENSLAFG00000004140
echinops_telfairi ENSETEG00000012002
prolemur_simus ENSPSMG00000012882
otolemur_garnettii ENSOGAG00000030283
dasypus_novemcinctus ENSDNOG00000008236
sarcophilus_harrisii ENSSHAG00000018733
monodelphis_domestica ENSMODG00000023246
ornithorhynchus_anatinus ENSOANG00000008674
petromyzon_marinus ENSPMAG00000003308
eptatretus_burgeri ENSEBUG00000008056
ciona_intestinalis ENSCING00000008368
drosophila_melanogaster FBgn0032054
caenorhabditis_elegans_strain_n2 WBGene00018357
saccharomyces_cerevisiae YHR111W
