sorex_araneus ENSSARG00000006124
xiphophorus_maculatus ENSXMAG00000025141
poecilia_formosa ENSPFOG00000004704
poecilia_latipinna ENSPLAG00000012645
poecilia_mexicana ENSPMEG00000016048
poecilia_reticulata ENSPREG00000023181
gambusia_affinis ENSGAFG00000016949
kryptolebias_marmoratus ENSKMAG00000016095
oryzias_latipes ENSORLG00000006556
oryzias_latipes_asm223469v1 ENSORLG00015013230
oryzias_latipes ENSORLG00020014756
oryzias_melastigma ENSOMEG00000019448
pundamilia_nyererei ENSPNYG00000020498
haplochromis_burtoni ENSHBUG00000003442
astatotilapia_calliptera ENSACLG00000006943
maylandia_zebra ENSMZEG00005012961
neolamprologus_brichardi ENSNBRG00000013244
oreochromis_niloticus ENSONIG00000020085
amphiprion_percula ENSAPEG00000010183
amphiprion_ocellaris ENSAOCG00000021862
acanthochromis_polyacanthus ENSAPOG00000020523
acanthochromis_polyacanthus ENSAPOG00000014583
stegastes_partitus ENSSPAG00000005932
tetraodon_nigroviridis ENSTNIG00000015203
tetraodon_nigroviridis ENSTNIG00000006213
takifugu_rubripes ENSTRUG00000010748
mola_mola ENSMMOG00000001610
gasterosteus_aculeatus ENSGACG00000007797
labrus_bergylta ENSLBEG00000024408
periophthalmus_magnuspinnatus ENSPMGG00000005332
cynoglossus_semilaevis ENSCSEG00000019605
hippocampus_comes ENSHCOG00000000509
gadus_morhua ENSGMOG00000009953
esox_lucius ENSELUG00000004329
pygocentrus_nattereri ENSPNAG00000022513
pygocentrus_nattereri ENSPNAG00000021366
astyanax_mexicanus ENSAMXG00000037562
ictalurus_punctatus ENSIPUG00000016700
danio_rerio ENSDARG00000086183
lepisosteus_oculatus ENSLOCG00000000048
eptatretus_burgeri ENSEBUG00000002817
ciona_intestinalis ENSCING00000001229
ciona_intestinalis ENSCING00000000170
drosophila_melanogaster FBgn0053544
