vombatus_ursinus ENSVURG00010014827
scophthalmus_maximus ENSSMAG00000021012
lates_calcarifer ENSLCAG00010006156
monopterus_albus ENSMALG00000017943
mastacembelus_armatus ENSMAMG00000006395
anabas_testudineus ENSATEG00000016769
amphiprion_ocellaris ENSAOCG00000006142
amphiprion_percula ENSAPEG00000006466
acanthochromis_polyacanthus ENSAPOG00000011057
stegastes_partitus ENSSPAG00000011266
kryptolebias_marmoratus ENSKMAG00000004825
maylandia_zebra ENSMZEG00005016330
astatotilapia_calliptera ENSACLG00000022233
haplochromis_burtoni ENSHBUG00000009097
pundamilia_nyererei ENSPNYG00000016577
neolamprologus_brichardi ENSNBRG00000021928
amphilophus_citrinellus ENSACIG00000011284
parambassis_ranga ENSPRNG00000018054
mola_mola ENSMMOG00000007512
labrus_bergylta ENSLBEG00000027659
cottoperca_gobio ENSCGOG00000013424
gasterosteus_aculeatus ENSGACG00000007983
tetraodon_nigroviridis ENSTNIG00000010185
tetraodon_nigroviridis ENSTNIG00000002392
takifugu_rubripes ENSTRUG00000003734
hippocampus_comes ENSHCOG00000007944
betta_splendens ENSBSLG00000000561
periophthalmus_magnuspinnatus ENSPMGG00000020624
cynoglossus_semilaevis ENSCSEG00000016199
oryzias_latipes ENSORLG00000008572
oryzias_latipes ENSORLG00020014511
oryzias_latipes ENSORLG00015009966
oryzias_melastigma ENSOMEG00000003802
fundulus_heteroclitus ENSFHEG00000016141
cyprinodon_variegatus ENSCVAG00000010398
xiphophorus_couchianus ENSXCOG00000005739
xiphophorus_maculatus ENSXMAG00000025940
gambusia_affinis ENSGAFG00000004663
poecilia_mexicana ENSPMEG00000016144
poecilia_formosa ENSPFOG00000001217
poecilia_latipinna ENSPLAG00000016132
poecilia_reticulata ENSPREG00000011165
gouania_willdenowi ENSGWIG00000026056
larimichthys_crocea ENSLCRG00005000824
oreochromis_niloticus ENSONIG00000012745
ictalurus_punctatus ENSIPUG00000013615
denticeps_clupeoides ENSDCDG00000034249
lepisosteus_oculatus ENSLOCG00000002205
erpetoichthys_calabaricus ENSECRG00000011566
callorhinchus_milii ENSCMIG00000005694
eptatretus_burgeri ENSEBUG00000000987
