calidris_pugnax ENSCPUG00000003163
theropithecus_gelada ENSTGEG00000017204
papio_anubis ENSPANG00000005101
chlorocebus_sabaeus ENSCSAG00000001398
macaca_mulatta ENSMMUG00000042828
saimiri_boliviensis_boliviensis ENSSBOG00000033407
saimiri_boliviensis_boliviensis ENSSBOG00000022561
cebus_capucinus ENSCCAG00000032124
callithrix_jacchus ENSCJAG00000006894
aotus_nancymaae ENSANAG00000029618
tupaia_belangeri ENSTBEG00000012824
oryctolagus_cuniculus ENSOCUG00000002167
ochotona_princeps ENSOPRG00000013036
spermophilus_dauricus ENSSDAG00000005102
urocitellus_parryii ENSUPAG00010015144
ictidomys_tridecemlineatus ENSSTOG00000016454
marmota_marmota_marmota ENSMMMG00000001008
mus_spicilegus ENSMSIG00000006605
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026697
mus_musculus ENSMUSG00000039068
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025744
mus_pahari MGP_PahariEiJ_G0027195
rattus_norvegicus ENSRNOG00000050321
meriones_unguiculatus ENSMUGG00000016345
cricetulus_griseus_chok1gshd ENSCGRG00001018107
cricetulus_griseus_crigri ENSCGRG00000001809
cricetulus_griseus_crigri-picr ENSCGRG00015020075
mesocricetus_auratus ENSMAUG00000010117
peromyscus_maniculatus_bairdii ENSPEMG00000022306
microtus_ochrogaster ENSMOCG00000014734
nannospalax_galili ENSNGAG00000012505
jaculus_jaculus ENSJJAG00000018190
chinchilla_lanigera ENSCLAG00000006453
octodon_degus ENSODEG00000003077
cavia_porcellus ENSCPOG00000031187
cavia_aperea ENSCAPG00000017436
heterocephalus_glaber_female ENSHGLG00000007618
heterocephalus_glaber_male ENSHGLG00100003344
fukomys_damarensis ENSFDAG00000008419
castor_canadensis ENSCCNG00000031059
castor_canadensis ENSCCNG00000031068
dipodomys_ordii ENSDORG00000010114
carlito_syrichta ENSTSYG00000001826
carlito_syrichta ENSTSYG00000036737
pteropus_vampyrus ENSPVAG00000017539
myotis_lucifugus ENSMLUG00000006175
equus_asinus_asinus ENSEASG00005017174
equus_caballus ENSECAG00000011430
ursus_maritimus ENSUMAG00000006219
ursus_americanus ENSUAMG00000013388
ailuropoda_melanoleuca ENSAMEG00000007243
neovison_vison ENSNVIG00000010036
mustela_putorius_furo ENSMPUG00000010824
canis_lupus_dingo ENSCAFG00020016935
canis_lupus_familiaris ENSCAFG00000020376
vulpes_vulpes ENSVVUG00000029962
vulpes_vulpes ENSVVUG00000002427
panthera_tigris_altaica ENSPTIG00000008548
panthera_pardus ENSPPRG00000008231
felis_catus ENSFCAG00000001415
ovis_aries ENSOARG00000013012
capra_hircus ENSCHIG00000016803
bos_mutus ENSBMUG00000020119
bison_bison_bison ENSBBBG00000012017
bos_taurus ENSBTAG00000017419
tursiops_truncatus ENSTTRG00000000090
vicugna_pacos ENSVPAG00000001421
sus_scrofa ENSSSCG00000003772
sorex_araneus ENSSARG00000004268
erinaceus_europaeus ENSEEUG00000002095
phascolarctos_cinereus ENSPCIG00000023520
notamacropus_eugenii ENSMEUG00000007391
sarcophilus_harrisii ENSSHAG00000002082
monodelphis_domestica ENSMODG00000010367
monodelphis_domestica ENSMODG00000024557
monodelphis_domestica ENSMODG00000010136
ornithorhynchus_anatinus ENSOANG00000015757
latimeria_chalumnae ENSLACG00000009877
xenopus_tropicalis ENSXETG00000031959
scleropages_formosus ENSSFOG00015009847
paramormyrops_kingsleyae ENSPKIG00000009499
takifugu_rubripes ENSTRUG00000023236
tetraodon_nigroviridis ENSTNIG00000006386
gasterosteus_aculeatus ENSGACG00000016546
monopterus_albus ENSMALG00000015022
mastacembelus_armatus ENSMAMG00000007674
mola_mola ENSMMOG00000019467
labrus_bergylta ENSLBEG00000012413
seriola_dumerili ENSSDUG00000007204
seriola_lalandi_dorsalis ENSSLDG00000023075
scophthalmus_maximus ENSSMAG00000011774
poecilia_latipinna ENSPLAG00000020835
poecilia_formosa ENSPFOG00000000834
poecilia_reticulata ENSPREG00000018063
poecilia_mexicana ENSPMEG00000004560
xiphophorus_maculatus ENSXMAG00000028108
xiphophorus_couchianus ENSXCOG00000019369
cyprinodon_variegatus ENSCVAG00000014700
fundulus_heteroclitus ENSFHEG00000019029
kryptolebias_marmoratus ENSKMAG00000018732
oryzias_latipes_asm223469v1 ENSORLG00015008937
oryzias_latipes ENSORLG00000003342
oryzias_latipes ENSORLG00020006097
oryzias_melastigma ENSOMEG00000022174
pundamilia_nyererei ENSPNYG00000004362
astatotilapia_calliptera ENSACLG00000006439
maylandia_zebra ENSMZEG00005024295
haplochromis_burtoni ENSHBUG00000010108
neolamprologus_brichardi ENSNBRG00000015236
oreochromis_niloticus ENSONIG00000018369
amphilophus_citrinellus ENSACIG00000019906
amphiprion_percula ENSAPEG00000012036
amphiprion_ocellaris ENSAOCG00000023706
acanthochromis_polyacanthus ENSAPOG00000014552
stegastes_partitus ENSSPAG00000009994
anabas_testudineus ENSATEG00000018434
cynoglossus_semilaevis ENSCSEG00000021409
hippocampus_comes ENSHCOG00000021050
gadus_morhua ENSGMOG00000003250
esox_lucius ENSELUG00000008185
periophthalmus_magnuspinnatus ENSPMGG00000009050
pygocentrus_nattereri ENSPNAG00000015944
astyanax_mexicanus ENSAMXG00000032513
ictalurus_punctatus ENSIPUG00000010125
danio_rerio ENSDARG00000077581
lepisosteus_oculatus ENSLOCG00000003656
petromyzon_marinus ENSPMAG00000000497
eptatretus_burgeri ENSEBUG00000002277
ciona_intestinalis ENSCING00000002486
ciona_savignyi ENSCSAVG00000000992
drosophila_melanogaster FBgn0031876
