pan_paniscus ENSPPAG00000027576
loxodonta_africana ENSLAFG00000028539
procavia_capensis ENSPCAG00000003610
echinops_telfairi ENSETEG00000013256
dasypus_novemcinctus ENSDNOG00000041056
phascolarctos_cinereus ENSPCIG00000002353
notamacropus_eugenii ENSMEUG00000016095
sarcophilus_harrisii ENSSHAG00000016254
monodelphis_domestica ENSMODG00000025366
mola_mola ENSMMOG00000019173
labrus_bergylta ENSLBEG00000021554
kryptolebias_marmoratus ENSKMAG00000002930
cynoglossus_semilaevis ENSCSEG00000020701
amphiprion_percula ENSAPEG00000024113
amphiprion_ocellaris ENSAOCG00000010676
acanthochromis_polyacanthus ENSAPOG00000007543
stegastes_partitus ENSSPAG00000005476
maylandia_zebra ENSMZEG00005013723
astatotilapia_calliptera ENSACLG00000006122
pundamilia_nyererei ENSPNYG00000022775
haplochromis_burtoni ENSHBUG00000020924
neolamprologus_brichardi ENSNBRG00000017173
oreochromis_niloticus ENSONIG00000017410
amphilophus_citrinellus ENSACIG00000003713
seriola_dumerili ENSSDUG00000000390
seriola_lalandi_dorsalis ENSSLDG00000002241
scophthalmus_maximus ENSSMAG00000017545
anabas_testudineus ENSATEG00000005121
mastacembelus_armatus ENSMAMG00000007219
gasterosteus_aculeatus ENSGACG00000001450
periophthalmus_magnuspinnatus ENSPMGG00000013947
gadus_morhua ENSGMOG00000018112
esox_lucius ENSELUG00000016015
pygocentrus_nattereri ENSPNAG00000015778
astyanax_mexicanus ENSAMXG00000008265
ictalurus_punctatus ENSIPUG00000005305
danio_rerio ENSDARG00000060280
paramormyrops_kingsleyae ENSPKIG00000003345
scleropages_formosus ENSSFOG00015003891
lepisosteus_oculatus ENSLOCG00000003918
latimeria_chalumnae ENSLACG00000010230
latimeria_chalumnae ENSLACG00000014766
xenopus_tropicalis ENSXETG00000003933
scophthalmus_maximus ENSSMAG00000015630
cynoglossus_semilaevis ENSCSEG00000016471
anabas_testudineus ENSATEG00000011287
xiphophorus_maculatus ENSXMAG00000008885
xiphophorus_couchianus ENSXCOG00000012741
gambusia_affinis ENSGAFG00000011268
poecilia_mexicana ENSPMEG00000008810
poecilia_formosa ENSPFOG00000006569
poecilia_latipinna ENSPLAG00000015455
cyprinodon_variegatus ENSCVAG00000006206
fundulus_heteroclitus ENSFHEG00000005953
kryptolebias_marmoratus ENSKMAG00000009814
oryzias_latipes ENSORLG00020021984
oryzias_latipes_asm223469v1 ENSORLG00015003461
oryzias_latipes ENSORLG00000007560
oryzias_melastigma ENSOMEG00000015228
amphiprion_percula ENSAPEG00000012997
stegastes_partitus ENSSPAG00000004159
acanthochromis_polyacanthus ENSAPOG00000003237
astatotilapia_calliptera ENSACLG00000019294
maylandia_zebra ENSMZEG00005015781
haplochromis_burtoni ENSHBUG00000017637
pundamilia_nyererei ENSPNYG00000017471
neolamprologus_brichardi ENSNBRG00000007622
oreochromis_niloticus ENSONIG00000006174
amphilophus_citrinellus ENSACIG00000001974
gasterosteus_aculeatus ENSGACG00000009097
mola_mola ENSMMOG00000012110
labrus_bergylta ENSLBEG00000019786
seriola_lalandi_dorsalis ENSSLDG00000011932
seriola_dumerili ENSSDUG00000020999
mastacembelus_armatus ENSMAMG00000010033
monopterus_albus ENSMALG00000006538
amphiprion_ocellaris ENSAOCG00000004887
poecilia_reticulata ENSPREG00000022275
hippocampus_comes ENSHCOG00000005801
takifugu_rubripes ENSTRUG00000014820
tetraodon_nigroviridis ENSTNIG00000007784
periophthalmus_magnuspinnatus ENSPMGG00000009694
gadus_morhua ENSGMOG00000011854
esox_lucius ENSELUG00000015471
pygocentrus_nattereri ENSPNAG00000008366
ictalurus_punctatus ENSIPUG00000011693
astyanax_mexicanus ENSAMXG00000018380
danio_rerio ENSDARG00000076650
pygocentrus_nattereri ENSPNAG00000006902
astyanax_mexicanus ENSAMXG00000007396
ictalurus_punctatus ENSIPUG00000022740
danio_rerio ENSDARG00000108939
paramormyrops_kingsleyae ENSPKIG00000017367
scleropages_formosus ENSSFOG00015009399
lepisosteus_oculatus ENSLOCG00000002144
eptatretus_burgeri ENSEBUG00000000859
petromyzon_marinus ENSPMAG00000000371
pogona_vitticeps ENSPVIG00000020375
anolis_carolinensis ENSACAG00000002778
notechis_scutatus ENSNSUG00000007354
salvator_merianae ENSSMRG00000022917
sphenodon_punctatus ENSSPUG00000013548
calidris_pugnax ENSCPUG00000012258
calidris_pygmaea ENSCPGG00000010367
melopsittacus_undulatus ENSMUNG00000009093
lepidothrix_coronata ENSLCOG00000002115
manacus_vitellinus ENSMVIG00005006744
taeniopygia_guttata ENSTGUG00000005695
taeniopygia_guttata ENSTGUG00000016807
lonchura_striata_domestica ENSLSDG00000015696
serinus_canaria ENSSCAG00000011039
cyanistes_caeruleus ENSCCEG00000017174
parus_major ENSPMJG00000010631
ficedula_albicollis ENSFALG00000001967
junco_hyemalis ENSJHYG00000013787
zonotrichia_albicollis ENSZALG00000002395
anser_brachyrhynchus ENSABRG00000015054
anas_platyrhynchos_platyrhynchos ENSAPLG00000007348
gallus_gallus ENSGALG00000016186
meleagris_gallopavo ENSMGAG00000014577
coturnix_japonica ENSCJPG00005008711
numida_meleagris ENSNMEG00000012994
apteryx_owenii ENSAOWG00000014263
apteryx_haastii ENSAHAG00000001642
apteryx_rowi ENSARWG00000017791
dromaius_novaehollandiae ENSDNVG00000005935
nothoprocta_perdicaria ENSNPEG00000009059
crocodylus_porosus ENSCPRG00005016345
gopherus_agassizii ENSGAGG00000012281
chelonoidis_abingdonii ENSCABG00000020861
chrysemys_picta_bellii ENSCPBG00000012938
pelodiscus_sinensis ENSPSIG00000015118
ornithorhynchus_anatinus ENSOANG00000006458
choloepus_hoffmanni ENSCHOG00000004211
xenopus_tropicalis ENSXETG00000010016
ciona_intestinalis ENSCING00000009856
ciona_intestinalis ENSCING00000021553
ciona_savignyi ENSCSAVG00000002592
ciona_intestinalis ENSCING00000006593
ciona_savignyi ENSCSAVG00000008735
