calidris_pugnax ENSCPUG00000007254
peromyscus_maniculatus_bairdii ENSPEMG00000026202
cricetulus_griseus_crigri ENSCGRG00000000177
cricetulus_griseus_crigri-picr ENSCGRG00015011478
cricetulus_griseus_chok1gshd ENSCGRG00001013998
rattus_norvegicus ENSRNOG00000052118
rattus_norvegicus ENSRNOG00000047829
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034363
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034364
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034362
mus_musculus ENSMUSG00000071738
mus_spicilegus ENSMSIG00000001929
mus_spicilegus ENSMSIG00000007005
mus_musculus ENSMUSG00000057402
mus_musculus ENSMUSG00000072100
mus_spicilegus ENSMSIG00000007243
mus_pahari MGP_PahariEiJ_G0032054
mus_pahari MGP_PahariEiJ_G0032056
mus_pahari MGP_PahariEiJ_G0032055
mus_spicilegus ENSMSIG00000001223
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034365
mus_musculus ENSMUSG00000073085
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033200
mus_pahari MGP_PahariEiJ_G0031744
rattus_norvegicus ENSRNOG00000029158
meriones_unguiculatus ENSMUGG00000002362
peromyscus_maniculatus_bairdii ENSPEMG00000003717
cricetulus_griseus_crigri-picr ENSCGRG00015020498
cricetulus_griseus_chok1gshd ENSCGRG00001003703
mesocricetus_auratus ENSMAUG00000013214
mus_musculus ENSMUSG00000043569
mus_spicilegus ENSMSIG00000008682
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034540
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033375
mus_pahari MGP_PahariEiJ_G0031915
rattus_norvegicus ENSRNOG00000031956
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034536
mus_spicilegus ENSMSIG00000002246
mus_musculus ENSMUSG00000095474
mus_musculus ENSMUSG00000079450
mus_musculus ENSMUSG00000094620
mus_pahari MGP_PahariEiJ_G0031911
tupaia_belangeri ENSTBEG00000005326
prolemur_simus ENSPSMG00000001807
prolemur_simus ENSPSMG00000008109
prolemur_simus ENSPSMG00000016951
prolemur_simus ENSPSMG00000018117
otolemur_garnettii ENSOGAG00000006267
macaca_mulatta ENSMMUG00000006194
theropithecus_gelada ENSTGEG00000013859
chlorocebus_sabaeus ENSCSAG00000015300
piliocolobus_tephrosceles ENSPTEG00000032145
pan_paniscus ENSPPAG00000019292
pan_troglodytes ENSPTRG00000043310
homo_sapiens ENSG00000234469
callithrix_jacchus ENSCJAG00000023367
dasypus_novemcinctus ENSDNOG00000048923
sarcophilus_harrisii ENSSHAG00000016765
monodelphis_domestica ENSMODG00000025349
xenopus_tropicalis ENSXETG00000015777
latimeria_chalumnae ENSLACG00000022660
mola_mola ENSMMOG00000005998
labrus_bergylta ENSLBEG00000011437
scophthalmus_maximus ENSSMAG00000001269
cynoglossus_semilaevis ENSCSEG00000005550
seriola_lalandi_dorsalis ENSSLDG00000004718
seriola_lalandi_dorsalis ENSSLDG00000019880
seriola_dumerili ENSSDUG00000007768
mastacembelus_armatus ENSMAMG00000022792
anabas_testudineus ENSATEG00000009988
fundulus_heteroclitus ENSFHEG00000017507
cyprinodon_variegatus ENSCVAG00000011148
oryzias_latipes ENSORLG00020000158
oryzias_latipes ENSORLG00000000616
oryzias_latipes_asm223469v1 ENSORLG00015010559
oryzias_melastigma ENSOMEG00000018818
astatotilapia_calliptera ENSACLG00000012899
pundamilia_nyererei ENSPNYG00000021148
maylandia_zebra ENSMZEG00005000615
haplochromis_burtoni ENSHBUG00000009948
neolamprologus_brichardi ENSNBRG00000015616
oreochromis_niloticus ENSONIG00000021037
amphilophus_citrinellus ENSACIG00000016239
amphiprion_ocellaris ENSAOCG00000005493
amphiprion_ocellaris ENSAOCG00000023919
amphiprion_percula ENSAPEG00000004921
acanthochromis_polyacanthus ENSAPOG00000011917
stegastes_partitus ENSSPAG00000016023
esox_lucius ENSELUG00000017798
pygocentrus_nattereri ENSPNAG00000000211
astyanax_mexicanus ENSAMXG00000025757
ictalurus_punctatus ENSIPUG00000021270
scleropages_formosus ENSSFOG00015003458
paramormyrops_kingsleyae ENSPKIG00000022028
seriola_lalandi_dorsalis ENSSLDG00000012832
seriola_dumerili ENSSDUG00000019929
scophthalmus_maximus ENSSMAG00000019335
fundulus_heteroclitus ENSFHEG00000012506
cyprinodon_variegatus ENSCVAG00000002487
poecilia_formosa ENSPFOG00000020928
poecilia_latipinna ENSPLAG00000015039
poecilia_mexicana ENSPMEG00000011788
poecilia_reticulata ENSPREG00000018039
xiphophorus_maculatus ENSXMAG00000019933
xiphophorus_couchianus ENSXCOG00000008354
gambusia_affinis ENSGAFG00000018218
kryptolebias_marmoratus ENSKMAG00000014217
oryzias_melastigma ENSOMEG00000005924
neolamprologus_brichardi ENSNBRG00000005921
oreochromis_niloticus ENSONIG00000003177
haplochromis_burtoni ENSHBUG00000007138
pundamilia_nyererei ENSPNYG00000012867
astatotilapia_calliptera ENSACLG00000019190
maylandia_zebra ENSMZEG00005020809
amphilophus_citrinellus ENSACIG00000001016
amphiprion_ocellaris ENSAOCG00000000964
amphiprion_percula ENSAPEG00000017376
acanthochromis_polyacanthus ENSAPOG00000001580
stegastes_partitus ENSSPAG00000017843
monopterus_albus ENSMALG00000014543
mastacembelus_armatus ENSMAMG00000012977
anabas_testudineus ENSATEG00000013245
labrus_bergylta ENSLBEG00000023698
mola_mola ENSMMOG00000005977
tetraodon_nigroviridis ENSTNIG00000001718
takifugu_rubripes ENSTRUG00000012341
gasterosteus_aculeatus ENSGACG00000014026
cynoglossus_semilaevis ENSCSEG00000006965
hippocampus_comes ENSHCOG00000012866
periophthalmus_magnuspinnatus ENSPMGG00000022301
gadus_morhua ENSGMOG00000011127
esox_lucius ENSELUG00000017001
pygocentrus_nattereri ENSPNAG00000025474
astyanax_mexicanus ENSAMXG00000024942
ictalurus_punctatus ENSIPUG00000008014
danio_rerio ENSDARG00000087805
scleropages_formosus ENSSFOG00015009250
paramormyrops_kingsleyae ENSPKIG00000013577
periophthalmus_magnuspinnatus ENSPMGG00000020596
lepisosteus_oculatus ENSLOCG00000017792
