sorex_araneus ENSSARG00000008743
mesocricetus_auratus ENSMAUG00000002092
microtus_ochrogaster ENSMOCG00000013181
peromyscus_maniculatus ENSPEMG00000015789
mus_spicilegus ENSMSIG00000004066
mus_spretus MGP_SPRETEiJ_G0018449
mus_musculus ENSMUSG00000020585
mus_caroli MGP_CAROLIEiJ_G0017605
mus_pahari MGP_PahariEiJ_G0029363
rattus_norvegicus ENSRNOG00000006865
meriones_unguiculatus ENSMUGG00000018702
meriones_unguiculatus ENSMUGG00000018706
nannospalax_galili ENSNGAG00000019118
jaculus_jaculus ENSJJAG00000000101
oryctolagus_cuniculus ENSOCUG00000026699
ochotona_princeps ENSOPRG00000012401
tupaia_belangeri ENSTBEG00000016191
loxodonta_africana ENSLAFG00000013774
procavia_capensis ENSPCAG00000012409
dasypus_novemcinctus ENSDNOG00000041587
choloepus_hoffmanni ENSCHOG00000011200
echinops_telfairi ENSETEG00000002569
phascolarctos_cinereus ENSPCIG00000016629
notamacropus_eugenii ENSMEUG00000002003
sarcophilus_harrisii ENSSHAG00000006571
monodelphis_domestica ENSMODG00000009816
ornithorhynchus_anatinus ENSOANG00000001105
ficedula_albicollis ENSFALG00000001775
manacus_vitellinus ENSMVIG00005002698
lepidothrix_coronata ENSLCOG00000001095
lonchura_striata ENSLSDG00000000062
taeniopygia_guttata ENSTGUG00000013146
serinus_canaria ENSSCAG00000013378
zonotrichia_albicollis ENSZALG00000004141
junco_hyemalis ENSJHYG00000001102
parus_major ENSPMJG00000012494
cyanistes_caeruleus ENSCCEG00000010759
calidris_pugnax ENSCPUG00000004545
calidris_pygmaea ENSCPGG00000016258
melopsittacus_undulatus ENSMUNG00000010638
anser_brachyrhynchus ENSABRG00000015681
anas_platyrhynchos ENSAPLG00000006688
coturnix_japonica ENSCJPG00005011281
gallus_gallus ENSGALG00000016479
meleagris_gallopavo ENSMGAG00000014038
numida_meleagris ENSNMEG00000006342
apteryx_owenii ENSAOWG00000006594
apteryx_haastii ENSAHAG00000005287
apteryx_rowi ENSARWG00000013052
dromaius_novaehollandiae ENSDNVG00000006741
nothoprocta_perdicaria ENSNPEG00000009107
crocodylus_porosus ENSCPRG00005005092
gopherus_agassizii ENSGAGG00000013904
chelonoidis_abingdonii ENSCABG00000007199
chrysemys_picta ENSCPBG00000011772
chrysemys_picta ENSCPBG00000019959
pelodiscus_sinensis ENSPSIG00000011641
anolis_carolinensis ENSACAG00000014474
pogona_vitticeps ENSPVIG00000005370
notechis_scutatus ENSNSUG00000003734
salvator_merianae ENSSMRG00000004329
sphenodon_punctatus ENSSPUG00000016996
xenopus_tropicalis ENSXETG00000008012
latimeria_chalumnae ENSLACG00000013041
tetraodon_nigroviridis ENSTNIG00000003117
takifugu_rubripes ENSTRUG00000018154
gasterosteus_aculeatus ENSGACG00000009681
labrus_bergylta ENSLBEG00000020617
cynoglossus_semilaevis ENSCSEG00000020897
mastacembelus_armatus ENSMAMG00000006046
monopterus_albus ENSMALG00000022306
anabas_testudineus ENSATEG00000015096
seriola_lalandi ENSSLDG00000000944
seriola_dumerili ENSSDUG00000001839
scophthalmus_maximus ENSSMAG00000018324
mola_mola ENSMMOG00000002966
oryzias_latipes ENSORLG00020014542
oryzias_latipes ENSORLG00015009491
oryzias_latipes ENSORLG00000012561
oryzias_melastigma ENSOMEG00000005861
kryptolebias_marmoratus ENSKMAG00000017330
amphilophus_citrinellus ENSACIG00000011325
haplochromis_burtoni ENSHBUG00000016541
pundamilia_nyererei ENSPNYG00000022972
astatotilapia_calliptera ENSACLG00000022754
maylandia_zebra ENSMZEG00005024920
oreochromis_niloticus ENSONIG00000006112
neolamprologus_brichardi ENSNBRG00000020786
fundulus_heteroclitus ENSFHEG00000021543
cyprinodon_variegatus ENSCVAG00000002372
poecilia_mexicana ENSPMEG00000015580
poecilia_formosa ENSPFOG00000019214
poecilia_latipinna ENSPLAG00000001781
poecilia_reticulata ENSPREG00000006879
xiphophorus_couchianus ENSXCOG00000002567
xiphophorus_maculatus ENSXMAG00000028047
gambusia_affinis ENSGAFG00000013661
amphiprion_percula ENSAPEG00000019887
acanthochromis_polyacanthus ENSAPOG00000015668
stegastes_partitus ENSSPAG00000022974
hippocampus_comes ENSHCOG00000000761
gadus_morhua ENSGMOG00000006933
esox_lucius ENSELUG00000014896
pygocentrus_nattereri ENSPNAG00000013299
astyanax_mexicanus ENSAMXG00000039198
ictalurus_punctatus ENSIPUG00000020009
danio_rerio ENSDARG00000006397
periophthalmus_magnuspinnatus ENSPMGG00000002197
scleropages_formosus ENSSFOG00015005338
paramormyrops_kingsleyae ENSPKIG00000023354
scleropages_formosus ENSSFOG00015003600
paramormyrops_kingsleyae ENSPKIG00000023157
lepisosteus_oculatus ENSLOCG00000017194
notamacropus_eugenii ENSMEUG00000008092
phascolarctos_cinereus ENSPCIG00000014169
monodelphis_domestica ENSMODG00000017054
sarcophilus_harrisii ENSSHAG00000013255
microcebus_murinus ENSMICG00000011554
prolemur_simus ENSPSMG00000008624
propithecus_coquereli ENSPCOG00000017689
carlito_syrichta ENSTSYG00000004020
ictidomys_tridecemlineatus ENSSTOG00000021660
urocitellus_parryii ENSUPAG00010019820
spermophilus_dauricus ENSSDAG00000021975
marmota_marmota ENSMMMG00000011800
castor_canadensis ENSCCNG00000022991
mus_musculus ENSMUSG00000028581
mus_spicilegus ENSMSIG00000031916
mus_caroli MGP_CAROLIEiJ_G0026551
mus_spretus MGP_SPRETEiJ_G0027531
mus_pahari MGP_PahariEiJ_G0028883
rattus_norvegicus ENSRNOG00000011054
meriones_unguiculatus ENSMUGG00000001268
cricetulus_griseus ENSCGRG00000015482
cricetulus_griseus ENSCGRG00001021108
cricetulus_griseus ENSCGRG00015012135
mesocricetus_auratus ENSMAUG00000013566
microtus_ochrogaster ENSMOCG00000014297
peromyscus_maniculatus ENSPEMG00000016483
nannospalax_galili ENSNGAG00000021664
jaculus_jaculus ENSJJAG00000007450
heterocephalus_glaber ENSHGLG00100008890
heterocephalus_glaber ENSHGLG00000011268
fukomys_damarensis ENSFDAG00000004335
cavia_aperea ENSCAPG00000015942
cavia_porcellus ENSCPOG00000007128
octodon_degus ENSODEG00000003300
chinchilla_lanigera ENSCLAG00000009573
tupaia_belangeri ENSTBEG00000015123
bos_mutus ENSBMUG00000007307
bos_taurus ENSBTAG00000005477
bison_bison ENSBBBG00000013658
capra_hircus ENSCHIG00000013968
ovis_aries ENSOARG00000002094
tursiops_truncatus ENSTTRG00000000989
sus_scrofa ENSSSCG00000025034
canis_lupus ENSCAFG00020024579
canis_lupus ENSCAFG00000011247
vulpes_vulpes ENSVVUG00000014616
ursus_americanus ENSUAMG00000018268
ursus_maritimus ENSUMAG00000009235
ailuropoda_melanoleuca ENSAMEG00000017647
panthera_pardus ENSPPRG00000024111
felis_catus ENSFCAG00000022721
panthera_tigris ENSPTIG00000008231
mustela_putorius ENSMPUG00000015459
neovison_vison ENSNVIG00000024073
pteropus_vampyrus ENSPVAG00000005204
cebus_capucinus ENSCCAG00000027428
saimiri_boliviensis ENSSBOG00000036012
callithrix_jacchus ENSCJAG00000043236
aotus_nancymaae ENSANAG00000020926
pan_troglodytes ENSPTRG00000000450
pan_paniscus ENSPPAG00000030829
homo_sapiens ENSG00000162511
gorilla_gorilla ENSGGOG00000017026
pongo_abelii ENSPPYG00000001624
nomascus_leucogenys ENSNLEG00000032538
macaca_mulatta ENSMMUG00000008744
macaca_nemestrina ENSMNEG00000012765
mandrillus_leucophaeus ENSMLEG00000034084
papio_anubis ENSPANG00000016018
theropithecus_gelada ENSTGEG00000012625
chlorocebus_sabaeus ENSCSAG00000001026
rhinopithecus_roxellana ENSRROG00000000246
rhinopithecus_bieti ENSRBIG00000036618
colobus_angolensis ENSCANG00000029753
otolemur_garnettii ENSOGAG00000014958
oryctolagus_cuniculus ENSOCUG00000009774
ochotona_princeps ENSOPRG00000001743
equus_caballus ENSECAG00000000686
equus_asinus ENSEASG00005010811
erinaceus_europaeus ENSEEUG00000009541
procavia_capensis ENSPCAG00000005102
loxodonta_africana ENSLAFG00000029640
cercocebus_atys ENSCATG00000043956
macaca_fascicularis ENSMFAG00000022085
piliocolobus_tephrosceles ENSPTEG00000027126
myotis_lucifugus ENSMLUG00000001194
echinops_telfairi ENSETEG00000006818
dasypus_novemcinctus ENSDNOG00000048917
ornithorhynchus_anatinus ENSOANG00000012233
apteryx_haastii ENSAHAG00000005080
apteryx_owenii ENSAOWG00000015572
apteryx_rowi ENSARWG00000002381
dromaius_novaehollandiae ENSDNVG00000000913
calidris_pygmaea ENSCPGG00000004049
calidris_pugnax ENSCPUG00000014546
manacus_vitellinus ENSMVIG00005019288
lepidothrix_coronata ENSLCOG00000005458
junco_hyemalis ENSJHYG00000003580
zonotrichia_albicollis ENSZALG00000015685
taeniopygia_guttata ENSTGUG00000000801
lonchura_striata ENSLSDG00000005018
ficedula_albicollis ENSFALG00000001256
melopsittacus_undulatus ENSMUNG00000005240
anser_brachyrhynchus ENSABRG00000009335
anas_platyrhynchos ENSAPLG00000009157
meleagris_gallopavo ENSMGAG00000000710
coturnix_japonica ENSCJPG00005015474
gallus_gallus ENSGALG00000038636
numida_meleagris ENSNMEG00000003610
crocodylus_porosus ENSCPRG00005004321
chrysemys_picta ENSCPBG00000009115
chelonoidis_abingdonii ENSCABG00000003657
pelodiscus_sinensis ENSPSIG00000013866
sphenodon_punctatus ENSSPUG00000017732
latimeria_chalumnae ENSLACG00000017556
lepisosteus_oculatus ENSLOCG00000005149
xenopus_tropicalis ENSXETG00000026955
petromyzon_marinus ENSPMAG00000009047
eptatretus_burgeri ENSEBUG00000008101
eptatretus_burgeri ENSEBUG00000011619
gopherus_agassizii ENSGAGG00000012849
chelonoidis_abingdonii ENSCABG00000006985
chrysemys_picta ENSCPBG00000006332
pelodiscus_sinensis ENSPSIG00000014994
crocodylus_porosus ENSCPRG00005002911
sphenodon_punctatus ENSSPUG00000010234
lepidothrix_coronata ENSLCOG00000008198
manacus_vitellinus ENSMVIG00005015332
junco_hyemalis ENSJHYG00000004131
zonotrichia_albicollis ENSZALG00000013064
serinus_canaria ENSSCAG00000004000
lonchura_striata ENSLSDG00000002334
taeniopygia_guttata ENSTGUG00000011987
cyanistes_caeruleus ENSCCEG00000008643
parus_major ENSPMJG00000007059
ficedula_albicollis ENSFALG00000005687
calidris_pygmaea ENSCPGG00000013832
calidris_pugnax ENSCPUG00000002422
numida_meleagris ENSNMEG00000004561
meleagris_gallopavo ENSMGAG00000012136
melopsittacus_undulatus ENSMUNG00000006707
anser_brachyrhynchus ENSABRG00000000543
anas_platyrhynchos ENSAPLG00000013874
gallus_gallus ENSGALG00000045196
apteryx_haastii ENSAHAG00000014685
apteryx_rowi ENSARWG00000004915
apteryx_owenii ENSAOWG00000000110
dromaius_novaehollandiae ENSDNVG00000006554
nothoprocta_perdicaria ENSNPEG00000014317
coturnix_japonica ENSCJPG00005000674
pogona_vitticeps ENSPVIG00000014432
anolis_carolinensis ENSACAG00000015960
notechis_scutatus ENSNSUG00000012686
salvator_merianae ENSSMRG00000007458
phascolarctos_cinereus ENSPCIG00000028330
notamacropus_eugenii ENSMEUG00000008487
sarcophilus_harrisii ENSSHAG00000002018
monodelphis_domestica ENSMODG00000006848
castor_canadensis ENSCCNG00000018084
dipodomys_ordii ENSDORG00000026371
nannospalax_galili ENSNGAG00000004954
meriones_unguiculatus ENSMUGG00000000724
tupaia_belangeri ENSTBEG00000012735
propithecus_coquereli ENSPCOG00000024247
prolemur_simus ENSPSMG00000011676
microcebus_murinus ENSMICG00000038044
otolemur_garnettii ENSOGAG00000029384
otolemur_garnettii ENSOGAG00000000512
equus_asinus ENSEASG00005003271
equus_caballus ENSECAG00000020137
pteropus_vampyrus ENSPVAG00000003973
choloepus_hoffmanni ENSCHOG00000003713
ursus_americanus ENSUAMG00000025920
ursus_maritimus ENSUMAG00000016885
ailuropoda_melanoleuca ENSAMEG00000000664
neovison_vison ENSNVIG00000024315
mustela_putorius ENSMPUG00000008728
canis_lupus ENSCAFG00020026749
canis_lupus ENSCAFG00000000460
vulpes_vulpes ENSVVUG00000010834
panthera_tigris ENSPTIG00000015012
panthera_pardus ENSPPRG00000000122
felis_catus ENSFCAG00000040131
oryctolagus_cuniculus ENSOCUG00000013689
echinops_telfairi ENSETEG00000017575
peromyscus_maniculatus ENSPEMG00000021641
microtus_ochrogaster ENSMOCG00000019392
cricetulus_griseus ENSCGRG00001006505
cricetulus_griseus ENSCGRG00000005112
cricetulus_griseus ENSCGRG00015000300
mesocricetus_auratus ENSMAUG00000014122
mus_spicilegus ENSMSIG00000016687
mus_spicilegus ENSMSIG00000008591
mus_spretus MGP_SPRETEiJ_G0020616
mus_musculus ENSMUSG00000022257
mus_caroli MGP_CAROLIEiJ_G0019720
mus_pahari MGP_PahariEiJ_G0019729
rattus_norvegicus ENSRNOG00000006766
jaculus_jaculus ENSJJAG00000014247
jaculus_jaculus ENSJJAG00000015636
jaculus_jaculus ENSJJAG00000024142
jaculus_jaculus ENSJJAG00000007385
heterocephalus_glaber ENSHGLG00000009037
heterocephalus_glaber ENSHGLG00100009762
fukomys_damarensis ENSFDAG00000012933
cavia_aperea ENSCAPG00000015544
cavia_porcellus ENSCPOG00000020368
octodon_degus ENSODEG00000003827
chinchilla_lanigera ENSCLAG00000005642
ochotona_princeps ENSOPRG00000004999
carlito_syrichta ENSTSYG00000036775
sus_scrofa ENSSSCG00000006083
myotis_lucifugus ENSMLUG00000003618
saimiri_boliviensis ENSSBOG00000032367
carlito_syrichta ENSTSYG00000003245
carlito_syrichta ENSTSYG00000028334
callithrix_jacchus ENSCJAG00000043853
cebus_capucinus ENSCCAG00000012797
aotus_nancymaae ENSANAG00000019248
saimiri_boliviensis ENSSBOG00000032260
callithrix_jacchus ENSCJAG00000031235
cebus_capucinus ENSCCAG00000031545
cebus_capucinus ENSCCAG00000029765
saimiri_boliviensis ENSSBOG00000029734
aotus_nancymaae ENSANAG00000035313
aotus_nancymaae ENSANAG00000038428
cebus_capucinus ENSCCAG00000021084
theropithecus_gelada ENSTGEG00000001254
papio_anubis ENSPANG00000021264
mandrillus_leucophaeus ENSMLEG00000037249
macaca_mulatta ENSMMUG00000008926
macaca_fascicularis ENSMFAG00000042049
macaca_nemestrina ENSMNEG00000032174
cercocebus_atys ENSCATG00000041068
chlorocebus_sabaeus ENSCSAG00000012372
rhinopithecus_bieti ENSRBIG00000032153
rhinopithecus_roxellana ENSRROG00000029250
colobus_angolensis ENSCANG00000034971
piliocolobus_tephrosceles ENSPTEG00000037445
homo_sapiens ENSG00000104341
gorilla_gorilla ENSGGOG00000000543
pan_troglodytes ENSPTRG00000045677
pan_troglodytes ENSPTRG00000020448
pan_paniscus ENSPPAG00000036266
pongo_abelii ENSPPYG00000018771
nomascus_leucogenys ENSNLEG00000003756
pan_paniscus ENSPPAG00000027743
pan_troglodytes ENSPTRG00000045980
gorilla_gorilla ENSGGOG00000042529
mandrillus_leucophaeus ENSMLEG00000044137
papio_anubis ENSPANG00000035542
macaca_nemestrina ENSMNEG00000039924
macaca_fascicularis ENSMFAG00000033493
macaca_mulatta ENSMMUG00000045406
cercocebus_atys ENSCATG00000040711
rhinopithecus_bieti ENSRBIG00000005419
aotus_nancymaae ENSANAG00000024702
saimiri_boliviensis ENSSBOG00000034477
pan_paniscus ENSPPAG00000029534
pan_troglodytes ENSPTRG00000048729
urocitellus_parryii ENSUPAG00010013282
ictidomys_tridecemlineatus ENSSTOG00000022846
spermophilus_dauricus ENSSDAG00000002482
spermophilus_dauricus ENSSDAG00000008846
marmota_marmota ENSMMMG00000015757
capra_hircus ENSCHIG00000007841
capra_hircus ENSCHIG00000026511
bos_taurus ENSBTAG00000046974
bos_mutus ENSBMUG00000005734
bos_taurus ENSBTAG00000016959
bos_taurus ENSBTAG00000012254
bison_bison ENSBBBG00000010577
capra_hircus ENSCHIG00000015122
ovis_aries ENSOARG00000007737
bos_mutus ENSBMUG00000022463
bison_bison ENSBBBG00000008284
ovis_aries ENSOARG00000004224
bos_mutus ENSBMUG00000019454
bos_taurus ENSBTAG00000053088
bison_bison ENSBBBG00000018785
capra_hircus ENSCHIG00000022059
tursiops_truncatus ENSTTRG00000003124
vicugna_pacos ENSVPAG00000008264
loxodonta_africana ENSLAFG00000005622
procavia_capensis ENSPCAG00000010538
dasypus_novemcinctus ENSDNOG00000036794
dasypus_novemcinctus ENSDNOG00000040030
ornithorhynchus_anatinus ENSOANG00000003683
latimeria_chalumnae ENSLACG00000006811
fundulus_heteroclitus ENSFHEG00000019663
cyprinodon_variegatus ENSCVAG00000000597
poecilia_mexicana ENSPMEG00000014833
poecilia_mexicana ENSPMEG00000002507
poecilia_formosa ENSPFOG00000014705
poecilia_formosa ENSPFOG00000014715
poecilia_latipinna ENSPLAG00000019130
poecilia_reticulata ENSPREG00000008590
xiphophorus_maculatus ENSXMAG00000011716
xiphophorus_couchianus ENSXCOG00000019889
gambusia_affinis ENSGAFG00000010394
oryzias_latipes ENSORLG00015015264
oryzias_latipes ENSORLG00020007181
oryzias_latipes ENSORLG00000025607
oryzias_melastigma ENSOMEG00000013156
anabas_testudineus ENSATEG00000013349
labrus_bergylta ENSLBEG00000027139
cynoglossus_semilaevis ENSCSEG00000017317
haplochromis_burtoni ENSHBUG00000002359
pundamilia_nyererei ENSPNYG00000012135
maylandia_zebra ENSMZEG00005003377
astatotilapia_calliptera ENSACLG00000014976
neolamprologus_brichardi ENSNBRG00000013446
oreochromis_niloticus ENSONIG00000002668
amphilophus_citrinellus ENSACIG00000016435
monopterus_albus ENSMALG00000005546
amphiprion_ocellaris ENSAOCG00000008715
amphiprion_percula ENSAPEG00000010951
acanthochromis_polyacanthus ENSAPOG00000018320
stegastes_partitus ENSSPAG00000019600
seriola_dumerili ENSSDUG00000011627
seriola_lalandi ENSSLDG00000013877
mastacembelus_armatus ENSMAMG00000014196
mola_mola ENSMMOG00000018540
gasterosteus_aculeatus ENSGACG00000003599
kryptolebias_marmoratus ENSKMAG00000007578
scophthalmus_maximus ENSSMAG00000007316
periophthalmus_magnuspinnatus ENSPMGG00000022960
hippocampus_comes ENSHCOG00000020694
tetraodon_nigroviridis ENSTNIG00000003482
tetraodon_nigroviridis ENSTNIG00000006749
takifugu_rubripes ENSTRUG00000014937
gadus_morhua ENSGMOG00000002162
esox_lucius ENSELUG00000000553
pygocentrus_nattereri ENSPNAG00000001815
astyanax_mexicanus ENSAMXG00000034415
ictalurus_punctatus ENSIPUG00000001831
danio_rerio ENSDARG00000035870
paramormyrops_kingsleyae ENSPKIG00000016191
takifugu_rubripes ENSTRUG00000010627
tetraodon_nigroviridis ENSTNIG00000013294
cynoglossus_semilaevis ENSCSEG00000008647
monopterus_albus ENSMALG00000008148
mola_mola ENSMMOG00000018258
hippocampus_comes ENSHCOG00000013907
seriola_dumerili ENSSDUG00000008032
seriola_lalandi ENSSLDG00000012857
anabas_testudineus ENSATEG00000024803
gasterosteus_aculeatus ENSGACG00000003494
scophthalmus_maximus ENSSMAG00000010374
mastacembelus_armatus ENSMAMG00000003959
amphiprion_percula ENSAPEG00000007833
amphiprion_ocellaris ENSAOCG00000010616
acanthochromis_polyacanthus ENSAPOG00000007897
stegastes_partitus ENSSPAG00000015048
fundulus_heteroclitus ENSFHEG00000019602
cyprinodon_variegatus ENSCVAG00000022030
poecilia_mexicana ENSPMEG00000019393
poecilia_latipinna ENSPLAG00000008575
poecilia_formosa ENSPFOG00000012856
poecilia_reticulata ENSPREG00000016922
xiphophorus_couchianus ENSXCOG00000016106
xiphophorus_maculatus ENSXMAG00000003242
gambusia_affinis ENSGAFG00000019777
kryptolebias_marmoratus ENSKMAG00000001399
oryzias_latipes ENSORLG00015012432
oryzias_latipes ENSORLG00020022462
oryzias_latipes ENSORLG00000002899
oryzias_melastigma ENSOMEG00000014886
maylandia_zebra ENSMZEG00005025455
maylandia_zebra ENSMZEG00005028248
astatotilapia_calliptera ENSACLG00000011029
pundamilia_nyererei ENSPNYG00000004282
haplochromis_burtoni ENSHBUG00000021666
neolamprologus_brichardi ENSNBRG00000002138
oreochromis_niloticus ENSONIG00000016440
amphilophus_citrinellus ENSACIG00000003966
periophthalmus_magnuspinnatus ENSPMGG00000022223
gadus_morhua ENSGMOG00000010950
esox_lucius ENSELUG00000005299
astyanax_mexicanus ENSAMXG00000037241
pygocentrus_nattereri ENSPNAG00000005156
scleropages_formosus ENSSFOG00015007531
scleropages_formosus ENSSFOG00015002941
lepisosteus_oculatus ENSLOCG00000009853
drosophila_melanogaster FBgn0040777
