scleropages_formosus ENSSFOG00015015378
anas_platyrhynchos_platyrhynchos ENSAPLG00000022416
gallus_gallus ENSGALG00000005896
meleagris_gallopavo ENSMGAG00000007205
coturnix_japonica ENSCJPG00005008534
numida_meleagris ENSNMEG00000021627
lonchura_striata_domestica ENSLSDG00000003654
serinus_canaria ENSSCAG00000004528
taeniopygia_guttata ENSTGUG00000008926
junco_hyemalis ENSJHYG00000014338
ficedula_albicollis ENSFALG00000007829
parus_major ENSPMJG00000017287
cyanistes_caeruleus ENSCCEG00000002022
manacus_vitellinus ENSMVIG00005014441
lepidothrix_coronata ENSLCOG00000012654
melopsittacus_undulatus ENSMUNG00000013377
calidris_pygmaea ENSCPGG00000000710
calidris_pugnax ENSCPUG00000006113
crocodylus_porosus ENSCPRG00005001529
gopherus_agassizii ENSGAGG00000015555
chelonoidis_abingdonii ENSCABG00000014560
chrysemys_picta_bellii ENSCPBG00000010338
pelodiscus_sinensis ENSPSIG00000006032
pogona_vitticeps ENSPVIG00000003186
anolis_carolinensis ENSACAG00000002755
notechis_scutatus ENSNSUG00000006131
salvator_merianae ENSSMRG00000013916
xenopus_tropicalis ENSXETG00000022384
latimeria_chalumnae ENSLACG00000004420
phascolarctos_cinereus ENSPCIG00000007422
monodelphis_domestica ENSMODG00000010040
sarcophilus_harrisii ENSSHAG00000006660
ailuropoda_melanoleuca ENSAMEG00000011203
ursus_americanus ENSUAMG00000016057
neovison_vison ENSNVIG00000022360
mustela_putorius_furo ENSMPUG00000003747
canis_lupus_dingo ENSCAFG00020010593
canis_lupus_familiaris ENSCAFG00000031943
vulpes_vulpes ENSVVUG00000023757
panthera_tigris_altaica ENSPTIG00000008329
panthera_pardus ENSPPRG00000007469
equus_asinus_asinus ENSEASG00005006148
equus_caballus ENSECAG00000039414
castor_canadensis ENSCCNG00000025443
dipodomys_ordii ENSDORG00000027426
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021422
mus_spicilegus ENSMSIG00000019878
mus_musculus ENSMUSG00000090236
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020527
mus_pahari MGP_PahariEiJ_G0016232
rattus_norvegicus ENSRNOG00000057036
rattus_norvegicus ENSRNOG00000037983
meriones_unguiculatus ENSMUGG00000021738
peromyscus_maniculatus_bairdii ENSPEMG00000020851
microtus_ochrogaster ENSMOCG00000012914
cricetulus_griseus_chok1gshd ENSCGRG00001000273
cricetulus_griseus_crigri-picr ENSCGRG00015007337
cricetulus_griseus_crigri ENSCGRG00000015476
mesocricetus_auratus ENSMAUG00000013400
nannospalax_galili ENSNGAG00000012784
jaculus_jaculus ENSJJAG00000013542
urocitellus_parryii ENSUPAG00010011898
spermophilus_dauricus ENSSDAG00000009896
ictidomys_tridecemlineatus ENSSTOG00000026367
marmota_marmota_marmota ENSMMMG00000002612
chinchilla_lanigera ENSCLAG00000017009
octodon_degus ENSODEG00000016287
heterocephalus_glaber_male ENSHGLG00100011684
heterocephalus_glaber_female ENSHGLG00000000354
pongo_abelii ENSPPYG00000019923
dasypus_novemcinctus ENSDNOG00000035191
loxodonta_africana ENSLAFG00000029368
ornithorhynchus_anatinus ENSOANG00000003849
danio_rerio ENSDARG00000087756
eptatretus_burgeri ENSEBUG00000008617
ciona_intestinalis ENSCING00000010731
