scleropages_formosus ENSSFOG00015001445
monopterus_albus ENSMALG00000009285
mastacembelus_armatus ENSMAMG00000006021
anabas_testudineus ENSATEG00000015655
seriola_dumerili ENSSDUG00000021535
seriola_lalandi_dorsalis ENSSLDG00000018668
scophthalmus_maximus ENSSMAG00000014982
labrus_bergylta ENSLBEG00000016274
gadus_morhua ENSGMOG00000004473
esox_lucius ENSELUG00000022612
pygocentrus_nattereri ENSPNAG00000020898
astyanax_mexicanus ENSAMXG00000015191
ictalurus_punctatus ENSIPUG00000020087
danio_rerio ENSDARG00000090804
lepisosteus_oculatus ENSLOCG00000007323
apteryx_haastii ENSAHAG00000007656
apteryx_owenii ENSAOWG00000018782
apteryx_rowi ENSARWG00000004888
dromaius_novaehollandiae ENSDNVG00000017533
nothoprocta_perdicaria ENSNPEG00000015075
anas_platyrhynchos_platyrhynchos ENSAPLG00000008000
anser_brachyrhynchus ENSABRG00000001308
meleagris_gallopavo ENSMGAG00000009790
coturnix_japonica ENSCJPG00005017748
gallus_gallus ENSGALG00000014209
numida_meleagris ENSNMEG00000022245
lepidothrix_coronata ENSLCOG00000016331
manacus_vitellinus ENSMVIG00005001765
lonchura_striata_domestica ENSLSDG00000010948
taeniopygia_guttata ENSTGUG00000008786
serinus_canaria ENSSCAG00000016043
ficedula_albicollis ENSFALG00000003023
cyanistes_caeruleus ENSCCEG00000023555
parus_major ENSPMJG00000018567
zonotrichia_albicollis ENSZALG00000017684
junco_hyemalis ENSJHYG00000012759
calidris_pugnax ENSCPUG00000004787
calidris_pygmaea ENSCPGG00000017267
melopsittacus_undulatus ENSMUNG00000007955
crocodylus_porosus ENSCPRG00005013904
gopherus_agassizii ENSGAGG00000015076
chelonoidis_abingdonii ENSCABG00000005860
chrysemys_picta_bellii ENSCPBG00000003847
pelodiscus_sinensis ENSPSIG00000018127
pogona_vitticeps ENSPVIG00000012031
anolis_carolinensis ENSACAG00000005449
notechis_scutatus ENSNSUG00000011455
salvator_merianae ENSSMRG00000018197
sphenodon_punctatus ENSSPUG00000002480
phascolarctos_cinereus ENSPCIG00000026300
notamacropus_eugenii ENSMEUG00000007463
monodelphis_domestica ENSMODG00000009362
sarcophilus_harrisii ENSSHAG00000001210
loxodonta_africana ENSLAFG00000010245
procavia_capensis ENSPCAG00000012907
echinops_telfairi ENSETEG00000013985
choloepus_hoffmanni ENSCHOG00000007767
dasypus_novemcinctus ENSDNOG00000007590
ursus_maritimus ENSUMAG00000015425
ursus_americanus ENSUAMG00000006210
ailuropoda_melanoleuca ENSAMEG00000012251
mustela_putorius_furo ENSMPUG00000013963
neovison_vison ENSNVIG00000008500
canis_lupus_dingo ENSCAFG00020005897
canis_lupus_familiaris ENSCAFG00000013254
vulpes_vulpes ENSVVUG00000012912
panthera_tigris_altaica ENSPTIG00000018965
panthera_pardus ENSPPRG00000003324
felis_catus ENSFCAG00000000439
equus_asinus_asinus ENSEASG00005022591
equus_caballus ENSECAG00000008471
sus_scrofa ENSSSCG00000015965
vicugna_pacos ENSVPAG00000009666
bos_taurus ENSBTAG00000021636
bos_mutus ENSBMUG00000019186
bison_bison_bison ENSBBBG00000017134
ovis_aries ENSOARG00000000298
capra_hircus ENSCHIG00000024827
tursiops_truncatus ENSTTRG00000005642
myotis_lucifugus ENSMLUG00000013828
pteropus_vampyrus ENSPVAG00000010522
erinaceus_europaeus ENSEEUG00000004303
sorex_araneus ENSSARG00000012113
pan_troglodytes ENSPTRG00000012655
pan_paniscus ENSPPAG00000032733
gorilla_gorilla ENSGGOG00000004876
homo_sapiens ENSG00000163328
pongo_abelii ENSPPYG00000012947
nomascus_leucogenys ENSNLEG00000005896
rhinopithecus_roxellana ENSRROG00000029108
rhinopithecus_bieti ENSRBIG00000027170
piliocolobus_tephrosceles ENSPTEG00000038846
colobus_angolensis_palliatus ENSCANG00000019760
papio_anubis ENSPANG00000006559
theropithecus_gelada ENSTGEG00000020259
cercocebus_atys ENSCATG00000033300
macaca_fascicularis ENSMFAG00000035341
macaca_mulatta ENSMMUG00000021012
macaca_nemestrina ENSMNEG00000028550
mandrillus_leucophaeus ENSMLEG00000027961
chlorocebus_sabaeus ENSCSAG00000014572
cebus_capucinus ENSCCAG00000032455
callithrix_jacchus ENSCJAG00000007947
saimiri_boliviensis_boliviensis ENSSBOG00000034957
aotus_nancymaae ENSANAG00000024897
carlito_syrichta ENSTSYG00000012367
prolemur_simus ENSPSMG00000024199
propithecus_coquereli ENSPCOG00000014376
microcebus_murinus ENSMICG00000000369
otolemur_garnettii ENSOGAG00000016571
castor_canadensis ENSCCNG00000030786
dipodomys_ordii ENSDORG00000013683
peromyscus_maniculatus_bairdii ENSPEMG00000022602
microtus_ochrogaster ENSMOCG00000003950
cricetulus_griseus_crigri ENSCGRG00000015306
cricetulus_griseus_chok1gshd ENSCGRG00001014219
cricetulus_griseus_crigri-picr ENSCGRG00015000923
mesocricetus_auratus ENSMAUG00000019481
mus_spicilegus ENSMSIG00000006975
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024582
mus_musculus ENSMUSG00000041762
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023659
mus_pahari MGP_PahariEiJ_G0025111
rattus_norvegicus ENSRNOG00000018485
meriones_unguiculatus ENSMUGG00000023139
meriones_unguiculatus ENSMUGG00000023062
nannospalax_galili ENSNGAG00000019246
ictidomys_tridecemlineatus ENSSTOG00000001239
spermophilus_dauricus ENSSDAG00000011989
marmota_marmota_marmota ENSMMMG00000023705
chinchilla_lanigera ENSCLAG00000002801
octodon_degus ENSODEG00000009263
cavia_porcellus ENSCPOG00000010286
cavia_aperea ENSCAPG00000008668
heterocephalus_glaber_female ENSHGLG00000012529
heterocephalus_glaber_male ENSHGLG00100004900
fukomys_damarensis ENSFDAG00000009093
oryctolagus_cuniculus ENSOCUG00000003683
ochotona_princeps ENSOPRG00000010525
tupaia_belangeri ENSTBEG00000007934
ornithorhynchus_anatinus ENSOANG00000008605
xenopus_tropicalis ENSXETG00000008486
latimeria_chalumnae ENSLACG00000000254
eptatretus_burgeri ENSEBUG00000004262
eptatretus_burgeri ENSEBUG00000005492
petromyzon_marinus ENSPMAG00000008123
ciona_intestinalis ENSCING00000012876
drosophila_melanogaster FBgn0036741
