pan_troglodytes ENSPTRG00000004425
heterocephalus_glaber_female ENSHGLG00000002929
fukomys_damarensis ENSFDAG00000007137
marmota_marmota_marmota ENSMMMG00000000184
ictidomys_tridecemlineatus ENSSTOG00000010428
urocitellus_parryii ENSUPAG00010023791
spermophilus_dauricus ENSSDAG00000003084
ovis_aries ENSOARG00000010527
capra_hircus ENSCHIG00000026954
bos_taurus ENSBTAG00000009412
bos_mutus ENSBMUG00000017953
bison_bison_bison ENSBBBG00000002102
tursiops_truncatus ENSTTRG00000013204
sus_scrofa ENSSSCG00000015196
vicugna_pacos ENSVPAG00000004858
ursus_maritimus ENSUMAG00000001375
ailuropoda_melanoleuca ENSAMEG00000000735
neovison_vison ENSNVIG00000020735
mustela_putorius_furo ENSMPUG00000006066
canis_lupus_dingo ENSCAFG00020011046
canis_lupus_familiaris ENSCAFG00000011184
vulpes_vulpes ENSVVUG00000020544
panthera_tigris_altaica ENSPTIG00000016740
panthera_pardus ENSPPRG00000022517
felis_catus ENSFCAG00000028806
pteropus_vampyrus ENSPVAG00000010690
equus_caballus ENSECAG00000014040
equus_asinus_asinus ENSEASG00005002290
oryctolagus_cuniculus ENSOCUG00000003036
ochotona_princeps ENSOPRG00000015019
dipodomys_ordii ENSDORG00000002735
sorex_araneus ENSSARG00000001164
erinaceus_europaeus ENSEEUG00000009732
choloepus_hoffmanni ENSCHOG00000012804
dasypus_novemcinctus ENSDNOG00000008691
loxodonta_africana ENSLAFG00000016257
procavia_capensis ENSPCAG00000016687
myotis_lucifugus ENSMLUG00000001894
phascolarctos_cinereus ENSPCIG00000018967
notamacropus_eugenii ENSMEUG00000000093
sarcophilus_harrisii ENSSHAG00000014721
monodelphis_domestica ENSMODG00000003719
ornithorhynchus_anatinus ENSOANG00000029126
ornithorhynchus_anatinus ENSOANG00000031790
pogona_vitticeps ENSPVIG00000015149
anolis_carolinensis ENSACAG00000000205
notechis_scutatus ENSNSUG00000004355
salvator_merianae ENSSMRG00000008994
sphenodon_punctatus ENSSPUG00000001353
gopherus_agassizii ENSGAGG00000000100
chelonoidis_abingdonii ENSCABG00000013486
chrysemys_picta_bellii ENSCPBG00000011181
lepidothrix_coronata ENSLCOG00000004732
manacus_vitellinus ENSMVIG00005016323
zonotrichia_albicollis ENSZALG00000005559
junco_hyemalis ENSJHYG00000013793
serinus_canaria ENSSCAG00000017231
taeniopygia_guttata ENSTGUG00000000763
lonchura_striata_domestica ENSLSDG00000008099
parus_major ENSPMJG00000008820
cyanistes_caeruleus ENSCCEG00000007537
ficedula_albicollis ENSFALG00000005215
melopsittacus_undulatus ENSMUNG00000012053
calidris_pygmaea ENSCPGG00000014172
calidris_pugnax ENSCPUG00000015985
xenopus_tropicalis ENSXETG00000014653
latimeria_chalumnae ENSLACG00000012939
gasterosteus_aculeatus ENSGACG00000006472
gasterosteus_aculeatus ENSGACG00000006469
takifugu_rubripes ENSTRUG00000008006
scophthalmus_maximus ENSSMAG00000002650
hippocampus_comes ENSHCOG00000010638
mastacembelus_armatus ENSMAMG00000000826
monopterus_albus ENSMALG00000011597
anabas_testudineus ENSATEG00000023543
seriola_dumerili ENSSDUG00000013740
seriola_lalandi_dorsalis ENSSLDG00000008898
labrus_bergylta ENSLBEG00000017502
labrus_bergylta ENSLBEG00000011724
amphiprion_ocellaris ENSAOCG00000001340
amphiprion_percula ENSAPEG00000022419
acanthochromis_polyacanthus ENSAPOG00000000470
stegastes_partitus ENSSPAG00000004868
amphilophus_citrinellus ENSACIG00000021301
amphilophus_citrinellus ENSACIG00000021336
neolamprologus_brichardi ENSNBRG00000017467
oreochromis_niloticus ENSONIG00000005290
astatotilapia_calliptera ENSACLG00000000307
maylandia_zebra ENSMZEG00005013534
pundamilia_nyererei ENSPNYG00000012609
haplochromis_burtoni ENSHBUG00000004909
poecilia_formosa ENSPFOG00000004119
poecilia_mexicana ENSPMEG00000000957
poecilia_latipinna ENSPLAG00000001232
poecilia_reticulata ENSPREG00000005226
xiphophorus_maculatus ENSXMAG00000001534
xiphophorus_couchianus ENSXCOG00000001634
gambusia_affinis ENSGAFG00000000238
fundulus_heteroclitus ENSFHEG00000004241
cyprinodon_variegatus ENSCVAG00000019649
kryptolebias_marmoratus ENSKMAG00000002630
oryzias_latipes ENSORLG00020009510
oryzias_latipes_asm223469v1 ENSORLG00015015690
oryzias_latipes ENSORLG00000014531
oryzias_melastigma ENSOMEG00000006085
periophthalmus_magnuspinnatus ENSPMGG00000015974
gadus_morhua ENSGMOG00000015025
pygocentrus_nattereri ENSPNAG00000019007
astyanax_mexicanus ENSAMXG00000032392
ictalurus_punctatus ENSIPUG00000011900
danio_rerio ENSDARG00000040527
esox_lucius ENSELUG00000017532
scleropages_formosus ENSSFOG00015009285
paramormyrops_kingsleyae ENSPKIG00000015532
lepisosteus_oculatus ENSLOCG00000003053
petromyzon_marinus ENSPMAG00000002568
petromyzon_marinus ENSPMAG00000002812
petromyzon_marinus ENSPMAG00000000549
ciona_intestinalis ENSCING00000021644
ciona_intestinalis ENSCING00000000623
ciona_intestinalis ENSCING00000019956
ciona_savignyi ENSCSAVG00000011600
ciona_savignyi ENSCSAVG00000009799
ciona_savignyi ENSCSAVG00000009796
ciona_savignyi ENSCSAVG00000009800
ciona_savignyi ENSCSAVG00000009797
ciona_savignyi ENSCSAVG00000009798
ciona_intestinalis ENSCING00000006479
