astyanax_mexicanus ENSAMXG00000030092
chrysemys_picta_bellii ENSCPBG00000004397
pelodiscus_sinensis ENSPSIG00000016516
anolis_carolinensis ENSACAG00000017432
pogona_vitticeps ENSPVIG00000001302
notechis_scutatus ENSNSUG00000001988
salvator_merianae ENSSMRG00000021639
sphenodon_punctatus ENSSPUG00000012257
ornithorhynchus_anatinus ENSOANG00000010289
chlorocebus_sabaeus ENSCSAG00000005559
theropithecus_gelada ENSTGEG00000024051
piliocolobus_tephrosceles ENSPTEG00000039506
homo_sapiens ENSG00000108960
pan_troglodytes ENSPTRG00000009425
pan_paniscus ENSPPAG00000041226
gorilla_gorilla ENSGGOG00000012014
nomascus_leucogenys ENSNLEG00000007997
mandrillus_leucophaeus ENSMLEG00000033243
papio_anubis ENSPANG00000022362
macaca_fascicularis ENSMFAG00000000970
macaca_mulatta ENSMMUG00000022628
macaca_nemestrina ENSMNEG00000027375
rhinopithecus_roxellana ENSRROG00000028832
rhinopithecus_bieti ENSRBIG00000040476
colobus_angolensis_palliatus ENSCANG00000027687
cercocebus_atys ENSCATG00000039146
pongo_abelii ENSPPYG00000008256
cebus_capucinus ENSCCAG00000035515
callithrix_jacchus ENSCJAG00000048045
saimiri_boliviensis_boliviensis ENSSBOG00000014909
saimiri_boliviensis_boliviensis ENSSBOG00000021163
aotus_nancymaae ENSANAG00000032978
carlito_syrichta ENSTSYG00000031979
oryctolagus_cuniculus ENSOCUG00000010549
oryctolagus_cuniculus ENSOCUG00000027457
ochotona_princeps ENSOPRG00000004209
castor_canadensis ENSCCNG00000002534
dipodomys_ordii ENSDORG00000026049
cavia_porcellus ENSCPOG00000039747
cavia_aperea ENSCAPG00000017394
chinchilla_lanigera ENSCLAG00000016458
octodon_degus ENSODEG00000013055
heterocephalus_glaber_female ENSHGLG00000011695
heterocephalus_glaber_male ENSHGLG00100018746
fukomys_damarensis ENSFDAG00000007109
cricetulus_griseus_crigri ENSCGRG00000002768
cricetulus_griseus_chok1gshd ENSCGRG00001021487
cricetulus_griseus_crigri-picr ENSCGRG00015005300
mesocricetus_auratus ENSMAUG00000009440
microtus_ochrogaster ENSMOCG00000011224
peromyscus_maniculatus_bairdii ENSPEMG00000000328
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017807
mus_musculus ENSMUSG00000003948
mus_spicilegus ENSMSIG00000030793
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016961
mus_pahari MGP_PahariEiJ_G0018092
rattus_norvegicus ENSRNOG00000002436
meriones_unguiculatus ENSMUGG00000012638
nannospalax_galili ENSNGAG00000014107
jaculus_jaculus ENSJJAG00000013972
jaculus_jaculus ENSJJAG00000018914
spermophilus_dauricus ENSSDAG00000020774
ictidomys_tridecemlineatus ENSSTOG00000016227
urocitellus_parryii ENSUPAG00010008300
marmota_marmota_marmota ENSMMMG00000020888
propithecus_coquereli ENSPCOG00000020623
prolemur_simus ENSPSMG00000008347
microcebus_murinus ENSMICG00000034764
otolemur_garnettii ENSOGAG00000005902
tupaia_belangeri ENSTBEG00000005301
myotis_lucifugus ENSMLUG00000012876
myotis_lucifugus ENSMLUG00000029438
pteropus_vampyrus ENSPVAG00000001069
panthera_pardus ENSPPRG00000016045
panthera_tigris_altaica ENSPTIG00000014918
felis_catus ENSFCAG00000028125
ursus_americanus ENSUAMG00000013793
ailuropoda_melanoleuca ENSAMEG00000014728
canis_lupus_familiaris ENSCAFG00000029757
canis_lupus_dingo ENSCAFG00020025586
vulpes_vulpes ENSVVUG00000011541
neovison_vison ENSNVIG00000012081
mustela_putorius_furo ENSMPUG00000015398
equus_caballus ENSECAG00000017588
equus_asinus_asinus ENSEASG00005016791
ovis_aries ENSOARG00000005449
ovis_aries ENSOARG00000005452
bos_taurus ENSBTAG00000000205
bos_mutus ENSBMUG00000018780
bison_bison_bison ENSBBBG00000008576
tursiops_truncatus ENSTTRG00000007915
sus_scrofa ENSSSCG00000017605
sorex_araneus ENSSARG00000012595
procavia_capensis ENSPCAG00000004969
echinops_telfairi ENSETEG00000017672
loxodonta_africana ENSLAFG00000012012
dasypus_novemcinctus ENSDNOG00000017248
vicugna_pacos ENSVPAG00000009125
capra_hircus ENSCHIG00000014789
ursus_maritimus ENSUMAG00000020463
choloepus_hoffmanni ENSCHOG00000013437
parus_major ENSPMJG00000018090
zonotrichia_albicollis ENSZALG00000017552
notamacropus_eugenii ENSMEUG00000007054
phascolarctos_cinereus ENSPCIG00000003857
sarcophilus_harrisii ENSSHAG00000015031
monodelphis_domestica ENSMODG00000014847
xenopus_tropicalis ENSXETG00000004315
