castor_canadensis ENSCCNG00000026975
aotus_nancymaae ENSANAG00000025858
callithrix_jacchus ENSCJAG00000046334
carlito_syrichta ENSTSYG00000001267
tupaia_belangeri ENSTBEG00000002788
pteropus_vampyrus ENSPVAG00000011281
ictidomys_tridecemlineatus ENSSTOG00000012805
spermophilus_dauricus ENSSDAG00000008231
urocitellus_parryii ENSUPAG00010023786
sorex_araneus ENSSARG00000007683
erinaceus_europaeus ENSEEUG00000008785
capra_hircus ENSCHIG00000024974
ovis_aries ENSOARG00000007432
bison_bison_bison ENSBBBG00000023717
bos_taurus ENSBTAG00000034785
tursiops_truncatus ENSTTRG00000015580
sus_scrofa ENSSSCG00000038251
vicugna_pacos ENSVPAG00000001445
myotis_lucifugus ENSMLUG00000008684
loxodonta_africana ENSLAFG00000004343
procavia_capensis ENSPCAG00000014024
dasypus_novemcinctus ENSDNOG00000012119
dasypus_novemcinctus ENSDNOG00000038632
choloepus_hoffmanni ENSCHOG00000011307
notamacropus_eugenii ENSMEUG00000000425
phascolarctos_cinereus ENSPCIG00000032957
sarcophilus_harrisii ENSSHAG00000011722
monodelphis_domestica ENSMODG00000014875
coturnix_japonica ENSCJPG00005019714
meleagris_gallopavo ENSMGAG00000014980
gallus_gallus ENSGALG00000016965
numida_meleagris ENSNMEG00000006734
calidris_pugnax ENSCPUG00000012829
cyanistes_caeruleus ENSCCEG00000009354
cyanistes_caeruleus ENSCCEG00000003435
ficedula_albicollis ENSFALG00000008128
taeniopygia_guttata ENSTGUG00000012364
lonchura_striata_domestica ENSLSDG00000013487
serinus_canaria ENSSCAG00000013807
junco_hyemalis ENSJHYG00000016529
zonotrichia_albicollis ENSZALG00000000409
lepidothrix_coronata ENSLCOG00000006744
manacus_vitellinus ENSMVIG00005007299
nothoprocta_perdicaria ENSNPEG00000008314
calidris_pygmaea ENSCPGG00000007387
melopsittacus_undulatus ENSMUNG00000015612
apteryx_haastii ENSAHAG00000006572
dromaius_novaehollandiae ENSDNVG00000014493
crocodylus_porosus ENSCPRG00005001271
chelonoidis_abingdonii ENSCABG00000019603
gopherus_agassizii ENSGAGG00000016650
chrysemys_picta_bellii ENSCPBG00000013565
anolis_carolinensis ENSACAG00000002022
pogona_vitticeps ENSPVIG00000008371
salvator_merianae ENSSMRG00000022807
sphenodon_punctatus ENSSPUG00000007867
ochotona_princeps ENSOPRG00000016191
theropithecus_gelada ENSTGEG00000023567
equus_caballus ENSECAG00000007757
echinops_telfairi ENSETEG00000013593
anser_brachyrhynchus ENSABRG00000004012
parus_major ENSPMJG00000014886
apteryx_rowi ENSARWG00000005351
apteryx_owenii ENSAOWG00000012502
calidris_pygmaea ENSCPGG00000009522
pelodiscus_sinensis ENSPSIG00000007131
xenopus_tropicalis ENSXETG00000014585
latimeria_chalumnae ENSLACG00000005034
pygocentrus_nattereri ENSPNAG00000017296
astyanax_mexicanus ENSAMXG00000036354
ictalurus_punctatus ENSIPUG00000022276
danio_rerio ENSDARG00000038309
anabas_testudineus ENSATEG00000004838
mastacembelus_armatus ENSMAMG00000019201
amphiprion_percula ENSAPEG00000002376
acanthochromis_polyacanthus ENSAPOG00000004336
amphilophus_citrinellus ENSACIG00000019873
pundamilia_nyererei ENSPNYG00000010283
monopterus_albus ENSMALG00000001841
seriola_dumerili ENSSDUG00000010812
seriola_lalandi_dorsalis ENSSLDG00000023412
mola_mola ENSMMOG00000019708
gasterosteus_aculeatus ENSGACG00000002107
scophthalmus_maximus ENSSMAG00000004956
haplochromis_burtoni ENSHBUG00000016477
astatotilapia_calliptera ENSACLG00000024960
maylandia_zebra ENSMZEG00005021379
neolamprologus_brichardi ENSNBRG00000019202
oreochromis_niloticus ENSONIG00000006921
xiphophorus_maculatus ENSXMAG00000025017
xiphophorus_couchianus ENSXCOG00000018541
gambusia_affinis ENSGAFG00000021151
poecilia_formosa ENSPFOG00000015273
poecilia_latipinna ENSPLAG00000001708
poecilia_mexicana ENSPMEG00000010846
poecilia_reticulata ENSPREG00000004196
cyprinodon_variegatus ENSCVAG00000010912
fundulus_heteroclitus ENSFHEG00000009521
kryptolebias_marmoratus ENSKMAG00000004259
oryzias_latipes ENSORLG00020015258
oryzias_latipes ENSORLG00000010449
oryzias_latipes_asm223469v1 ENSORLG00015018283
oryzias_melastigma ENSOMEG00000015341
stegastes_partitus ENSSPAG00000016231
labrus_bergylta ENSLBEG00000020353
cynoglossus_semilaevis ENSCSEG00000005668
hippocampus_comes ENSHCOG00000010710
hippocampus_comes ENSHCOG00000002001
hippocampus_comes ENSHCOG00000019996
periophthalmus_magnuspinnatus ENSPMGG00000003706
esox_lucius ENSELUG00000000289
paramormyrops_kingsleyae ENSPKIG00000013361
scleropages_formosus ENSSFOG00015005890
lepisosteus_oculatus ENSLOCG00000005690
