anas_platyrhynchos_platyrhynchos ENSAPLG00000016010
erinaceus_europaeus ENSEEUG00000005199
choloepus_hoffmanni ENSCHOG00000011228
dasypus_novemcinctus ENSDNOG00000007543
loxodonta_africana ENSLAFG00000009891
procavia_capensis ENSPCAG00000005649
echinops_telfairi ENSETEG00000014868
neovison_vison ENSNVIG00000008952
neovison_vison ENSNVIG00000008938
melopsittacus_undulatus ENSMUNG00000015205
sarcophilus_harrisii ENSSHAG00000012465
phascolarctos_cinereus ENSPCIG00000019466
monodelphis_domestica ENSMODG00000015025
xenopus_tropicalis ENSXETG00000003831
latimeria_chalumnae ENSLACG00000002514
ictalurus_punctatus ENSIPUG00000020100
danio_rerio ENSDARG00000005908
tetraodon_nigroviridis ENSTNIG00000007593
takifugu_rubripes ENSTRUG00000008809
mola_mola ENSMMOG00000016974
gasterosteus_aculeatus ENSGACG00000020836
labrus_bergylta ENSLBEG00000004594
amphiprion_ocellaris ENSAOCG00000013350
amphiprion_percula ENSAPEG00000001531
stegastes_partitus ENSSPAG00000005452
xiphophorus_maculatus ENSXMAG00000015368
xiphophorus_couchianus ENSXCOG00000018760
gambusia_affinis ENSGAFG00000011153
poecilia_latipinna ENSPLAG00000002429
poecilia_formosa ENSPFOG00000000506
poecilia_mexicana ENSPMEG00000023181
poecilia_reticulata ENSPREG00000013606
fundulus_heteroclitus ENSFHEG00000005788
cyprinodon_variegatus ENSCVAG00000002534
kryptolebias_marmoratus ENSKMAG00000003728
oryzias_latipes ENSORLG00020007858
oryzias_latipes ENSORLG00000015445
oryzias_latipes_asm223469v1 ENSORLG00015014194
oryzias_melastigma ENSOMEG00000023800
astatotilapia_calliptera ENSACLG00000024509
maylandia_zebra ENSMZEG00005011781
haplochromis_burtoni ENSHBUG00000014440
pundamilia_nyererei ENSPNYG00000012836
neolamprologus_brichardi ENSNBRG00000014617
amphilophus_citrinellus ENSACIG00000012846
seriola_dumerili ENSSDUG00000008980
seriola_lalandi_dorsalis ENSSLDG00000002058
cynoglossus_semilaevis ENSCSEG00000010393
anabas_testudineus ENSATEG00000022826
mastacembelus_armatus ENSMAMG00000000368
periophthalmus_magnuspinnatus ENSPMGG00000001866
hippocampus_comes ENSHCOG00000009500
gadus_morhua ENSGMOG00000009374
esox_lucius ENSELUG00000024259
paramormyrops_kingsleyae ENSPKIG00000019713
