caenorhabditis_elegans_strain_n2 WBGene00012105
sphenodon_punctatus ENSSPUG00000013852
nothoprocta_perdicaria ENSNPEG00000004680
dromaius_novaehollandiae ENSDNVG00000014651
parus_major ENSPMJG00000012381
notechis_scutatus ENSNSUG00000014592
notechis_scutatus ENSNSUG00000001165
cavia_porcellus ENSCPOG00000003102
cavia_aperea ENSCAPG00000008057
chinchilla_lanigera ENSCLAG00000009948
heterocephalus_glaber_male ENSHGLG00100016698
heterocephalus_glaber_female ENSHGLG00000000226
ictidomys_tridecemlineatus ENSSTOG00000028661
marmota_marmota_marmota ENSMMMG00000014360
urocitellus_parryii ENSUPAG00010011331
spermophilus_dauricus ENSSDAG00000018900
dipodomys_ordii ENSDORG00000006485
castor_canadensis ENSCCNG00000020364
mus_spicilegus ENSMSIG00000030459
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016077
mus_musculus ENSMUSG00000019822
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015268
mus_pahari MGP_PahariEiJ_G0030686
rattus_norvegicus ENSRNOG00000000306
meriones_unguiculatus ENSMUGG00000006855
peromyscus_maniculatus_bairdii ENSPEMG00000018109
microtus_ochrogaster ENSMOCG00000019666
cricetulus_griseus_crigri ENSCGRG00000008928
cricetulus_griseus_chok1gshd ENSCGRG00001019999
cricetulus_griseus_crigri-picr ENSCGRG00015000285
mesocricetus_auratus ENSMAUG00000008721
nannospalax_galili ENSNGAG00000013670
jaculus_jaculus ENSJJAG00000019368
oryctolagus_cuniculus ENSOCUG00000008607
ochotona_princeps ENSOPRG00000012612
tupaia_belangeri ENSTBEG00000009336
pan_paniscus ENSPPAG00000031363
pan_troglodytes ENSPTRG00000018484
homo_sapiens ENSG00000135587
gorilla_gorilla ENSGGOG00000003394
pongo_abelii ENSPPYG00000016908
nomascus_leucogenys ENSNLEG00000012570
macaca_fascicularis ENSMFAG00000033236
macaca_nemestrina ENSMNEG00000042401
papio_anubis ENSPANG00000024480
theropithecus_gelada ENSTGEG00000001531
cercocebus_atys ENSCATG00000015266
mandrillus_leucophaeus ENSMLEG00000039457
chlorocebus_sabaeus ENSCSAG00000015322
rhinopithecus_bieti ENSRBIG00000033388
rhinopithecus_roxellana ENSRROG00000037705
piliocolobus_tephrosceles ENSPTEG00000000589
colobus_angolensis_palliatus ENSCANG00000029491
cebus_capucinus ENSCCAG00000036357
saimiri_boliviensis_boliviensis ENSSBOG00000033929
callithrix_jacchus ENSCJAG00000005756
aotus_nancymaae ENSANAG00000028732
carlito_syrichta ENSTSYG00000008525
propithecus_coquereli ENSPCOG00000001714
microcebus_murinus ENSMICG00000014442
prolemur_simus ENSPSMG00000024457
otolemur_garnettii ENSOGAG00000015505
sus_scrofa ENSSSCG00000004408
tursiops_truncatus ENSTTRG00000004183
vicugna_pacos ENSVPAG00000000826
bos_taurus ENSBTAG00000008145
bos_mutus ENSBMUG00000017006
bison_bison_bison ENSBBBG00000011057
capra_hircus ENSCHIG00000022563
ovis_aries ENSOARG00000010409
equus_caballus ENSECAG00000016972
equus_asinus_asinus ENSEASG00005006484
pteropus_vampyrus ENSPVAG00000006556
myotis_lucifugus ENSMLUG00000003793
ursus_americanus ENSUAMG00000018011
ursus_maritimus ENSUMAG00000025505
ailuropoda_melanoleuca ENSAMEG00000016431
neovison_vison ENSNVIG00000004777
mustela_putorius_furo ENSMPUG00000010005
canis_lupus_familiaris ENSCAFG00000003816
canis_lupus_dingo ENSCAFG00020018001
panthera_tigris_altaica ENSPTIG00000008954
panthera_pardus ENSPPRG00000000099
felis_catus ENSFCAG00000006358
sorex_araneus ENSSARG00000006192
loxodonta_africana ENSLAFG00000003298
procavia_capensis ENSPCAG00000011808
echinops_telfairi ENSETEG00000007927
choloepus_hoffmanni ENSCHOG00000010708
dasypus_novemcinctus ENSDNOG00000003948
phascolarctos_cinereus ENSPCIG00000005984
notamacropus_eugenii ENSMEUG00000004602
monodelphis_domestica ENSMODG00000017971
xenopus_tropicalis ENSXETG00000000421
eptatretus_burgeri ENSEBUG00000002962
petromyzon_marinus ENSPMAG00000002460
saccharomyces_cerevisiae YER019W
