calidris_pugnax ENSCPUG00000015342
microtus_ochrogaster ENSMOCG00000010124
mus_spicilegus ENSMSIG00000021190
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020882
mus_musculus ENSMUSG00000016942
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019984
mus_pahari MGP_PahariEiJ_G0019986
rattus_norvegicus ENSRNOG00000000184
meriones_unguiculatus ENSMUGG00000008649
nannospalax_galili ENSNGAG00000014856
jaculus_jaculus ENSJJAG00000014173
ochotona_princeps ENSOPRG00000014172
tupaia_belangeri ENSTBEG00000008162
pan_troglodytes ENSPTRG00000014327
pan_paniscus ENSPPAG00000043473
homo_sapiens ENSG00000187045
gorilla_gorilla ENSGGOG00000034825
pongo_abelii ENSPPYG00000011787
nomascus_leucogenys ENSNLEG00000014738
mandrillus_leucophaeus ENSMLEG00000003226
cercocebus_atys ENSCATG00000003679
theropithecus_gelada ENSTGEG00000013914
papio_anubis ENSPANG00000018048
macaca_mulatta ENSMMUG00000000151
macaca_fascicularis ENSMFAG00000035751
macaca_nemestrina ENSMNEG00000030998
chlorocebus_sabaeus ENSCSAG00000007605
piliocolobus_tephrosceles ENSPTEG00000020480
colobus_angolensis_palliatus ENSCANG00000029400
rhinopithecus_bieti ENSRBIG00000036887
rhinopithecus_roxellana ENSRROG00000044672
saimiri_boliviensis_boliviensis ENSSBOG00000031983
callithrix_jacchus ENSCJAG00000012718
cebus_capucinus ENSCCAG00000029107
aotus_nancymaae ENSANAG00000026788
carlito_syrichta ENSTSYG00000028916
propithecus_coquereli ENSPCOG00000021070
prolemur_simus ENSPSMG00000014902
microcebus_murinus ENSMICG00000009053
otolemur_garnettii ENSOGAG00000005964
equus_caballus ENSECAG00000011051
equus_asinus_asinus ENSEASG00005018878
pteropus_vampyrus ENSPVAG00000015778
capra_hircus ENSCHIG00000020663
ovis_aries ENSOARG00000019191
bos_mutus ENSBMUG00000024746
bos_taurus ENSBTAG00000032152
bison_bison_bison ENSBBBG00000020394
tursiops_truncatus ENSTTRG00000001093
sus_scrofa ENSSSCG00000026067
ursus_americanus ENSUAMG00000019444
ursus_maritimus ENSUMAG00000015694
neovison_vison ENSNVIG00000003177
mustela_putorius_furo ENSMPUG00000012651
canis_lupus_familiaris ENSCAFG00000001512
canis_lupus_dingo ENSCAFG00020004165
vulpes_vulpes ENSVVUG00000023656
panthera_pardus ENSPPRG00000004182
panthera_tigris_altaica ENSPTIG00000015555
felis_catus ENSFCAG00000008400
procavia_capensis ENSPCAG00000016255
loxodonta_africana ENSLAFG00000027565
echinops_telfairi ENSETEG00000007873
dasypus_novemcinctus ENSDNOG00000031478
erinaceus_europaeus ENSEEUG00000012906
ornithorhynchus_anatinus ENSOANG00000013614
xenopus_tropicalis ENSXETG00000016040
latimeria_chalumnae ENSLACG00000006442
amphiprion_percula ENSAPEG00000008788
amphiprion_ocellaris ENSAOCG00000011943
acanthochromis_polyacanthus ENSAPOG00000000101
astatotilapia_calliptera ENSACLG00000007935
maylandia_zebra ENSMZEG00005006128
haplochromis_burtoni ENSHBUG00000006271
pundamilia_nyererei ENSPNYG00000007514
neolamprologus_brichardi ENSNBRG00000012406
oreochromis_niloticus ENSONIG00000013831
cyprinodon_variegatus ENSCVAG00000011224
fundulus_heteroclitus ENSFHEG00000009057
poecilia_formosa ENSPFOG00000004655
poecilia_reticulata ENSPREG00000000181
xiphophorus_maculatus ENSXMAG00000008048
gambusia_affinis ENSGAFG00000011595
poecilia_mexicana ENSPMEG00000005810
poecilia_latipinna ENSPLAG00000003422
xiphophorus_couchianus ENSXCOG00000015870
kryptolebias_marmoratus ENSKMAG00000011072
oryzias_latipes ENSORLG00000010701
oryzias_latipes ENSORLG00020008230
oryzias_latipes_asm223469v1 ENSORLG00015007575
oryzias_melastigma ENSOMEG00000016309
tetraodon_nigroviridis ENSTNIG00000015523
mastacembelus_armatus ENSMAMG00000005017
takifugu_rubripes ENSTRUG00000000036
tetraodon_nigroviridis ENSTNIG00000018830
labrus_bergylta ENSLBEG00000011606
cynoglossus_semilaevis ENSCSEG00000001354
xiphophorus_couchianus ENSXCOG00000015907
monopterus_albus ENSMALG00000015500
scophthalmus_maximus ENSSMAG00000021171
seriola_lalandi_dorsalis ENSSLDG00000021426
seriola_dumerili ENSSDUG00000013186
anabas_testudineus ENSATEG00000002986
amphiprion_ocellaris ENSAOCG00000017219
stegastes_partitus ENSSPAG00000015866
amphilophus_citrinellus ENSACIG00000004410
gadus_morhua ENSGMOG00000018077
esox_lucius ENSELUG00000020607
pygocentrus_nattereri ENSPNAG00000000172
astyanax_mexicanus ENSAMXG00000040955
ictalurus_punctatus ENSIPUG00000017117
periophthalmus_magnuspinnatus ENSPMGG00000010934
seriola_dumerili ENSSDUG00000013199
scleropages_formosus ENSSFOG00015023772
paramormyrops_kingsleyae ENSPKIG00000004659
lepisosteus_oculatus ENSLOCG00000011175
petromyzon_marinus ENSPMAG00000001180
eptatretus_burgeri ENSEBUG00000004584
