monopterus_albus ENSMALG00000002718
monodelphis_domestica ENSMODG00000005927
ornithorhynchus_anatinus ENSOANG00000005064
gopherus_agassizii ENSGAGG00000000347
chelonoidis_abingdonii ENSCABG00000022762
chrysemys_picta_bellii ENSCPBG00000026248
pelodiscus_sinensis ENSPSIG00000017598
anser_brachyrhynchus ENSABRG00000005204
anas_platyrhynchos_platyrhynchos ENSAPLG00000020281
gallus_gallus ENSGALG00000028037
coturnix_japonica ENSCJPG00005019250
numida_meleagris ENSNMEG00000022379
junco_hyemalis ENSJHYG00000011635
serinus_canaria ENSSCAG00000009700
taeniopygia_guttata ENSTGUG00000012217
lonchura_striata_domestica ENSLSDG00000002786
parus_major ENSPMJG00000016821
cyanistes_caeruleus ENSCCEG00000018671
ficedula_albicollis ENSFALG00000006355
lepidothrix_coronata ENSLCOG00000015611
melopsittacus_undulatus ENSMUNG00000009491
calidris_pugnax ENSCPUG00000000535
calidris_pygmaea ENSCPGG00000003080
dromaius_novaehollandiae ENSDNVG00000002233
nothoprocta_perdicaria ENSNPEG00000007773
apteryx_haastii ENSAHAG00000009329
apteryx_owenii ENSAOWG00000003446
apteryx_rowi ENSARWG00000005538
crocodylus_porosus ENSCPRG00005005033
sphenodon_punctatus ENSSPUG00000014379
pogona_vitticeps ENSPVIG00000020136
anolis_carolinensis ENSACAG00000016921
notechis_scutatus ENSNSUG00000002048
salvator_merianae ENSSMRG00000012578
xenopus_tropicalis ENSXETG00000013238
latimeria_chalumnae ENSLACG00000018157
petromyzon_marinus ENSPMAG00000003458
