scleropages_formosus ENSSFOG00015022518
pteropus_vampyrus ENSPVAG00000004915
erinaceus_europaeus ENSEEUG00000013709
bos_indicus ENSBIXG00005030097
bos_indicus ENSBIXG00000000957
bos_taurus ENSBTAG00000011280
bos_mutus ENSBMUG00000000913
capra_hircus ENSCHIG00000016860
ovis_aries ENSOARG00000008406
sus_scrofa ENSSSCG00000017515
tursiops_truncatus ENSTTRG00000004712
prolemur_simus ENSPSMG00000007810
tupaia_belangeri ENSTBEG00000010673
procavia_capensis ENSPCAG00000002612
loxodonta_africana ENSLAFG00000001330
dasypus_novemcinctus ENSDNOG00000040744
phascolarctos_cinereus ENSPCIG00000001017
notamacropus_eugenii ENSMEUG00000014316
castor_canadensis ENSCCNG00000026947
cricetulus_griseus ENSCGRG00000013729
cavia_aperea ENSCAPG00000013289
heterocephalus_glaber ENSHGLG00000010993
heterocephalus_glaber ENSHGLG00100005469
fukomys_damarensis ENSFDAG00000006308
octodon_degus ENSODEG00000017455
chinchilla_lanigera ENSCLAG00000015338
jaculus_jaculus ENSJJAG00000010141
spermophilus_dauricus ENSSDAG00000013590
marmota_marmota ENSMMMG00000020322
ochotona_princeps ENSOPRG00000003843
mandrillus_leucophaeus ENSMLEG00000033875
colobus_angolensis ENSCANG00000043643
saimiri_boliviensis ENSSBOG00000029189
carlito_syrichta ENSTSYG00000033104
vulpes_vulpes ENSVVUG00000003100
canis_lupus ENSCAFG00000016698
ursus_americanus ENSUAMG00000002826
ursus_maritimus ENSUMAG00000016425
neovison_vison ENSNVIG00000005426
bison_bison ENSBBBG00000022076
vombatus_ursinus ENSVURG00010007134
mustela_putorius ENSMPUG00000015271
ailuropoda_melanoleuca ENSAMEG00000004659
panthera_tigris ENSPTIG00000005274
pan_paniscus ENSPPAG00000040088
nomascus_leucogenys ENSNLEG00000032565
macaca_mulatta ENSMMUG00000019762
piliocolobus_tephrosceles ENSPTEG00000031463
equus_caballus ENSECAG00000016107
sarcophilus_harrisii ENSSHAG00000018254
monodelphis_domestica ENSMODG00000039000
ornithorhynchus_anatinus ENSOANG00000030462
xenopus_tropicalis ENSXETG00000019226
latimeria_chalumnae ENSLACG00000017427
hucho_hucho ENSHHUG00000039100
hucho_hucho ENSHHUG00000000833
esox_lucius ENSELUG00000008379
gasterosteus_aculeatus ENSGACG00000003822
hippocampus_comes ENSHCOG00000015975
gadus_morhua ENSGMOG00000008597
oryzias_latipes ENSORLG00020000662
oryzias_latipes ENSORLG00000030262
oryzias_latipes ENSORLG00015021294
oryzias_latipes ENSORLG00020022015
oryzias_latipes ENSORLG00015021280
oryzias_melastigma ENSOMEG00000003994
fundulus_heteroclitus ENSFHEG00000006116
haplochromis_burtoni ENSHBUG00000005232
pundamilia_nyererei ENSPNYG00000000967
maylandia_zebra ENSMZEG00005007868
astatotilapia_calliptera ENSACLG00000024327
neolamprologus_brichardi ENSNBRG00000023332
oreochromis_niloticus ENSONIG00000018224
amphilophus_citrinellus ENSACIG00000012942
stegastes_partitus ENSSPAG00000002245
tetraodon_nigroviridis ENSTNIG00000016965
amphiprion_percula ENSAPEG00000005081
periophthalmus_magnuspinnatus ENSPMGG00000003944
scophthalmus_maximus ENSSMAG00000009169
anabas_testudineus ENSATEG00000008182
betta_splendens ENSBSLG00000019065
amphiprion_ocellaris ENSAOCG00000001287
acanthochromis_polyacanthus ENSAPOG00000015691
parambassis_ranga ENSPRNG00000013724
xiphophorus_couchianus ENSXCOG00000003661
xiphophorus_maculatus ENSXMAG00000013648
poecilia_mexicana ENSPMEG00000022242
poecilia_formosa ENSPFOG00000017995
poecilia_latipinna ENSPLAG00000021169
poecilia_reticulata ENSPREG00000012841
gambusia_affinis ENSGAFG00000012732
cyprinodon_variegatus ENSCVAG00000012726
kryptolebias_marmoratus ENSKMAG00000004750
gouania_willdenowi ENSGWIG00000023694
lates_calcarifer ENSLCAG00010014321
cottoperca_gobio ENSCGOG00000019917
mastacembelus_armatus ENSMAMG00000006504
monopterus_albus ENSMALG00000013578
cottoperca_gobio ENSCGOG00000019915
labrus_bergylta ENSLBEG00000010668
larimichthys_crocea ENSLCRG00005021562
mola_mola ENSMMOG00000000754
takifugu_rubripes ENSTRUG00000013045
seriola_dumerili ENSSDUG00000010348
seriola_lalandi ENSSLDG00000023814
cynoglossus_semilaevis ENSCSEG00000014783
clupea_harengus ENSCHAG00000020823
denticeps_clupeoides ENSDCDG00000010966
astyanax_mexicanus ENSAMXG00000010457
astyanax_mexicanus ENSAMXG00005019943
pygocentrus_nattereri ENSPNAG00000008294
electrophorus_electricus ENSEEEG00000006353
ictalurus_punctatus ENSIPUG00000018504
danio_rerio ENSDARG00000061473
scleropages_formosus ENSSFOG00015000820
paramormyrops_kingsleyae ENSPKIG00000000901
hucho_hucho ENSHHUG00000048384
hucho_hucho ENSHHUG00000048387
hucho_hucho ENSHHUG00000011258
esox_lucius ENSELUG00000014401
amphiprion_percula ENSAPEG00000001248
amphiprion_ocellaris ENSAOCG00000012128
acanthochromis_polyacanthus ENSAPOG00000001381
stegastes_partitus ENSSPAG00000011138
lates_calcarifer ENSLCAG00010003853
anabas_testudineus ENSATEG00000009900
gouania_willdenowi ENSGWIG00000016004
labrus_bergylta ENSLBEG00000028543
takifugu_rubripes ENSTRUG00000020745
larimichthys_crocea ENSLCRG00005009536
hippocampus_comes ENSHCOG00000008443
mastacembelus_armatus ENSMAMG00000000938
betta_splendens ENSBSLG00000012607
labrus_bergylta ENSLBEG00000006771
cynoglossus_semilaevis ENSCSEG00000012560
pundamilia_nyererei ENSPNYG00000002907
maylandia_zebra ENSMZEG00005001658
neolamprologus_brichardi ENSNBRG00000009157
amphilophus_citrinellus ENSACIG00000014258
parambassis_ranga ENSPRNG00000015366
gasterosteus_aculeatus ENSGACG00000005568
cottoperca_gobio ENSCGOG00000000864
tetraodon_nigroviridis ENSTNIG00000010826
seriola_dumerili ENSSDUG00000017991
seriola_lalandi ENSSLDG00000001513
haplochromis_burtoni ENSHBUG00000019214
astatotilapia_calliptera ENSACLG00000002801
oreochromis_niloticus ENSONIG00000003400
monopterus_albus ENSMALG00000001081
denticeps_clupeoides ENSDCDG00000023381
clupea_harengus ENSCHAG00000011348
electrophorus_electricus ENSEEEG00000017034
ictalurus_punctatus ENSIPUG00000011875
astyanax_mexicanus ENSAMXG00000008086
astyanax_mexicanus ENSAMXG00005018573
pygocentrus_nattereri ENSPNAG00000000909
lepisosteus_oculatus ENSLOCG00000013343
erpetoichthys_calabaricus ENSECRG00000021849
callorhinchus_milii ENSCMIG00000004109
callorhinchus_milii ENSCMIG00000000175
