monopterus_albus ENSMALG00000014110
chrysemys_picta_bellii ENSCPBG00000005419
pelodiscus_sinensis ENSPSIG00000015890
anolis_carolinensis ENSACAG00000014738
pogona_vitticeps ENSPVIG00000001304
notechis_scutatus ENSNSUG00000014241
salvator_merianae ENSSMRG00000019394
sphenodon_punctatus ENSSPUG00000014588
choloepus_hoffmanni ENSCHOG00000006308
dasypus_novemcinctus ENSDNOG00000013664
loxodonta_africana ENSLAFG00000006350
procavia_capensis ENSPCAG00000002638
echinops_telfairi ENSETEG00000017459
piliocolobus_tephrosceles ENSPTEG00000021769
colobus_angolensis_palliatus ENSCANG00000031417
rhinopithecus_roxellana ENSRROG00000027503
rhinopithecus_bieti ENSRBIG00000044054
mandrillus_leucophaeus ENSMLEG00000013804
cercocebus_atys ENSCATG00000040601
macaca_fascicularis ENSMFAG00000045841
macaca_mulatta ENSMMUG00000021290
macaca_nemestrina ENSMNEG00000032534
theropithecus_gelada ENSTGEG00000027692
papio_anubis ENSPANG00000009769
chlorocebus_sabaeus ENSCSAG00000012430
pan_troglodytes ENSPTRG00000006601
pan_paniscus ENSPPAG00000030972
homo_sapiens ENSG00000204262
gorilla_gorilla ENSGGOG00000014008
pongo_abelii ENSPPYG00000013012
nomascus_leucogenys ENSNLEG00000006541
cebus_capucinus ENSCCAG00000026391
saimiri_boliviensis_boliviensis ENSSBOG00000024117
callithrix_jacchus ENSCJAG00000005283
aotus_nancymaae ENSANAG00000027884
carlito_syrichta ENSTSYG00000001559
propithecus_coquereli ENSPCOG00000024873
microcebus_murinus ENSMICG00000014230
prolemur_simus ENSPSMG00000004576
otolemur_garnettii ENSOGAG00000005889
castor_canadensis ENSCCNG00000017885
dipodomys_ordii ENSDORG00000012008
mus_musculus ENSMUSG00000026042
mus_spicilegus ENSMSIG00000017735
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014910
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014106
mus_pahari MGP_PahariEiJ_G0027349
rattus_norvegicus ENSRNOG00000003736
meriones_unguiculatus ENSMUGG00000012073
cricetulus_griseus_chok1gshd ENSCGRG00001013733
cricetulus_griseus_crigri-picr ENSCGRG00015028725
cricetulus_griseus_crigri ENSCGRG00000007829
mesocricetus_auratus ENSMAUG00000011023
microtus_ochrogaster ENSMOCG00000002191
peromyscus_maniculatus_bairdii ENSPEMG00000012578
nannospalax_galili ENSNGAG00000010609
jaculus_jaculus ENSJJAG00000006385
chinchilla_lanigera ENSCLAG00000012743
octodon_degus ENSODEG00000010110
cavia_porcellus ENSCPOG00000006858
cavia_aperea ENSCAPG00000007126
heterocephalus_glaber_female ENSHGLG00000001701
heterocephalus_glaber_male ENSHGLG00100003850
fukomys_damarensis ENSFDAG00000001913
urocitellus_parryii ENSUPAG00010023100
spermophilus_dauricus ENSSDAG00000001436
ictidomys_tridecemlineatus ENSSTOG00000015795
marmota_marmota_marmota ENSMMMG00000009133
oryctolagus_cuniculus ENSOCUG00000015020
ochotona_princeps ENSOPRG00000000206
tupaia_belangeri ENSTBEG00000014704
capra_hircus ENSCHIG00000012434
bos_taurus ENSBTAG00000027020
ovis_aries ENSOARG00000016440
bos_mutus ENSBMUG00000022713
bison_bison_bison ENSBBBG00000022683
tursiops_truncatus ENSTTRG00000010401
sus_scrofa ENSSSCG00000016035
vicugna_pacos ENSVPAG00000007902
ursus_maritimus ENSUMAG00000018878
ursus_americanus ENSUAMG00000006441
ailuropoda_melanoleuca ENSAMEG00000011644
neovison_vison ENSNVIG00000001582
mustela_putorius_furo ENSMPUG00000012345
canis_lupus_familiaris ENSCAFG00000014837
canis_lupus_dingo ENSCAFG00020008595
vulpes_vulpes ENSVVUG00000027155
panthera_tigris_altaica ENSPTIG00000005969
panthera_pardus ENSPPRG00000025050
felis_catus ENSFCAG00000014741
equus_caballus ENSECAG00000008499
equus_asinus_asinus ENSEASG00005021159
sorex_araneus ENSSARG00000000900
erinaceus_europaeus ENSEEUG00000014784
pteropus_vampyrus ENSPVAG00000005461
myotis_lucifugus ENSMLUG00000014979
ornithorhynchus_anatinus ENSOANG00000007873
ornithorhynchus_anatinus ENSOANG00000006545
ornithorhynchus_anatinus ENSOANG00000030010
phascolarctos_cinereus ENSPCIG00000034702
phascolarctos_cinereus ENSPCIG00000023222
notamacropus_eugenii ENSMEUG00000006732
sarcophilus_harrisii ENSSHAG00000006566
monodelphis_domestica ENSMODG00000011359
xenopus_tropicalis ENSXETG00000010784
latimeria_chalumnae ENSLACG00000008343
latimeria_chalumnae ENSLACG00000000551
anas_platyrhynchos_platyrhynchos ENSAPLG00000001050
gallus_gallus ENSGALG00000035584
lepisosteus_oculatus ENSLOCG00000006156
callithrix_jacchus ENSCJAG00000015054
lepisosteus_oculatus ENSLOCG00000006192
scophthalmus_maximus ENSSMAG00000011709
seriola_dumerili ENSSDUG00000011373
gasterosteus_aculeatus ENSGACG00000014923
anabas_testudineus ENSATEG00000015341
mastacembelus_armatus ENSMAMG00000022320
oreochromis_niloticus ENSONIG00000007142
neolamprologus_brichardi ENSNBRG00000016673
poecilia_formosa ENSPFOG00000014044
poecilia_mexicana ENSPMEG00000021397
poecilia_reticulata ENSPREG00000015993
xiphophorus_maculatus ENSXMAG00000007999
gambusia_affinis ENSGAFG00000011005
fundulus_heteroclitus ENSFHEG00000009001
kryptolebias_marmoratus ENSKMAG00000003302
oryzias_melastigma ENSOMEG00000020601
oryzias_latipes_asm223469v1 ENSORLG00015014618
tetraodon_nigroviridis ENSTNIG00000010611
esox_lucius ENSELUG00000003388
calidris_pugnax ENSCPUG00000012412
calidris_pugnax ENSCPUG00000012410
ficedula_albicollis ENSFALG00000004456
ficedula_albicollis ENSFALG00000004460
ornithorhynchus_anatinus ENSOANG00000022372
