scleropages_formosus ENSSFOG00015019086
apteryx_haastii ENSAHAG00000018756
apteryx_haastii ENSAHAG00000018752
apteryx_rowi ENSARWG00000000963
apteryx_rowi ENSARWG00000000952
calidris_pugnax ENSCPUG00000003062
calidris_pugnax ENSCPUG00000003066
serinus_canaria ENSSCAG00000012675
serinus_canaria ENSSCAG00000012669
lonchura_striata_domestica ENSLSDG00000010189
lonchura_striata_domestica ENSLSDG00000010183
zonotrichia_albicollis ENSZALG00000011447
parus_major ENSPMJG00000015072
parus_major ENSPMJG00000015073
cyanistes_caeruleus ENSCCEG00000008703
lepidothrix_coronata ENSLCOG00000009265
coturnix_japonica ENSCJPG00005013804
numida_meleagris ENSNMEG00000001023
anser_brachyrhynchus ENSABRG00000019109
crocodylus_porosus ENSCPRG00005013821
chelonoidis_abingdonii ENSCABG00000019112
chrysemys_picta_bellii ENSCPBG00000016972
gopherus_agassizii ENSGAGG00000013220
pelodiscus_sinensis ENSPSIG00000005502
salvator_merianae ENSSMRG00000010081
notechis_scutatus ENSNSUG00000016751
sphenodon_punctatus ENSSPUG00000011579
chelonoidis_abingdonii ENSCABG00000019116
gopherus_agassizii ENSGAGG00000025465
chrysemys_picta_bellii ENSCPBG00000009453
pelodiscus_sinensis ENSPSIG00000005494
crocodylus_porosus ENSCPRG00005013850
pogona_vitticeps ENSPVIG00000023268
pogona_vitticeps ENSPVIG00000023267
anolis_carolinensis ENSACAG00000011875
salvator_merianae ENSSMRG00000010103
sphenodon_punctatus ENSSPUG00000011534
latimeria_chalumnae ENSLACG00000015973
petromyzon_marinus ENSPMAG00000006327
