caenorhabditis_elegans_strain_n2 WBGene00016902
junco_hyemalis ENSJHYG00000005728
zonotrichia_albicollis ENSZALG00000002219
serinus_canaria ENSSCAG00000003342
taeniopygia_guttata ENSTGUG00000006071
taeniopygia_guttata ENSTGUG00000006021
lonchura_striata_domestica ENSLSDG00000003100
parus_major ENSPMJG00000006399
cyanistes_caeruleus ENSCCEG00000006555
ficedula_albicollis ENSFALG00000001693
anas_platyrhynchos_platyrhynchos ENSAPLG00000004075
anser_brachyrhynchus ENSABRG00000021724
apteryx_rowi ENSARWG00000008438
apteryx_haastii ENSAHAG00000008407
apteryx_owenii ENSAOWG00000004903
dromaius_novaehollandiae ENSDNVG00000012260
crocodylus_porosus ENSCPRG00005007791
gopherus_agassizii ENSGAGG00000021850
chelonoidis_abingdonii ENSCABG00000004482
chrysemys_picta_bellii ENSCPBG00000012269
pelodiscus_sinensis ENSPSIG00000009651
xenopus_tropicalis ENSXETG00000022320
cebus_capucinus ENSCCAG00000034391
saimiri_boliviensis_boliviensis ENSSBOG00000031677
callithrix_jacchus ENSCJAG00000045050
aotus_nancymaae ENSANAG00000032828
rhinopithecus_bieti ENSRBIG00000042481
rhinopithecus_roxellana ENSRROG00000030531
piliocolobus_tephrosceles ENSPTEG00000025594
colobus_angolensis_palliatus ENSCANG00000034082
papio_anubis ENSPANG00000026155
theropithecus_gelada ENSTGEG00000006250
chlorocebus_sabaeus ENSCSAG00000015886
macaca_fascicularis ENSMFAG00000045811
macaca_nemestrina ENSMNEG00000045182
macaca_mulatta ENSMMUG00000044767
cercocebus_atys ENSCATG00000039388
mandrillus_leucophaeus ENSMLEG00000039274
homo_sapiens ENSG00000165716
gorilla_gorilla ENSGGOG00000016071
pan_paniscus ENSPPAG00000034515
pan_troglodytes ENSPTRG00000021565
pongo_abelii ENSPPYG00000019781
nomascus_leucogenys ENSNLEG00000008367
carlito_syrichta ENSTSYG00000028088
propithecus_coquereli ENSPCOG00000021075
propithecus_coquereli ENSPCOG00000012156
prolemur_simus ENSPSMG00000015645
microcebus_murinus ENSMICG00000015407
otolemur_garnettii ENSOGAG00000008561
cavia_porcellus ENSCPOG00000025816
cavia_aperea ENSCAPG00000005885
chinchilla_lanigera ENSCLAG00000007182
octodon_degus ENSODEG00000015451
heterocephalus_glaber_male ENSHGLG00100012938
heterocephalus_glaber_female ENSHGLG00000012618
fukomys_damarensis ENSFDAG00000018172
spermophilus_dauricus ENSSDAG00000002169
ictidomys_tridecemlineatus ENSSTOG00000009097
urocitellus_parryii ENSUPAG00010006606
marmota_marmota_marmota ENSMMMG00000009805
jaculus_jaculus ENSJJAG00000016902
jaculus_jaculus ENSJJAG00000000500
cricetulus_griseus_crigri-picr ENSCGRG00015010911
cricetulus_griseus_crigri ENSCGRG00000003233
cricetulus_griseus_chok1gshd ENSCGRG00001015260
mesocricetus_auratus ENSMAUG00000008552
microtus_ochrogaster ENSMOCG00000009588
peromyscus_maniculatus_bairdii ENSPEMG00000017048
mus_musculus ENSMUSG00000036186
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024239
mus_spicilegus ENSMSIG00000028280
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023322
mus_pahari MGP_PahariEiJ_G0024779
rattus_norvegicus ENSRNOG00000004532
meriones_unguiculatus ENSMUGG00000021687
castor_canadensis ENSCCNG00000007622
dipodomys_ordii ENSDORG00000029150
tupaia_belangeri ENSTBEG00000016261
capra_hircus ENSCHIG00000014246
ovis_aries ENSOARG00000003746
bos_taurus ENSBTAG00000021928
bos_mutus ENSBMUG00000001082
sus_scrofa ENSSSCG00000005837
pteropus_vampyrus ENSPVAG00000007354
erinaceus_europaeus ENSEEUG00000009238
canis_lupus_dingo ENSCAFG00020002631
equus_asinus_asinus ENSEASG00005018469
equus_caballus ENSECAG00000005285
ursus_americanus ENSUAMG00000019532
ailuropoda_melanoleuca ENSAMEG00000003977
neovison_vison ENSNVIG00000010736
mustela_putorius_furo ENSMPUG00000011247
canis_lupus_familiaris ENSCAFG00000019566
vulpes_vulpes ENSVVUG00000026085
panthera_pardus ENSPPRG00000004451
felis_catus ENSFCAG00000046165
dasypus_novemcinctus ENSDNOG00000033343
ochotona_princeps ENSOPRG00000012603
procavia_capensis ENSPCAG00000006111
echinops_telfairi ENSETEG00000008402
latimeria_chalumnae ENSLACG00000018842
scleropages_formosus ENSSFOG00015010943
paramormyrops_kingsleyae ENSPKIG00000000199
scleropages_formosus ENSSFOG00015020385
paramormyrops_kingsleyae ENSPKIG00000004533
anabas_testudineus ENSATEG00000011669
monopterus_albus ENSMALG00000011927
seriola_lalandi_dorsalis ENSSLDG00000015701
seriola_dumerili ENSSDUG00000008660
mola_mola ENSMMOG00000004702
amphiprion_percula ENSAPEG00000023298
amphiprion_ocellaris ENSAOCG00000007614
acanthochromis_polyacanthus ENSAPOG00000000678
stegastes_partitus ENSSPAG00000010946
mastacembelus_armatus ENSMAMG00000018780
scophthalmus_maximus ENSSMAG00000010875
haplochromis_burtoni ENSHBUG00000010155
pundamilia_nyererei ENSPNYG00000002632
astatotilapia_calliptera ENSACLG00000027613
maylandia_zebra ENSMZEG00005004041
neolamprologus_brichardi ENSNBRG00000008628
oreochromis_niloticus ENSONIG00000011241
amphilophus_citrinellus ENSACIG00000002672
labrus_bergylta ENSLBEG00000025204
gasterosteus_aculeatus ENSGACG00000015914
oryzias_latipes ENSORLG00000003651
oryzias_latipes ENSORLG00020010342
oryzias_latipes_asm223469v1 ENSORLG00015017395
oryzias_melastigma ENSOMEG00000013188
cynoglossus_semilaevis ENSCSEG00000014831
xiphophorus_maculatus ENSXMAG00000000349
gambusia_affinis ENSGAFG00000014139
poecilia_formosa ENSPFOG00000014908
poecilia_mexicana ENSPMEG00000022517
poecilia_latipinna ENSPLAG00000004852
poecilia_reticulata ENSPREG00000014592
fundulus_heteroclitus ENSFHEG00000001935
cyprinodon_variegatus ENSCVAG00000014509
kryptolebias_marmoratus ENSKMAG00000012539
takifugu_rubripes ENSTRUG00000006841
tetraodon_nigroviridis ENSTNIG00000013454
periophthalmus_magnuspinnatus ENSPMGG00000016731
hippocampus_comes ENSHCOG00000005998
gadus_morhua ENSGMOG00000018794
esox_lucius ENSELUG00000003199
astyanax_mexicanus ENSAMXG00000030250
astyanax_mexicanus ENSAMXG00000015675
pygocentrus_nattereri ENSPNAG00000027737
ictalurus_punctatus ENSIPUG00000021354
danio_rerio ENSDARG00000117093
lepisosteus_oculatus ENSLOCG00000003692
eptatretus_burgeri ENSEBUG00000012316
scleropages_formosus ENSSFOG00015020635
paramormyrops_kingsleyae ENSPKIG00000004912
labrus_bergylta ENSLBEG00000027925
gasterosteus_aculeatus ENSGACG00000004224
takifugu_rubripes ENSTRUG00000000590
tetraodon_nigroviridis ENSTNIG00000013765
mola_mola ENSMMOG00000005571
astatotilapia_calliptera ENSACLG00000026593
maylandia_zebra ENSMZEG00005010017
haplochromis_burtoni ENSHBUG00000000883
pundamilia_nyererei ENSPNYG00000021390
neolamprologus_brichardi ENSNBRG00000015852
oreochromis_niloticus ENSONIG00000019244
amphilophus_citrinellus ENSACIG00000016272
poecilia_formosa ENSPFOG00000016493
poecilia_latipinna ENSPLAG00000010962
poecilia_mexicana ENSPMEG00000013798
poecilia_reticulata ENSPREG00000013970
xiphophorus_couchianus ENSXCOG00000004278
xiphophorus_maculatus ENSXMAG00000003141
gambusia_affinis ENSGAFG00000016583
fundulus_heteroclitus ENSFHEG00000011253
cyprinodon_variegatus ENSCVAG00000012149
kryptolebias_marmoratus ENSKMAG00000003521
amphiprion_ocellaris ENSAOCG00000008148
amphiprion_percula ENSAPEG00000023732
acanthochromis_polyacanthus ENSAPOG00000015301
stegastes_partitus ENSSPAG00000009028
mastacembelus_armatus ENSMAMG00000008005
monopterus_albus ENSMALG00000014581
anabas_testudineus ENSATEG00000008993
periophthalmus_magnuspinnatus ENSPMGG00000016521
seriola_dumerili ENSSDUG00000022450
seriola_lalandi_dorsalis ENSSLDG00000020101
scophthalmus_maximus ENSSMAG00000003047
oryzias_latipes ENSORLG00000013740
oryzias_latipes ENSORLG00020001686
oryzias_melastigma ENSOMEG00000001538
hippocampus_comes ENSHCOG00000011928
gadus_morhua ENSGMOG00000007713
esox_lucius ENSELUG00000002902
astyanax_mexicanus ENSAMXG00000044089
pygocentrus_nattereri ENSPNAG00000027122
ictalurus_punctatus ENSIPUG00000009639
danio_rerio ENSDARG00000061362
astyanax_mexicanus ENSAMXG00000006694
pygocentrus_nattereri ENSPNAG00000027914
ictalurus_punctatus ENSIPUG00000013445
danio_rerio ENSDARG00000062955
oryzias_latipes ENSORLG00000005089
oryzias_latipes_asm223469v1 ENSORLG00015005977
oryzias_latipes ENSORLG00020002757
oryzias_melastigma ENSOMEG00000016775
cynoglossus_semilaevis ENSCSEG00000017750
labrus_bergylta ENSLBEG00000006431
takifugu_rubripes ENSTRUG00000005129
tetraodon_nigroviridis ENSTNIG00000006968
mola_mola ENSMMOG00000006174
gasterosteus_aculeatus ENSGACG00000015666
fundulus_heteroclitus ENSFHEG00000014399
cyprinodon_variegatus ENSCVAG00000004895
poecilia_formosa ENSPFOG00000017351
poecilia_mexicana ENSPMEG00000011168
poecilia_latipinna ENSPLAG00000005338
poecilia_reticulata ENSPREG00000008080
xiphophorus_maculatus ENSXMAG00000004088
gambusia_affinis ENSGAFG00000018051
kryptolebias_marmoratus ENSKMAG00000002071
astatotilapia_calliptera ENSACLG00000008611
maylandia_zebra ENSMZEG00005004530
haplochromis_burtoni ENSHBUG00000007438
pundamilia_nyererei ENSPNYG00000002276
neolamprologus_brichardi ENSNBRG00000002628
oreochromis_niloticus ENSONIG00000010561
amphilophus_citrinellus ENSACIG00000021318
amphiprion_percula ENSAPEG00000014675
amphiprion_ocellaris ENSAOCG00000023009
acanthochromis_polyacanthus ENSAPOG00000014812
stegastes_partitus ENSSPAG00000000838
seriola_lalandi_dorsalis ENSSLDG00000016559
seriola_dumerili ENSSDUG00000011718
scophthalmus_maximus ENSSMAG00000006751
mastacembelus_armatus ENSMAMG00000004961
monopterus_albus ENSMALG00000002120
anabas_testudineus ENSATEG00000018972
periophthalmus_magnuspinnatus ENSPMGG00000011035
hippocampus_comes ENSHCOG00000019484
gadus_morhua ENSGMOG00000017263
esox_lucius ENSELUG00000019114
lepisosteus_oculatus ENSLOCG00000004662
gallus_gallus ENSGALG00000005918
meleagris_gallopavo ENSMGAG00000008075
coturnix_japonica ENSCJPG00005008158
numida_meleagris ENSNMEG00000020900
anser_brachyrhynchus ENSABRG00000014977
anas_platyrhynchos_platyrhynchos ENSAPLG00000016170
lepidothrix_coronata ENSLCOG00000005073
manacus_vitellinus ENSMVIG00005004937
cyanistes_caeruleus ENSCCEG00000003858
parus_major ENSPMJG00000019388
ficedula_albicollis ENSFALG00000001706
zonotrichia_albicollis ENSZALG00000007378
junco_hyemalis ENSJHYG00000001719
serinus_canaria ENSSCAG00000013842
taeniopygia_guttata ENSTGUG00000017432
lonchura_striata_domestica ENSLSDG00000011042
melopsittacus_undulatus ENSMUNG00000014050
calidris_pygmaea ENSCPGG00000001030
calidris_pugnax ENSCPUG00000003659
apteryx_rowi ENSARWG00000015226
apteryx_owenii ENSAOWG00000002188
apteryx_haastii ENSAHAG00000006209
dromaius_novaehollandiae ENSDNVG00000013665
nothoprocta_perdicaria ENSNPEG00000003491
crocodylus_porosus ENSCPRG00005016519
chelonoidis_abingdonii ENSCABG00000006110
gopherus_agassizii ENSGAGG00000015890
chrysemys_picta_bellii ENSCPBG00000015751
pelodiscus_sinensis ENSPSIG00000008617
pogona_vitticeps ENSPVIG00000003455
anolis_carolinensis ENSACAG00000004232
notechis_scutatus ENSNSUG00000019961
salvator_merianae ENSSMRG00000021370
sphenodon_punctatus ENSSPUG00000002753
ornithorhynchus_anatinus ENSOANG00000030071
ornithorhynchus_anatinus ENSOANG00000004668
vicugna_pacos ENSVPAG00000012203
carlito_syrichta ENSTSYG00000033738
echinops_telfairi ENSETEG00000006968
dasypus_novemcinctus ENSDNOG00000006049
choloepus_hoffmanni ENSCHOG00000010102
loxodonta_africana ENSLAFG00000001048
procavia_capensis ENSPCAG00000011828
bos_mutus ENSBMUG00000014855
bos_taurus ENSBTAG00000002028
bison_bison_bison ENSBBBG00000005789
capra_hircus ENSCHIG00000020350
ovis_aries ENSOARG00000016569
sus_scrofa ENSSSCG00000006900
tursiops_truncatus ENSTTRG00000013095
ursus_americanus ENSUAMG00000001463
ursus_maritimus ENSUMAG00000011127
ailuropoda_melanoleuca ENSAMEG00000009868
neovison_vison ENSNVIG00000018515
mustela_putorius_furo ENSMPUG00000004095
canis_lupus_dingo ENSCAFG00020013251
canis_lupus_familiaris ENSCAFG00000020148
vulpes_vulpes ENSVVUG00000020885
panthera_tigris_altaica ENSPTIG00000008277
panthera_pardus ENSPPRG00000006687
felis_catus ENSFCAG00000024680
equus_asinus_asinus ENSEASG00005015521
equus_caballus ENSECAG00000020711
erinaceus_europaeus ENSEEUG00000002906
myotis_lucifugus ENSMLUG00000008976
pteropus_vampyrus ENSPVAG00000015116
chinchilla_lanigera ENSCLAG00000008376
octodon_degus ENSODEG00000006544
cavia_aperea ENSCAPG00000016561
cavia_porcellus ENSCPOG00000000700
heterocephalus_glaber_female ENSHGLG00000004684
heterocephalus_glaber_female ENSHGLG00000008130
heterocephalus_glaber_male ENSHGLG00100000394
fukomys_damarensis ENSFDAG00000010896
ictidomys_tridecemlineatus ENSSTOG00000023846
marmota_marmota_marmota ENSMMMG00000024014
spermophilus_dauricus ENSSDAG00000022347
urocitellus_parryii ENSUPAG00010007249
castor_canadensis ENSCCNG00000016373
dipodomys_ordii ENSDORG00000005676
peromyscus_maniculatus_bairdii ENSPEMG00000000699
microtus_ochrogaster ENSMOCG00000021898
cricetulus_griseus_crigri-picr ENSCGRG00015015228
cricetulus_griseus_chok1gshd ENSCGRG00001004793
cricetulus_griseus_crigri ENSCGRG00000014365
mesocricetus_auratus ENSMAUG00000003577
mus_musculus ENSMUSG00000029270
mus_spicilegus ENSMSIG00000020148
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028511
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027512
mus_pahari MGP_PahariEiJ_G0017285
rattus_norvegicus ENSRNOG00000023533
meriones_unguiculatus ENSMUGG00000003436
nannospalax_galili ENSNGAG00000014701
jaculus_jaculus ENSJJAG00000020255
oryctolagus_cuniculus ENSOCUG00000027778
tupaia_belangeri ENSTBEG00000010948
prolemur_simus ENSPSMG00000015215
propithecus_coquereli ENSPCOG00000022059
microcebus_murinus ENSMICG00000011814
otolemur_garnettii ENSOGAG00000013249
homo_sapiens ENSG00000154511
gorilla_gorilla ENSGGOG00000000881
pan_troglodytes ENSPTRG00000000964
pan_paniscus ENSPPAG00000043970
pongo_abelii ENSPPYG00000001151
nomascus_leucogenys ENSNLEG00000010507
theropithecus_gelada ENSTGEG00000023761
papio_anubis ENSPANG00000020946
chlorocebus_sabaeus ENSCSAG00000001472
macaca_mulatta ENSMMUG00000005073
macaca_nemestrina ENSMNEG00000030760
macaca_fascicularis ENSMFAG00000000290
mandrillus_leucophaeus ENSMLEG00000035934
cercocebus_atys ENSCATG00000042332
colobus_angolensis_palliatus ENSCANG00000032853
piliocolobus_tephrosceles ENSPTEG00000028191
rhinopithecus_roxellana ENSRROG00000029635
rhinopithecus_bieti ENSRBIG00000035798
callithrix_jacchus ENSCJAG00000017678
saimiri_boliviensis_boliviensis ENSSBOG00000020486
cebus_capucinus ENSCCAG00000033496
aotus_nancymaae ENSANAG00000030882
carlito_syrichta ENSTSYG00000029638
sorex_araneus ENSSARG00000004883
phascolarctos_cinereus ENSPCIG00000013652
notamacropus_eugenii ENSMEUG00000006379
sarcophilus_harrisii ENSSHAG00000006012
monodelphis_domestica ENSMODG00000011623
xenopus_tropicalis ENSXETG00000023002
latimeria_chalumnae ENSLACG00000010057
ciona_intestinalis ENSCING00000023675
