scophthalmus_maximus ENSSMAG00000012517
sorex_araneus ENSSARG00000009930
equus_asinus_asinus ENSEASG00005001385
equus_caballus ENSECAG00000014557
bos_taurus ENSBTAG00000053401
bos_taurus ENSBTAG00000011171
bos_mutus ENSBMUG00000016696
bison_bison_bison ENSBBBG00000013479
ovis_aries ENSOARG00000001534
capra_hircus ENSCHIG00000010227
tursiops_truncatus ENSTTRG00000010255
myotis_lucifugus ENSMLUG00000001927
pongo_abelii ENSPPYG00000009002
pongo_abelii ENSPPYG00000009001
pongo_abelii ENSPPYG00000009003
ailuropoda_melanoleuca ENSAMEG00000007698
capra_hircus ENSCHIG00000010772
tupaia_belangeri ENSTBEG00000013086
tupaia_belangeri ENSTBEG00000012809
tupaia_belangeri ENSTBEG00000012898
propithecus_coquereli ENSPCOG00000019815
prolemur_simus ENSPSMG00000022610
microcebus_murinus ENSMICG00000033336
otolemur_garnettii ENSOGAG00000033528
homo_sapiens ENSG00000154864
gorilla_gorilla ENSGGOG00000016934
pan_troglodytes ENSPTRG00000009868
pan_paniscus ENSPPAG00000031522
nomascus_leucogenys ENSNLEG00000008803
macaca_fascicularis ENSMFAG00000030895
macaca_nemestrina ENSMNEG00000040869
cercocebus_atys ENSCATG00000045207
mandrillus_leucophaeus ENSMLEG00000043480
theropithecus_gelada ENSTGEG00000010413
papio_anubis ENSPANG00000012600
chlorocebus_sabaeus ENSCSAG00000017522
piliocolobus_tephrosceles ENSPTEG00000030132
colobus_angolensis_palliatus ENSCANG00000037243
cebus_capucinus ENSCCAG00000020160
saimiri_boliviensis_boliviensis ENSSBOG00000005397
callithrix_jacchus ENSCJAG00000004648
aotus_nancymaae ENSANAG00000023176
carlito_syrichta ENSTSYG00000034300
nannospalax_galili ENSNGAG00000010688
nannospalax_galili ENSNGAG00000023181
cricetulus_griseus_chok1gshd ENSCGRG00001023508
cricetulus_griseus_crigri-picr ENSCGRG00015019764
cricetulus_griseus_crigri ENSCGRG00000012762
mesocricetus_auratus ENSMAUG00000015407
microtus_ochrogaster ENSMOCG00000021619
peromyscus_maniculatus_bairdii ENSPEMG00000009069
mus_spicilegus ENSMSIG00000005610
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023253
mus_musculus ENSMUSG00000041482
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022342
mus_pahari MGP_PahariEiJ_G0019071
rattus_norvegicus ENSRNOG00000038784
meriones_unguiculatus ENSMUGG00000021295
jaculus_jaculus ENSJJAG00000013995
urocitellus_parryii ENSUPAG00010003302
ictidomys_tridecemlineatus ENSSTOG00000025402
spermophilus_dauricus ENSSDAG00000016719
marmota_marmota_marmota ENSMMMG00000020114
ochotona_princeps ENSOPRG00000001405
ochotona_princeps ENSOPRG00000001432
ochotona_princeps ENSOPRG00000001462
sorex_araneus ENSSARG00000012507
sorex_araneus ENSSARG00000012514
ursus_americanus ENSUAMG00000003433
echinops_telfairi ENSETEG00000016987
pteropus_vampyrus ENSPVAG00000012072
pteropus_vampyrus ENSPVAG00000012074
pteropus_vampyrus ENSPVAG00000012077
dipodomys_ordii ENSDORG00000000090
dipodomys_ordii ENSDORG00000000086
castor_canadensis ENSCCNG00000000560
chinchilla_lanigera ENSCLAG00000013011
octodon_degus ENSODEG00000000546
cavia_porcellus ENSCPOG00000013336
cavia_aperea ENSCAPG00000007083
heterocephalus_glaber_female ENSHGLG00000007849
heterocephalus_glaber_male ENSHGLG00100010171
fukomys_damarensis ENSFDAG00000017309
ochotona_princeps ENSOPRG00000004687
rhinopithecus_bieti ENSRBIG00000033340
choloepus_hoffmanni ENSCHOG00000013044
choloepus_hoffmanni ENSCHOG00000013065
choloepus_hoffmanni ENSCHOG00000005864
dasypus_novemcinctus ENSDNOG00000034937
notamacropus_eugenii ENSMEUG00000009094
notamacropus_eugenii ENSMEUG00000000463
phascolarctos_cinereus ENSPCIG00000012330
notamacropus_eugenii ENSMEUG00000000480
sarcophilus_harrisii ENSSHAG00000014301
monodelphis_domestica ENSMODG00000024705
erinaceus_europaeus ENSEEUG00000000835
ornithorhynchus_anatinus ENSOANG00000015755
ornithorhynchus_anatinus ENSOANG00000028535
ovis_aries ENSOARG00000009167
tetraodon_nigroviridis ENSTNIG00000014856
tetraodon_nigroviridis ENSTNIG00000014857
gasterosteus_aculeatus ENSGACG00000016623
gasterosteus_aculeatus ENSGACG00000016625
eptatretus_burgeri ENSEBUG00000015412
eptatretus_burgeri ENSEBUG00000003144
petromyzon_marinus ENSPMAG00000008693
ornithorhynchus_anatinus ENSOANG00000028562
apteryx_owenii ENSAOWG00000018173
apteryx_haastii ENSAHAG00000013936
apteryx_rowi ENSARWG00000000408
dromaius_novaehollandiae ENSDNVG00000010543
nothoprocta_perdicaria ENSNPEG00000015845
anser_brachyrhynchus ENSABRG00000003993
anas_platyrhynchos_platyrhynchos ENSAPLG00000013228
gallus_gallus ENSGALG00000042134
coturnix_japonica ENSCJPG00005007948
numida_meleagris ENSNMEG00000009262
calidris_pygmaea ENSCPGG00000014157
calidris_pugnax ENSCPUG00000006836
melopsittacus_undulatus ENSMUNG00000003569
lepidothrix_coronata ENSLCOG00000015844
manacus_vitellinus ENSMVIG00005007850
serinus_canaria ENSSCAG00000008378
lonchura_striata_domestica ENSLSDG00000013577
junco_hyemalis ENSJHYG00000016109
zonotrichia_albicollis ENSZALG00000017166
ficedula_albicollis ENSFALG00000006414
cyanistes_caeruleus ENSCCEG00000001541
cyanistes_caeruleus ENSCCEG00000001280
parus_major ENSPMJG00000014371
crocodylus_porosus ENSCPRG00005008229
chelonoidis_abingdonii ENSCABG00000005443
gopherus_agassizii ENSGAGG00000017854
chrysemys_picta_bellii ENSCPBG00000028389
pelodiscus_sinensis ENSPSIG00000010661
pogona_vitticeps ENSPVIG00000003822
anolis_carolinensis ENSACAG00000003782
notechis_scutatus ENSNSUG00000009253
salvator_merianae ENSSMRG00000002185
sphenodon_punctatus ENSSPUG00000015320
