vombatus_ursinus ENSVURG00010019743
fundulus_heteroclitus ENSFHEG00000009109
cyprinodon_variegatus ENSCVAG00000023413
xiphophorus_maculatus ENSXMAG00000009676
gambusia_affinis ENSGAFG00000005878
poecilia_latipinna ENSPLAG00000011337
poecilia_formosa ENSPFOG00000006674
poecilia_reticulata ENSPREG00000005213
kryptolebias_marmoratus ENSKMAG00000019494
oryzias_latipes ENSORLG00000006599
oryzias_latipes ENSORLG00020008631
oryzias_latipes ENSORLG00015004746
oryzias_melastigma ENSOMEG00000008856
gouania_willdenowi ENSGWIG00000014027
maylandia_zebra ENSMZEG00005010055
astatotilapia_calliptera ENSACLG00000003902
haplochromis_burtoni ENSHBUG00000011081
pundamilia_nyererei ENSPNYG00000000218
neolamprologus_brichardi ENSNBRG00000014714
oreochromis_niloticus ENSONIG00000017793
amphilophus_citrinellus ENSACIG00000008459
amphiprion_ocellaris ENSAOCG00000011521
amphiprion_percula ENSAPEG00000013565
acanthochromis_polyacanthus ENSAPOG00000015895
stegastes_partitus ENSSPAG00000018550
parambassis_ranga ENSPRNG00000014055
seriola_dumerili ENSSDUG00000008353
seriola_lalandi ENSSLDG00000009892
scophthalmus_maximus ENSSMAG00000007017
lates_calcarifer ENSLCAG00010011154
larimichthys_crocea ENSLCRG00005014348
mola_mola ENSMMOG00000009022
labrus_bergylta ENSLBEG00000028171
cottoperca_gobio ENSCGOG00000019882
gasterosteus_aculeatus ENSGACG00000018320
cynoglossus_semilaevis ENSCSEG00000012965
hippocampus_comes ENSHCOG00000004852
periophthalmus_magnuspinnatus ENSPMGG00000012590
gadus_morhua ENSGMOG00000006586
hucho_hucho ENSHHUG00000020610
hucho_hucho ENSHHUG00000011242
hucho_hucho ENSHHUG00000050280
hucho_hucho ENSHHUG00000050277
esox_lucius ENSELUG00000019331
hucho_hucho ENSHHUG00000013475
hucho_hucho ENSHHUG00000013470
xiphophorus_couchianus ENSXCOG00000009119
poecilia_mexicana ENSPMEG00000002113
scleropages_formosus ENSSFOG00015000322
paramormyrops_kingsleyae ENSPKIG00000008011
lepisosteus_oculatus ENSLOCG00000012009
hucho_hucho ENSHHUG00000035465
notechis_scutatus ENSNSUG00000012954
rhinopithecus_bieti ENSRBIG00000014328
callorhinchus_milii ENSCMIG00000006584
astatotilapia_calliptera ENSACLG00000026248
eptatretus_burgeri ENSEBUG00000002161
