latimeria_chalumnae ENSLACG00000017772
cavia_porcellus ENSCPOG00000022672
cavia_aperea ENSCAPG00000010539
heterocephalus_glaber_male ENSHGLG00100006679
heterocephalus_glaber_female ENSHGLG00000019557
fukomys_damarensis ENSFDAG00000012241
castor_canadensis ENSCCNG00000027432
dipodomys_ordii ENSDORG00000005939
mus_spicilegus ENSMSIG00000003085
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028538
mus_musculus ENSMUSG00000029501
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027540
mus_pahari MGP_PahariEiJ_G0024122
rattus_norvegicus ENSRNOG00000060144
meriones_unguiculatus ENSMUGG00000003442
cricetulus_griseus_crigri-picr ENSCGRG00015020036
cricetulus_griseus_crigri ENSCGRG00000003379
cricetulus_griseus_chok1gshd ENSCGRG00001015292
mesocricetus_auratus ENSMAUG00000020311
peromyscus_maniculatus_bairdii ENSPEMG00000000550
microtus_ochrogaster ENSMOCG00000016542
nannospalax_galili ENSNGAG00000017869
jaculus_jaculus ENSJJAG00000018869
oryctolagus_cuniculus ENSOCUG00000008406
ochotona_princeps ENSOPRG00000006337
myotis_lucifugus ENSMLUG00000013651
pteropus_vampyrus ENSPVAG00000011595
ursus_americanus ENSUAMG00000009556
ursus_maritimus ENSUMAG00000002428
ailuropoda_melanoleuca ENSAMEG00000013418
neovison_vison ENSNVIG00000022465
mustela_putorius_furo ENSMPUG00000002656
canis_lupus_dingo ENSCAFG00020010162
canis_lupus_familiaris ENSCAFG00000006101
vulpes_vulpes ENSVVUG00000006726
panthera_pardus ENSPPRG00000006740
panthera_tigris_altaica ENSPTIG00000021054
felis_catus ENSFCAG00000002504
equus_caballus ENSECAG00000024483
equus_asinus_asinus ENSEASG00005016723
bos_mutus ENSBMUG00000021872
bos_taurus ENSBTAG00000033339
bison_bison_bison ENSBBBG00000017770
capra_hircus ENSCHIG00000023875
ovis_aries ENSOARG00000010084
tursiops_truncatus ENSTTRG00000010654
sus_scrofa ENSSSCG00000026781
vicugna_pacos ENSVPAG00000004330
sorex_araneus ENSSARG00000000099
erinaceus_europaeus ENSEEUG00000000039
seriola_lalandi_dorsalis ENSSLDG00000016012
seriola_dumerili ENSSDUG00000002333
scophthalmus_maximus ENSSMAG00000019562
monopterus_albus ENSMALG00000017014
mastacembelus_armatus ENSMAMG00000020909
anabas_testudineus ENSATEG00000015849
amphiprion_ocellaris ENSAOCG00000009612
amphiprion_percula ENSAPEG00000005145
acanthochromis_polyacanthus ENSAPOG00000015122
stegastes_partitus ENSSPAG00000009543
pundamilia_nyererei ENSPNYG00000004119
haplochromis_burtoni ENSHBUG00000008721
astatotilapia_calliptera ENSACLG00000019981
maylandia_zebra ENSMZEG00005018692
oreochromis_niloticus ENSONIG00000011090
neolamprologus_brichardi ENSNBRG00000001971
amphilophus_citrinellus ENSACIG00000019768
xiphophorus_maculatus ENSXMAG00000002465
xiphophorus_couchianus ENSXCOG00000015180
gambusia_affinis ENSGAFG00000006400
poecilia_formosa ENSPFOG00000011216
poecilia_latipinna ENSPLAG00000002721
poecilia_mexicana ENSPMEG00000003623
poecilia_reticulata ENSPREG00000019167
fundulus_heteroclitus ENSFHEG00000007106
cyprinodon_variegatus ENSCVAG00000008815
kryptolebias_marmoratus ENSKMAG00000009309
oryzias_latipes ENSORLG00020022321
oryzias_latipes ENSORLG00000015038
oryzias_latipes_asm223469v1 ENSORLG00015012917
oryzias_melastigma ENSOMEG00000018985
labrus_bergylta ENSLBEG00000024975
gasterosteus_aculeatus ENSGACG00000012934
mola_mola ENSMMOG00000014670
mola_mola ENSMMOG00000014638
tetraodon_nigroviridis ENSTNIG00000016757
takifugu_rubripes ENSTRUG00000013275
cynoglossus_semilaevis ENSCSEG00000011458
hippocampus_comes ENSHCOG00000003182
periophthalmus_magnuspinnatus ENSPMGG00000021213
esox_lucius ENSELUG00000007115
danio_rerio ENSDARG00000035607
scleropages_formosus ENSSFOG00015017117
paramormyrops_kingsleyae ENSPKIG00000010084
pygocentrus_nattereri ENSPNAG00000017883
astyanax_mexicanus ENSAMXG00000015081
ictalurus_punctatus ENSIPUG00000023262
lepisosteus_oculatus ENSLOCG00000002623
gadus_morhua ENSGMOG00000007676
paramormyrops_kingsleyae ENSPKIG00000023197
scleropages_formosus ENSSFOG00015017024
astyanax_mexicanus ENSAMXG00000019231
ictalurus_punctatus ENSIPUG00000005182
esox_lucius ENSELUG00000022120
eptatretus_burgeri ENSEBUG00000010915
ciona_intestinalis ENSCING00000021023
caenorhabditis_elegans_strain_n2 WBGene00021945
drosophila_melanogaster FBgn0028343
