calidris_pygmaea ENSCPGG00000009631
equus_asinus_asinus ENSEASG00005010608
equus_caballus ENSECAG00000023458
ursus_maritimus ENSUMAG00000025131
oryctolagus_cuniculus ENSOCUG00000004707
microcebus_murinus ENSMICG00000002003
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032969
mus_musculus ENSMUSG00000032172
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031845
mus_spicilegus ENSMSIG00000017812
mus_pahari MGP_PahariEiJ_G0014711
rattus_norvegicus ENSRNOG00000020519
meriones_unguiculatus ENSMUGG00000020258
cricetulus_griseus_chok1gshd ENSCGRG00001009665
cricetulus_griseus_crigri-picr ENSCGRG00015024233
cricetulus_griseus_crigri ENSCGRG00000012966
mesocricetus_auratus ENSMAUG00000006786
microtus_ochrogaster ENSMOCG00000007618
peromyscus_maniculatus_bairdii ENSPEMG00000005546
nannospalax_galili ENSNGAG00000017425
jaculus_jaculus ENSJJAG00000009175
bison_bison_bison ENSBBBG00000001003
panthera_pardus ENSPPRG00000003598
rhinopithecus_bieti ENSRBIG00000031874
apteryx_owenii ENSAOWG00000013104
bos_mutus ENSBMUG00000021685
ovis_aries ENSOARG00000013545
tursiops_truncatus ENSTTRG00000008480
prolemur_simus ENSPSMG00000020782
choloepus_hoffmanni ENSCHOG00000004309
echinops_telfairi ENSETEG00000004678
panthera_pardus ENSPPRG00000004120
panthera_tigris_altaica ENSPTIG00000016320
felis_catus ENSFCAG00000029446
pteropus_vampyrus ENSPVAG00000008631
neovison_vison ENSNVIG00000023625
mustela_putorius_furo ENSMPUG00000014546
ailuropoda_melanoleuca ENSAMEG00000012343
vulpes_vulpes ENSVVUG00000028299
canis_lupus_dingo ENSCAFG00020023439
bos_taurus ENSBTAG00000007550
procavia_capensis ENSPCAG00000009068
canis_lupus_familiaris ENSCAFG00000017965
loxodonta_africana ENSLAFG00000014617
ornithorhynchus_anatinus ENSOANG00000012946
anas_platyrhynchos_platyrhynchos ENSAPLG00000030517
lonchura_striata_domestica ENSLSDG00000008497
cavia_porcellus ENSCPOG00000025030
cavia_aperea ENSCAPG00000003602
dipodomys_ordii ENSDORG00000006497
carlito_syrichta ENSTSYG00000025641
xenopus_tropicalis ENSXETG00000005850
latimeria_chalumnae ENSLACG00000013392
labrus_bergylta ENSLBEG00000021291
mola_mola ENSMMOG00000011575
gasterosteus_aculeatus ENSGACG00000009875
xiphophorus_maculatus ENSXMAG00000023951
gambusia_affinis ENSGAFG00000015762
xiphophorus_couchianus ENSXCOG00000011106
poecilia_formosa ENSPFOG00000004850
poecilia_mexicana ENSPMEG00000011825
poecilia_latipinna ENSPLAG00000021557
poecilia_reticulata ENSPREG00000006223
fundulus_heteroclitus ENSFHEG00000001502
cyprinodon_variegatus ENSCVAG00000013391
kryptolebias_marmoratus ENSKMAG00000016277
oryzias_latipes_asm223469v1 ENSORLG00015016666
oryzias_latipes ENSORLG00020003795
oryzias_latipes ENSORLG00000005795
oryzias_melastigma ENSOMEG00000023939
amphiprion_ocellaris ENSAOCG00000005527
amphiprion_percula ENSAPEG00000010307
acanthochromis_polyacanthus ENSAPOG00000017870
stegastes_partitus ENSSPAG00000022814
astatotilapia_calliptera ENSACLG00000019662
maylandia_zebra ENSMZEG00005018729
pundamilia_nyererei ENSPNYG00000014131
haplochromis_burtoni ENSHBUG00000022064
oreochromis_niloticus ENSONIG00000001613
neolamprologus_brichardi ENSNBRG00000008202
amphilophus_citrinellus ENSACIG00000007331
monopterus_albus ENSMALG00000015829
mastacembelus_armatus ENSMAMG00000012664
anabas_testudineus ENSATEG00000021321
seriola_dumerili ENSSDUG00000016664
seriola_lalandi_dorsalis ENSSLDG00000013774
takifugu_rubripes ENSTRUG00000007092
tetraodon_nigroviridis ENSTNIG00000018561
scophthalmus_maximus ENSSMAG00000003975
cynoglossus_semilaevis ENSCSEG00000021480
periophthalmus_magnuspinnatus ENSPMGG00000001179
hippocampus_comes ENSHCOG00000016835
gadus_morhua ENSGMOG00000017267
esox_lucius ENSELUG00000024523
pygocentrus_nattereri ENSPNAG00000016730
astyanax_mexicanus ENSAMXG00000036496
ictalurus_punctatus ENSIPUG00000005426
danio_rerio ENSDARG00000077847
periophthalmus_magnuspinnatus ENSPMGG00000015179
hippocampus_comes ENSHCOG00000010512
scophthalmus_maximus ENSSMAG00000000520
gasterosteus_aculeatus ENSGACG00000016561
mastacembelus_armatus ENSMAMG00000007338
monopterus_albus ENSMALG00000018824
anabas_testudineus ENSATEG00000006219
takifugu_rubripes ENSTRUG00000013986
tetraodon_nigroviridis ENSTNIG00000008263
mola_mola ENSMMOG00000011367
labrus_bergylta ENSLBEG00000008531
amphiprion_percula ENSAPEG00000011686
amphiprion_ocellaris ENSAOCG00000005674
acanthochromis_polyacanthus ENSAPOG00000007321
stegastes_partitus ENSSPAG00000015204
astatotilapia_calliptera ENSACLG00000003499
maylandia_zebra ENSMZEG00005013310
haplochromis_burtoni ENSHBUG00000015644
pundamilia_nyererei ENSPNYG00000006329
oreochromis_niloticus ENSONIG00000000204
neolamprologus_brichardi ENSNBRG00000006028
amphilophus_citrinellus ENSACIG00000023625
fundulus_heteroclitus ENSFHEG00000000120
cyprinodon_variegatus ENSCVAG00000011378
poecilia_formosa ENSPFOG00000002534
poecilia_mexicana ENSPMEG00000020186
poecilia_latipinna ENSPLAG00000010856
poecilia_reticulata ENSPREG00000000068
xiphophorus_maculatus ENSXMAG00000009450
xiphophorus_couchianus ENSXCOG00000006846
gambusia_affinis ENSGAFG00000013422
kryptolebias_marmoratus ENSKMAG00000009093
oryzias_latipes_asm223469v1 ENSORLG00015010235
oryzias_latipes ENSORLG00000009484
oryzias_latipes ENSORLG00020010875
oryzias_melastigma ENSOMEG00000020163
seriola_lalandi_dorsalis ENSSLDG00000016097
seriola_dumerili ENSSDUG00000015114
cynoglossus_semilaevis ENSCSEG00000002585
gadus_morhua ENSGMOG00000015213
esox_lucius ENSELUG00000001221
pygocentrus_nattereri ENSPNAG00000016683
astyanax_mexicanus ENSAMXG00000004173
ictalurus_punctatus ENSIPUG00000012177
danio_rerio ENSDARG00000102825
paramormyrops_kingsleyae ENSPKIG00000015320
scleropages_formosus ENSSFOG00015023760
lepisosteus_oculatus ENSLOCG00000007214
