scleropages_formosus ENSSFOG00015021689
microcebus_murinus ENSMICG00000007123
propithecus_coquereli ENSPCOG00000021575
otolemur_garnettii ENSOGAG00000002515
tupaia_belangeri ENSTBEG00000009345
mus_spicilegus ENSMSIG00000022296
mus_musculus ENSMUSG00000032373
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033520
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032381
mus_pahari MGP_PahariEiJ_G0015246
rattus_norvegicus ENSRNOG00000017766
meriones_unguiculatus ENSMUGG00000018041
cricetulus_griseus_crigri ENSCGRG00000015401
cricetulus_griseus_chok1gshd ENSCGRG00001005768
cricetulus_griseus_crigri-picr ENSCGRG00015020331
mesocricetus_auratus ENSMAUG00000010842
peromyscus_maniculatus_bairdii ENSPEMG00000020817
microtus_ochrogaster ENSMOCG00000011104
nannospalax_galili ENSNGAG00000023433
jaculus_jaculus ENSJJAG00000013683
castor_canadensis ENSCCNG00000011168
dipodomys_ordii ENSDORG00000012363
cavia_porcellus ENSCPOG00000035327
cavia_aperea ENSCAPG00000015908
chinchilla_lanigera ENSCLAG00000009814
octodon_degus ENSODEG00000016537
heterocephalus_glaber_male ENSHGLG00100012978
heterocephalus_glaber_female ENSHGLG00000015061
fukomys_damarensis ENSFDAG00000005029
ictidomys_tridecemlineatus ENSSTOG00000016051
urocitellus_parryii ENSUPAG00010020142
spermophilus_dauricus ENSSDAG00000023650
marmota_marmota_marmota ENSMMMG00000009446
oryctolagus_cuniculus ENSOCUG00000004632
ochotona_princeps ENSOPRG00000001033
pteropus_vampyrus ENSPVAG00000014855
myotis_lucifugus ENSMLUG00000007452
ovis_aries ENSOARG00000020784
capra_hircus ENSCHIG00000004709
bos_taurus ENSBTAG00000019390
bos_mutus ENSBMUG00000003495
bison_bison_bison ENSBBBG00000010315
vicugna_pacos ENSVPAG00000004602
tursiops_truncatus ENSTTRG00000001445
sus_scrofa ENSSSCG00000004565
ursus_americanus ENSUAMG00000013380
ursus_maritimus ENSUMAG00000013569
ailuropoda_melanoleuca ENSAMEG00000002328
mustela_putorius_furo ENSMPUG00000000635
neovison_vison ENSNVIG00000018640
canis_lupus_dingo ENSCAFG00020009454
canis_lupus_familiaris ENSCAFG00000016990
vulpes_vulpes ENSVVUG00000011399
panthera_pardus ENSPPRG00000002981
panthera_tigris_altaica ENSPTIG00000008179
felis_catus ENSFCAG00000029058
equus_caballus ENSECAG00000017217
equus_asinus_asinus ENSEASG00005005325
choloepus_hoffmanni ENSCHOG00000013483
dasypus_novemcinctus ENSDNOG00000043949
loxodonta_africana ENSLAFG00000001773
procavia_capensis ENSPCAG00000005321
echinops_telfairi ENSETEG00000004699
sorex_araneus ENSSARG00000008805
erinaceus_europaeus ENSEEUG00000010230
ornithorhynchus_anatinus ENSOANG00000011150
pogona_vitticeps ENSPVIG00000017674
anolis_carolinensis ENSACAG00000012018
notechis_scutatus ENSNSUG00000016428
salvator_merianae ENSSMRG00000022390
sphenodon_punctatus ENSSPUG00000015156
calidris_pugnax ENSCPUG00000003034
calidris_pygmaea ENSCPGG00000018532
melopsittacus_undulatus ENSMUNG00000012501
junco_hyemalis ENSJHYG00000015682
zonotrichia_albicollis ENSZALG00000016793
serinus_canaria ENSSCAG00000011682
cyanistes_caeruleus ENSCCEG00000023428
parus_major ENSPMJG00000009997
ficedula_albicollis ENSFALG00000010565
lepidothrix_coronata ENSLCOG00000000035
manacus_vitellinus ENSMVIG00005014735
coturnix_japonica ENSCJPG00005008941
gallus_gallus ENSGALG00000003456
meleagris_gallopavo ENSMGAG00000004066
numida_meleagris ENSNMEG00000013233
anser_brachyrhynchus ENSABRG00000009150
anas_platyrhynchos_platyrhynchos ENSAPLG00000003479
apteryx_owenii ENSAOWG00000015499
apteryx_haastii ENSAHAG00000004736
apteryx_rowi ENSARWG00000014681
dromaius_novaehollandiae ENSDNVG00000017547
crocodylus_porosus ENSCPRG00005008550
gopherus_agassizii ENSGAGG00000019366
chelonoidis_abingdonii ENSCABG00000004433
chrysemys_picta_bellii ENSCPBG00000017817
pelodiscus_sinensis ENSPSIG00000006200
xenopus_tropicalis ENSXETG00000009722
latimeria_chalumnae ENSLACG00000011724
