vombatus_ursinus ENSVURG00010000847
cercocebus_atys ENSCATG00000043596
macaca_nemestrina ENSMNEG00000036300
macaca_fascicularis ENSMFAG00000044337
mandrillus_leucophaeus ENSMLEG00000042822
theropithecus_gelada ENSTGEG00000008419
chlorocebus_sabaeus ENSCSAG00000013136
rhinopithecus_roxellana ENSRROG00000032296
rhinopithecus_bieti ENSRBIG00000043400
colobus_angolensis ENSCANG00000034065
pan_troglodytes ENSPTRG00000010141
pan_paniscus ENSPPAG00000042640
homo_sapiens ENSG00000141934
gorilla_gorilla ENSGGOG00000014856
pongo_abelii ENSPPYG00000009267
nomascus_leucogenys ENSNLEG00000000767
cebus_capucinus ENSCCAG00000023399
cebus_capucinus ENSCCAG00000022973
callithrix_jacchus ENSCJAG00000014560
cebus_capucinus ENSCCAG00000027671
cebus_capucinus ENSCCAG00000027488
cebus_capucinus ENSCCAG00000035018
cebus_capucinus ENSCCAG00000037319
aotus_nancymaae ENSANAG00000024572
saimiri_boliviensis ENSSBOG00000021722
saimiri_boliviensis ENSSBOG00000020659
ailuropoda_melanoleuca ENSAMEG00000019230
cebus_capucinus ENSCCAG00000025847
piliocolobus_tephrosceles ENSPTEG00000035745
bos_indicus ENSBIXG00000024854
loxodonta_africana ENSLAFG00000031305
procavia_capensis ENSPCAG00000014571
spermophilus_dauricus ENSSDAG00000003511
castor_canadensis ENSCCNG00000023725
callithrix_jacchus ENSCJAG00000045368
dasypus_novemcinctus ENSDNOG00000032299
ornithorhynchus_anatinus ENSOANG00000009746
chelonoidis_abingdonii ENSCABG00000003266
gopherus_agassizii ENSGAGG00000019537
chrysemys_picta ENSCPBG00000010793
pelodiscus_sinensis ENSPSIG00000003509
sphenodon_punctatus ENSSPUG00000004945
anser_brachyrhynchus ENSABRG00000004596
anas_platyrhynchos ENSAPLG00000002405
numida_meleagris ENSNMEG00000007919
meleagris_gallopavo ENSMGAG00000010080
coturnix_japonica ENSCJPG00005009717
lepidothrix_coronata ENSLCOG00000013205
manacus_vitellinus ENSMVIG00005015584
cyanistes_caeruleus ENSCCEG00000000137
parus_major ENSPMJG00000011001
ficedula_albicollis ENSFALG00000013897
lonchura_striata ENSLSDG00000008680
taeniopygia_guttata ENSTGUG00000000592
serinus_canaria ENSSCAG00000005614
zonotrichia_albicollis ENSZALG00000016973
calidris_pygmaea ENSCPGG00000012491
calidris_pugnax ENSCPUG00000007447
apteryx_rowi ENSARWG00000010832
dromaius_novaehollandiae ENSDNVG00000012859
crocodylus_porosus ENSCPRG00005012077
gallus_gallus ENSGALG00000026834
junco_hyemalis ENSJHYG00000006069
melopsittacus_undulatus ENSMUNG00000008018
apteryx_haastii ENSAHAG00000003376
apteryx_owenii ENSAOWG00000013351
notechis_scutatus ENSNSUG00000001592
notechis_scutatus ENSNSUG00000001594
pogona_vitticeps ENSPVIG00000023090
anolis_carolinensis ENSACAG00000008865
salvator_merianae ENSSMRG00000017674
nothoprocta_perdicaria ENSNPEG00000001857
xenopus_tropicalis ENSXETG00000009530
latimeria_chalumnae ENSLACG00000012456
hucho_hucho ENSHHUG00000045967
hucho_hucho ENSHHUG00000051024
esox_lucius ENSELUG00000017042
takifugu_rubripes ENSTRUG00000019987
tetraodon_nigroviridis ENSTNIG00000015456
oryzias_latipes ENSORLG00020015366
oryzias_latipes ENSORLG00015011160
oryzias_latipes ENSORLG00000016852
oryzias_melastigma ENSOMEG00000008494
betta_splendens ENSBSLG00000003885
xiphophorus_maculatus ENSXMAG00000013369
xiphophorus_couchianus ENSXCOG00000010194
gambusia_affinis ENSGAFG00000016376
poecilia_formosa ENSPFOG00000018680
poecilia_mexicana ENSPMEG00000007468
poecilia_latipinna ENSPLAG00000005637
poecilia_reticulata ENSPREG00000011817
cyprinodon_variegatus ENSCVAG00000019018
fundulus_heteroclitus ENSFHEG00000003891
kryptolebias_marmoratus ENSKMAG00000000397
gouania_willdenowi ENSGWIG00000014320
gasterosteus_aculeatus ENSGACG00000011516
mola_mola ENSMMOG00000020420
periophthalmus_magnuspinnatus ENSPMGG00000015952
cottoperca_gobio ENSCGOG00000001497
labrus_bergylta ENSLBEG00000019365
scophthalmus_maximus ENSSMAG00000008817
cynoglossus_semilaevis ENSCSEG00000000309
monopterus_albus ENSMALG00000019886
mastacembelus_armatus ENSMAMG00000002813
anabas_testudineus ENSATEG00000004718
astatotilapia_calliptera ENSACLG00000000674
maylandia_zebra ENSMZEG00005008652
haplochromis_burtoni ENSHBUG00000008365
pundamilia_nyererei ENSPNYG00000022351
neolamprologus_brichardi ENSNBRG00000001095
oreochromis_niloticus ENSONIG00000002238
amphilophus_citrinellus ENSACIG00000013141
parambassis_ranga ENSPRNG00000001739
larimichthys_crocea ENSLCRG00005013370
seriola_dumerili ENSSDUG00000009053
seriola_lalandi ENSSLDG00000002913
lates_calcarifer ENSLCAG00010027171
amphiprion_ocellaris ENSAOCG00000000457
amphiprion_percula ENSAPEG00000023766
acanthochromis_polyacanthus ENSAPOG00000011709
stegastes_partitus ENSSPAG00000007257
stegastes_partitus ENSSPAG00000007230
hippocampus_comes ENSHCOG00000019704
gadus_morhua ENSGMOG00000014769
astyanax_mexicanus ENSAMXG00005005313
astyanax_mexicanus ENSAMXG00000033432
pygocentrus_nattereri ENSPNAG00000018445
electrophorus_electricus ENSEEEG00000002849
danio_rerio ENSDARG00000028896
scleropages_formosus ENSSFOG00015002895
paramormyrops_kingsleyae ENSPKIG00000017075
lepisosteus_oculatus ENSLOCG00000006345
clupea_harengus ENSCHAG00000002687
denticeps_clupeoides ENSDCDG00000034189
astyanax_mexicanus ENSAMXG00000043998
astyanax_mexicanus ENSAMXG00005008381
pygocentrus_nattereri ENSPNAG00000023774
electrophorus_electricus ENSEEEG00000008103
ictalurus_punctatus ENSIPUG00000018135
danio_rerio ENSDARG00000002231
takifugu_rubripes ENSTRUG00000015990
tetraodon_nigroviridis ENSTNIG00000017191
mola_mola ENSMMOG00000008753
scophthalmus_maximus ENSSMAG00000016952
periophthalmus_magnuspinnatus ENSPMGG00000008237
betta_splendens ENSBSLG00000024914
cynoglossus_semilaevis ENSCSEG00000005198
gouania_willdenowi ENSGWIG00000015534
gasterosteus_aculeatus ENSGACG00000009810
seriola_dumerili ENSSDUG00000012838
seriola_lalandi ENSSLDG00000022674
lates_calcarifer ENSLCAG00010014541
mastacembelus_armatus ENSMAMG00000002922
monopterus_albus ENSMALG00000010271
anabas_testudineus ENSATEG00000008342
amphiprion_ocellaris ENSAOCG00000009684
amphiprion_percula ENSAPEG00000013247
acanthochromis_polyacanthus ENSAPOG00000001535
stegastes_partitus ENSSPAG00000020647
parambassis_ranga ENSPRNG00000022732
fundulus_heteroclitus ENSFHEG00000009996
cyprinodon_variegatus ENSCVAG00000007175
xiphophorus_maculatus ENSXMAG00000009408
xiphophorus_couchianus ENSXCOG00000000208
gambusia_affinis ENSGAFG00000019153
poecilia_formosa ENSPFOG00000014394
poecilia_latipinna ENSPLAG00000007920
poecilia_mexicana ENSPMEG00000014503
poecilia_reticulata ENSPREG00000010608
kryptolebias_marmoratus ENSKMAG00000013711
oryzias_latipes ENSORLG00015012739
oryzias_latipes ENSORLG00020014151
oryzias_latipes ENSORLG00000014235
oryzias_melastigma ENSOMEG00000011563
maylandia_zebra ENSMZEG00005000358
pundamilia_nyererei ENSPNYG00000013415
astatotilapia_calliptera ENSACLG00000009950
haplochromis_burtoni ENSHBUG00000008282
neolamprologus_brichardi ENSNBRG00000021515
oreochromis_niloticus ENSONIG00000001138
amphilophus_citrinellus ENSACIG00000017875
larimichthys_crocea ENSLCRG00005017095
cottoperca_gobio ENSCGOG00000024116
labrus_bergylta ENSLBEG00000022221
hippocampus_comes ENSHCOG00000017532
gadus_morhua ENSGMOG00000012061
hucho_hucho ENSHHUG00000048032
hucho_hucho ENSHHUG00000044372
esox_lucius ENSELUG00000008728
scleropages_formosus ENSSFOG00015011376
lates_calcarifer ENSLCAG00010012633
paramormyrops_kingsleyae ENSPKIG00000008764
erpetoichthys_calabaricus ENSECRG00000016162
callorhinchus_milii ENSCMIG00000007066
