vombatus_ursinus ENSVURG00010011465
lepisosteus_oculatus ENSLOCG00000011111
erpetoichthys_calabaricus ENSECRG00000017772
callorhinchus_milii ENSCMIG00000020032
clupea_harengus ENSCHAG00000022755
denticeps_clupeoides ENSDCDG00000027592
astyanax_mexicanus ENSAMXG00005024679
astyanax_mexicanus ENSAMXG00000029709
electrophorus_electricus ENSEEEG00000017821
danio_rerio ENSDARG00000078613
scleropages_formosus ENSSFOG00015001931
lepisosteus_oculatus ENSLOCG00000016159
erpetoichthys_calabaricus ENSECRG00000000866
callorhinchus_milii ENSCMIG00000010626
theropithecus_gelada ENSTGEG00000002125
eptatretus_burgeri ENSEBUG00000008307
petromyzon_marinus ENSPMAG00000009828
drosophila_melanogaster FBgn0041174
