castor_canadensis ENSCCNG00000004311
labrus_bergylta ENSLBEG00000004577
labrus_bergylta ENSLBEG00000023204
gasterosteus_aculeatus ENSGACG00000007615
larimichthys_crocea ENSLCRG00005006510
mola_mola ENSMMOG00000001544
cyprinodon_variegatus ENSCVAG00000005224
cyprinodon_variegatus ENSCVAG00000015491
fundulus_heteroclitus ENSFHEG00000014254
xiphophorus_maculatus ENSXMAG00000013803
xiphophorus_couchianus ENSXCOG00000001792
gambusia_affinis ENSGAFG00000000871
poecilia_mexicana ENSPMEG00000019244
poecilia_formosa ENSPFOG00000004793
poecilia_latipinna ENSPLAG00000017313
poecilia_reticulata ENSPREG00000023131
kryptolebias_marmoratus ENSKMAG00000021635
oryzias_latipes ENSORLG00000006267
oryzias_latipes ENSORLG00015013835
oryzias_latipes ENSORLG00020015780
oryzias_melastigma ENSOMEG00000020535
monopterus_albus ENSMALG00000008793
anabas_testudineus ENSATEG00000019091
takifugu_rubripes ENSTRUG00000008678
tetraodon_nigroviridis ENSTNIG00000015213
cynoglossus_semilaevis ENSCSEG00000017744
cynoglossus_semilaevis ENSCSEG00000007548
betta_splendens ENSBSLG00000015689
amphilophus_citrinellus ENSACIG00000015020
cottoperca_gobio ENSCGOG00000018017
cottoperca_gobio ENSCGOG00000018018
seriola_lalandi ENSSLDG00000009595
seriola_dumerili ENSSDUG00000023089
lates_calcarifer ENSLCAG00010027598
scophthalmus_maximus ENSSMAG00000016686
mastacembelus_armatus ENSMAMG00000012598
amphiprion_ocellaris ENSAOCG00000021304
amphiprion_percula ENSAPEG00000010674
acanthochromis_polyacanthus ENSAPOG00000023872
stegastes_partitus ENSSPAG00000001119
parambassis_ranga ENSPRNG00000009489
astatotilapia_calliptera ENSACLG00000009812
maylandia_zebra ENSMZEG00005013736
haplochromis_burtoni ENSHBUG00000000982
pundamilia_nyererei ENSPNYG00000016712
oreochromis_niloticus ENSONIG00000011441
neolamprologus_brichardi ENSNBRG00000012351
periophthalmus_magnuspinnatus ENSPMGG00000005421
hippocampus_comes ENSHCOG00000017825
gadus_morhua ENSGMOG00000016857
hucho_hucho ENSHHUG00000029101
esox_lucius ENSELUG00000022359
clupea_harengus ENSCHAG00000001183
denticeps_clupeoides ENSDCDG00000010452
astyanax_mexicanus ENSAMXG00000020876
astyanax_mexicanus ENSAMXG00005015718
pygocentrus_nattereri ENSPNAG00000024332
ictalurus_punctatus ENSIPUG00000017090
electrophorus_electricus ENSEEEG00000018916
danio_rerio ENSDARG00000045249
paramormyrops_kingsleyae ENSPKIG00000002240
scleropages_formosus ENSSFOG00015021763
erpetoichthys_calabaricus ENSECRG00000022858
petromyzon_marinus ENSPMAG00000001608
eptatretus_burgeri ENSEBUG00000003792
hippocampus_comes ENSHCOG00000005979
hucho_hucho ENSHHUG00000015763
ciona_intestinalis ENSCING00000005445
drosophila_melanogaster FBgn0014092
saccharomyces_cerevisiae YGL221C
