pan_troglodytes ENSPTRG00000042690
felis_catus ENSFCAG00000014227
myotis_lucifugus ENSMLUG00000007070
pteropus_vampyrus ENSPVAG00000013257
erinaceus_europaeus ENSEEUG00000001709
choloepus_hoffmanni ENSCHOG00000006049
dasypus_novemcinctus ENSDNOG00000008336
procavia_capensis ENSPCAG00000004253
echinops_telfairi ENSETEG00000005587
loxodonta_africana ENSLAFG00000014277
sarcophilus_harrisii ENSSHAG00000013646
monodelphis_domestica ENSMODG00000005823
notamacropus_eugenii ENSMEUG00000008953
phascolarctos_cinereus ENSPCIG00000014842
ornithorhynchus_anatinus ENSOANG00000000950
chrysemys_picta_bellii ENSCPBG00000014530
chelonoidis_abingdonii ENSCABG00000006226
gopherus_agassizii ENSGAGG00000007651
pelodiscus_sinensis ENSPSIG00000011882
crocodylus_porosus ENSCPRG00005006112
anolis_carolinensis ENSACAG00000012601
notechis_scutatus ENSNSUG00000014201
sphenodon_punctatus ENSSPUG00000010456
calidris_pugnax ENSCPUG00000017282
calidris_pygmaea ENSCPGG00000014153
calidris_pugnax ENSCPUG00000017283
melopsittacus_undulatus ENSMUNG00000014183
cyanistes_caeruleus ENSCCEG00000021253
parus_major ENSPMJG00000018710
ficedula_albicollis ENSFALG00000008270
serinus_canaria ENSSCAG00000009889
lonchura_striata_domestica ENSLSDG00000011403
taeniopygia_guttata ENSTGUG00000017406
junco_hyemalis ENSJHYG00000015306
zonotrichia_albicollis ENSZALG00000009002
manacus_vitellinus ENSMVIG00005009573
lepidothrix_coronata ENSLCOG00000011471
anser_brachyrhynchus ENSABRG00000014706
anas_platyrhynchos_platyrhynchos ENSAPLG00000015184
meleagris_gallopavo ENSMGAG00000002443
gallus_gallus ENSGALG00000004424
coturnix_japonica ENSCJPG00005021355
numida_meleagris ENSNMEG00000016562
apteryx_owenii ENSAOWG00000016220
apteryx_haastii ENSAHAG00000013793
apteryx_rowi ENSARWG00000003558
dromaius_novaehollandiae ENSDNVG00000015006
nothoprocta_perdicaria ENSNPEG00000011127
latimeria_chalumnae ENSLACG00000015856
amphiprion_ocellaris ENSAOCG00000007868
acanthochromis_polyacanthus ENSAPOG00000015786
stegastes_partitus ENSSPAG00000008752
xiphophorus_maculatus ENSXMAG00000003089
xiphophorus_couchianus ENSXCOG00000004253
poecilia_reticulata ENSPREG00000013867
gambusia_affinis ENSGAFG00000016533
poecilia_mexicana ENSPMEG00000013890
poecilia_formosa ENSPFOG00000022879
fundulus_heteroclitus ENSFHEG00000014175
kryptolebias_marmoratus ENSKMAG00000004166
maylandia_zebra ENSMZEG00005010404
astatotilapia_calliptera ENSACLG00000026744
haplochromis_burtoni ENSHBUG00000011281
oreochromis_niloticus ENSONIG00000019232
neolamprologus_brichardi ENSNBRG00000016261
amphilophus_citrinellus ENSACIG00000015598
seriola_dumerili ENSSDUG00000022497
seriola_lalandi_dorsalis ENSSLDG00000019902
scophthalmus_maximus ENSSMAG00000003296
labrus_bergylta ENSLBEG00000000690
mastacembelus_armatus ENSMAMG00000007770
monopterus_albus ENSMALG00000014400
anabas_testudineus ENSATEG00000008801
gadus_morhua ENSGMOG00000007644
esox_lucius ENSELUG00000002817
astyanax_mexicanus ENSAMXG00000016904
pygocentrus_nattereri ENSPNAG00000008668
ictalurus_punctatus ENSIPUG00000011696
danio_rerio ENSDARG00000099554
lepisosteus_oculatus ENSLOCG00000004491
