labrus_bergylta ENSLBEG00000001568
erinaceus_europaeus ENSEEUG00000013142
castor_canadensis ENSCCNG00000026050
dipodomys_ordii ENSDORG00000006299
mus_spicilegus ENSMSIG00000000841
mus_musculus ENSMUSG00000031492
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032068
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030950
mus_pahari MGP_PahariEiJ_G0021419
rattus_norvegicus ENSRNOG00000012448
meriones_unguiculatus ENSMUGG00000001306
peromyscus_maniculatus_bairdii ENSPEMG00000023805
microtus_ochrogaster ENSMOCG00000019407
cricetulus_griseus_chok1gshd ENSCGRG00001024861
cricetulus_griseus_crigri ENSCGRG00000007236
cricetulus_griseus_crigri-picr ENSCGRG00015025561
mesocricetus_auratus ENSMAUG00000016686
jaculus_jaculus ENSJJAG00000011154
heterocephalus_glaber_male ENSHGLG00100001566
heterocephalus_glaber_female ENSHGLG00000017680
fukomys_damarensis ENSFDAG00000003886
chinchilla_lanigera ENSCLAG00000001883
octodon_degus ENSODEG00000005084
cavia_porcellus ENSCPOG00000011765
cavia_aperea ENSCAPG00000010002
ictidomys_tridecemlineatus ENSSTOG00000002091
marmota_marmota_marmota ENSMMMG00000004635
spermophilus_dauricus ENSSDAG00000015895
neovison_vison ENSNVIG00000008622
mustela_putorius_furo ENSMPUG00000012739
ursus_americanus ENSUAMG00000008028
ailuropoda_melanoleuca ENSAMEG00000005037
canis_lupus_familiaris ENSCAFG00000005460
canis_lupus_dingo ENSCAFG00020003571
vulpes_vulpes ENSVVUG00000000723
panthera_tigris_altaica ENSPTIG00000011141
panthera_pardus ENSPPRG00000006179
felis_catus ENSFCAG00000010080
myotis_lucifugus ENSMLUG00000027322
equus_caballus ENSECAG00000000043
equus_asinus_asinus ENSEASG00005012576
piliocolobus_tephrosceles ENSPTEG00000038008
colobus_angolensis_palliatus ENSCANG00000030385
rhinopithecus_roxellana ENSRROG00000039849
rhinopithecus_bieti ENSRBIG00000032449
papio_anubis ENSPANG00000025357
theropithecus_gelada ENSTGEG00000012682
macaca_fascicularis ENSMFAG00000033169
macaca_nemestrina ENSMNEG00000029775
cercocebus_atys ENSCATG00000019895
mandrillus_leucophaeus ENSMLEG00000043164
chlorocebus_sabaeus ENSCSAG00000015002
pan_troglodytes ENSPTRG00000020209
pan_paniscus ENSPPAG00000036669
gorilla_gorilla ENSGGOG00000016274
homo_sapiens ENSG00000147432
pongo_abelii ENSPPYG00000018558
nomascus_leucogenys ENSNLEG00000012932
callithrix_jacchus ENSCJAG00000007709
cebus_capucinus ENSCCAG00000038119
saimiri_boliviensis_boliviensis ENSSBOG00000019165
aotus_nancymaae ENSANAG00000027416
carlito_syrichta ENSTSYG00000001503
oryctolagus_cuniculus ENSOCUG00000005123
ochotona_princeps ENSOPRG00000009682
bos_taurus ENSBTAG00000014050
bison_bison_bison ENSBBBG00000008104
capra_hircus ENSCHIG00000025049
ovis_aries ENSOARG00000003502
tursiops_truncatus ENSTTRG00000008799
sus_scrofa ENSSSCG00000026363
prolemur_simus ENSPSMG00000011301
microcebus_murinus ENSMICG00000010710
propithecus_coquereli ENSPCOG00000019329
otolemur_garnettii ENSOGAG00000024246
dasypus_novemcinctus ENSDNOG00000046859
choloepus_hoffmanni ENSCHOG00000005916
sorex_araneus ENSSARG00000003734
loxodonta_africana ENSLAFG00000027216
procavia_capensis ENSPCAG00000009189
phascolarctos_cinereus ENSPCIG00000006261
notamacropus_eugenii ENSMEUG00000011355
monodelphis_domestica ENSMODG00000010082
sarcophilus_harrisii ENSSHAG00000018307
ornithorhynchus_anatinus ENSOANG00000000702
xenopus_tropicalis ENSXETG00000010250
latimeria_chalumnae ENSLACG00000002288
petromyzon_marinus ENSPMAG00000003420
