scleropages_formosus ENSSFOG00015018494
propithecus_coquereli ENSPCOG00000015933
otolemur_garnettii ENSOGAG00000012426
carlito_syrichta ENSTSYG00000028003
carlito_syrichta ENSTSYG00000035451
callithrix_jacchus ENSCJAG00000020488
cebus_capucinus ENSCCAG00000026516
aotus_nancymaae ENSANAG00000033479
cebus_capucinus ENSCCAG00000033248
saimiri_boliviensis_boliviensis ENSSBOG00000024171
aotus_nancymaae ENSANAG00000011753
cercocebus_atys ENSCATG00000039964
macaca_nemestrina ENSMNEG00000030944
chlorocebus_sabaeus ENSCSAG00000002095
papio_anubis ENSPANG00000035364
macaca_nemestrina ENSMNEG00000034844
macaca_fascicularis ENSMFAG00000038312
macaca_mulatta ENSMMUG00000046801
cercocebus_atys ENSCATG00000032375
mandrillus_leucophaeus ENSMLEG00000032214
theropithecus_gelada ENSTGEG00000026092
papio_anubis ENSPANG00000030074
rhinopithecus_roxellana ENSRROG00000044446
rhinopithecus_bieti ENSRBIG00000041357
piliocolobus_tephrosceles ENSPTEG00000008558
pan_troglodytes ENSPTRG00000005584
pan_paniscus ENSPPAG00000031425
homo_sapiens ENSG00000139726
gorilla_gorilla ENSGGOG00000005562
nomascus_leucogenys ENSNLEG00000029880
pan_troglodytes ENSPTRG00000046065
pan_paniscus ENSPPAG00000043799
gorilla_gorilla ENSGGOG00000040622
rhinopithecus_roxellana ENSRROG00000033201
rhinopithecus_bieti ENSRBIG00000039726
colobus_angolensis_palliatus ENSCANG00000034985
pongo_abelii ENSPPYG00000005073
saimiri_boliviensis_boliviensis ENSSBOG00000032425
dipodomys_ordii ENSDORG00000007092
saimiri_boliviensis_boliviensis ENSSBOG00000030149
callithrix_jacchus ENSCJAG00000042372
cebus_capucinus ENSCCAG00000036113
jaculus_jaculus ENSJJAG00000013822
ursus_maritimus ENSUMAG00000023866
ursus_americanus ENSUAMG00000011200
panthera_tigris_altaica ENSPTIG00000021643
myotis_lucifugus ENSMLUG00000002088
sus_scrofa ENSSSCG00000009788
sus_scrofa ENSSSCG00000036757
bos_mutus ENSBMUG00000017137
bos_taurus ENSBTAG00000049723
bison_bison_bison ENSBBBG00000018196
capra_hircus ENSCHIG00000025489
bos_taurus ENSBTAG00000032433
ovis_aries ENSOARG00000008511
tursiops_truncatus ENSTTRG00000015856
vicugna_pacos ENSVPAG00000011472
pteropus_vampyrus ENSPVAG00000001291
equus_caballus ENSECAG00000021824
equus_asinus_asinus ENSEASG00005012513
canis_lupus_dingo ENSCAFG00020016334
canis_lupus_familiaris ENSCAFG00000032380
vulpes_vulpes ENSVVUG00000028097
mustela_putorius_furo ENSMPUG00000001826
neovison_vison ENSNVIG00000018825
ursus_maritimus ENSUMAG00000005166
ursus_americanus ENSUAMG00000003667
ailuropoda_melanoleuca ENSAMEG00000014851
panthera_tigris_altaica ENSPTIG00000014761
panthera_pardus ENSPPRG00000009664
felis_catus ENSFCAG00000006126
panthera_pardus ENSPPRG00000020005
sorex_araneus ENSSARG00000004446
procavia_capensis ENSPCAG00000012039
echinops_telfairi ENSETEG00000013029
loxodonta_africana ENSLAFG00000031728
ornithorhynchus_anatinus ENSOANG00000021398
salvator_merianae ENSSMRG00000021236
phascolarctos_cinereus ENSPCIG00000022523
monodelphis_domestica ENSMODG00000012302
sarcophilus_harrisii ENSSHAG00000012064
ornithorhynchus_anatinus ENSOANG00000011417
meleagris_gallopavo ENSMGAG00000003720
coturnix_japonica ENSCJPG00005020188
gallus_gallus ENSGALG00000003795
numida_meleagris ENSNMEG00000016553
anser_brachyrhynchus ENSABRG00000012961
anas_platyrhynchos_platyrhynchos ENSAPLG00000003750
melopsittacus_undulatus ENSMUNG00000015805
calidris_pygmaea ENSCPGG00000002097
calidris_pugnax ENSCPUG00000007483
lonchura_striata_domestica ENSLSDG00000005300
taeniopygia_guttata ENSTGUG00000005674
ficedula_albicollis ENSFALG00000009235
zonotrichia_albicollis ENSZALG00000014788
junco_hyemalis ENSJHYG00000011294
serinus_canaria ENSSCAG00000009620
cyanistes_caeruleus ENSCCEG00000023644
parus_major ENSPMJG00000003520
manacus_vitellinus ENSMVIG00005001515
lepidothrix_coronata ENSLCOG00000010153
apteryx_owenii ENSAOWG00000015837
apteryx_rowi ENSARWG00000000296
apteryx_haastii ENSAHAG00000006690
dromaius_novaehollandiae ENSDNVG00000015595
nothoprocta_perdicaria ENSNPEG00000012236
crocodylus_porosus ENSCPRG00005012005
chelonoidis_abingdonii ENSCABG00000007840
gopherus_agassizii ENSGAGG00000023819
chrysemys_picta_bellii ENSCPBG00000026018
pelodiscus_sinensis ENSPSIG00000008249
anolis_carolinensis ENSACAG00000016012
pogona_vitticeps ENSPVIG00000012988
notechis_scutatus ENSNSUG00000014391
sphenodon_punctatus ENSSPUG00000012205
xenopus_tropicalis ENSXETG00000005791
latimeria_chalumnae ENSLACG00000022178
petromyzon_marinus ENSPMAG00000008589
ciona_intestinalis ENSCING00000022096
ciona_savignyi ENSCSAVG00000008066
drosophila_melanogaster FBgn0030802
caenorhabditis_elegans_strain_n2 WBGene00012932
piliocolobus_tephrosceles ENSPTEG00000012934
piliocolobus_tephrosceles ENSPTEG00000012872
piliocolobus_tephrosceles ENSPTEG00000012925
piliocolobus_tephrosceles ENSPTEG00000012764
saccharomyces_cerevisiae YJR014W
