scleropages_formosus ENSSFOG00015010908
octodon_degus ENSODEG00000012110
dipodomys_ordii ENSDORG00000024919
dipodomys_ordii ENSDORG00000029409
choloepus_hoffmanni ENSCHOG00000001792
phascolarctos_cinereus ENSPCIG00000009154
notamacropus_eugenii ENSMEUG00000001691
monodelphis_domestica ENSMODG00000017226
microtus_ochrogaster ENSMOCG00000008631
octodon_degus ENSODEG00000008922
capra_hircus ENSCHIG00000007905
spermophilus_dauricus ENSSDAG00000000414
procavia_capensis ENSPCAG00000011139
xenopus_tropicalis ENSXETG00000013439
latimeria_chalumnae ENSLACG00000018153
eptatretus_burgeri ENSEBUG00000013254
ciona_savignyi ENSCSAVG00000005964
ciona_intestinalis ENSCING00000003378
drosophila_melanogaster FBgn0033089
caenorhabditis_elegans_strain_n2 WBGene00000887
