sarcophilus_harrisii ENSSHAG00000014047
piliocolobus_tephrosceles ENSPTEG00000035522
callithrix_jacchus ENSCJAG00000044425
ornithorhynchus_anatinus ENSOANG00000011303
chrysemys_picta_bellii ENSCPBG00000018047
chelonoidis_abingdonii ENSCABG00000017489
pelodiscus_sinensis ENSPSIG00000001663
apteryx_haastii ENSAHAG00000015899
apteryx_rowi ENSARWG00000012790
apteryx_owenii ENSAOWG00000018887
nothoprocta_perdicaria ENSNPEG00000011092
dromaius_novaehollandiae ENSDNVG00000010487
lepidothrix_coronata ENSLCOG00000014974
manacus_vitellinus ENSMVIG00005014679
taeniopygia_guttata ENSTGUG00000010913
lonchura_striata_domestica ENSLSDG00000017543
serinus_canaria ENSSCAG00000016100
junco_hyemalis ENSJHYG00000017716
ficedula_albicollis ENSFALG00000015118
cyanistes_caeruleus ENSCCEG00000018305
parus_major ENSPMJG00000001831
calidris_pugnax ENSCPUG00000007174
anser_brachyrhynchus ENSABRG00000018666
anas_platyrhynchos_platyrhynchos ENSAPLG00000001867
gallus_gallus ENSGALG00000022758
meleagris_gallopavo ENSMGAG00000016878
coturnix_japonica ENSCJPG00005016104
numida_meleagris ENSNMEG00000018701
crocodylus_porosus ENSCPRG00005017184
pogona_vitticeps ENSPVIG00000007527
anolis_carolinensis ENSACAG00000003540
notechis_scutatus ENSNSUG00000008673
salvator_merianae ENSSMRG00000015227
sphenodon_punctatus ENSSPUG00000006027
xenopus_tropicalis ENSXETG00000024582
latimeria_chalumnae ENSLACG00000022587
scleropages_formosus ENSSFOG00015007090
paramormyrops_kingsleyae ENSPKIG00000014240
gasterosteus_aculeatus ENSGACG00000014225
labrus_bergylta ENSLBEG00000014594
maylandia_zebra ENSMZEG00005017899
haplochromis_burtoni ENSHBUG00000000819
astatotilapia_calliptera ENSACLG00000024220
pundamilia_nyererei ENSPNYG00000013457
maylandia_zebra ENSMZEG00005017844
maylandia_zebra ENSMZEG00005017840
astatotilapia_calliptera ENSACLG00000024222
haplochromis_burtoni ENSHBUG00000020671
pundamilia_nyererei ENSPNYG00000013465
astatotilapia_calliptera ENSACLG00000024225
maylandia_zebra ENSMZEG00005017836
pundamilia_nyererei ENSPNYG00000013499
haplochromis_burtoni ENSHBUG00000020632
oreochromis_niloticus ENSONIG00000020836
oreochromis_niloticus ENSONIG00000020837
amphilophus_citrinellus ENSACIG00000017606
amphiprion_ocellaris ENSAOCG00000002829
amphiprion_percula ENSAPEG00000014676
acanthochromis_polyacanthus ENSAPOG00000013270
stegastes_partitus ENSSPAG00000016435
mastacembelus_armatus ENSMAMG00000021481
monopterus_albus ENSMALG00000014701
fundulus_heteroclitus ENSFHEG00000016064
cyprinodon_variegatus ENSCVAG00000017110
xiphophorus_maculatus ENSXMAG00000002094
xiphophorus_couchianus ENSXCOG00000016953
poecilia_latipinna ENSPLAG00000016757
poecilia_formosa ENSPFOG00000019910
poecilia_mexicana ENSPMEG00000004103
poecilia_reticulata ENSPREG00000006268
gambusia_affinis ENSGAFG00000000026
xiphophorus_maculatus ENSXMAG00000002116
xiphophorus_couchianus ENSXCOG00000016952
poecilia_latipinna ENSPLAG00000016763
poecilia_formosa ENSPFOG00000005357
poecilia_mexicana ENSPMEG00000004116
poecilia_reticulata ENSPREG00000008768
kryptolebias_marmoratus ENSKMAG00000001131
oryzias_latipes ENSORLG00000026452
oryzias_latipes_asm223469v1 ENSORLG00015012522
oryzias_latipes ENSORLG00020013742
oryzias_melastigma ENSOMEG00000010198
anabas_testudineus ENSATEG00000017576
scophthalmus_maximus ENSSMAG00000015508
cynoglossus_semilaevis ENSCSEG00000005617
seriola_dumerili ENSSDUG00000005580
seriola_lalandi_dorsalis ENSSLDG00000013514
periophthalmus_magnuspinnatus ENSPMGG00000004579
takifugu_rubripes ENSTRUG00000013029
tetraodon_nigroviridis ENSTNIG00000000384
mola_mola ENSMMOG00000010251
hippocampus_comes ENSHCOG00000010147
gadus_morhua ENSGMOG00000020292
esox_lucius ENSELUG00000002657
pygocentrus_nattereri ENSPNAG00000000472
astyanax_mexicanus ENSAMXG00000035973
ictalurus_punctatus ENSIPUG00000023851
danio_rerio ENSDARG00000038248
danio_rerio ENSDARG00000070581
danio_rerio ENSDARG00000070579
lepisosteus_oculatus ENSLOCG00000002994
eptatretus_burgeri ENSEBUG00000016169
ciona_intestinalis ENSCING00000007347
drosophila_melanogaster FBgn0035083
drosophila_melanogaster FBgn0035082
caenorhabditis_elegans_strain_n2 WBGene00023489
